year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.20930232558139536,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.0,0.0,0.023255813953488372,0.06976744186046512,0.16279069767441862,0.0,0.0,0.06976744186046512,0.0,0.0,0.0
2007,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.2
2011,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012,0.0,0.09482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.07758620689655173,0.0,0.0,0.3620689655172414,0.0,0.0,0.0
2013,0.0,0.02258064516129032,0.05725806451612903,0.012903225806451613,0.0,0.0,0.0,0.0,0.22016129032258064,0.0024193548387096775,0.016935483870967744,0.055645161290322584,0.0,0.0016129032258064516,0.0,0.16048387096774194,0.25,0.01935483870967742,0.0,0.17580645161290323,0.004838709677419355,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.2
2015,0.0,0.038461538461538464,0.0,0.009615384615384616,0.07692307692307693,0.028846153846153848,0.0,0.0,0.16346153846153846,0.009615384615384616,0.21153846153846154,0.07692307692307693,0.0,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.125,0.038461538461538464,0.038461538461538464,0.04807692307692308,0.0,0.0,0.0
2016,0.0,0.10526315789473684,0.017543859649122806,0.0,0.0,0.12280701754385964,0.0,0.0,0.0,0.017543859649122806,0.10526315789473684,0.0,0.0,0.12280701754385964,0.0,0.15789473684210525,0.03508771929824561,0.15789473684210525,0.017543859649122806,0.0,0.0,0.0,0.14035087719298245
2017,0.0,0.03436426116838488,0.0,0.0,0.0,0.2852233676975945,0.0,0.0,0.10996563573883161,0.003436426116838488,0.013745704467353952,0.024054982817869417,0.0,0.0,0.010309278350515464,0.048109965635738834,0.16151202749140894,0.030927835051546393,0.013745704467353952,0.07216494845360824,0.006872852233676976,0.09965635738831616,0.0859106529209622
2018,0.0,0.1,0.018518518518518517,0.0,0.007407407407407408,0.0962962962962963,0.0,0.0,0.1259259259259259,0.003703703703703704,0.06666666666666667,0.007407407407407408,0.0,0.014814814814814815,0.0,0.1111111111111111,0.03333333333333333,0.11481481481481481,0.022222222222222223,0.15925925925925927,0.011111111111111112,0.06296296296296296,0.044444444444444446
2019,0.0,0.07006369426751592,0.028662420382165606,0.01910828025477707,0.0,0.04777070063694268,0.054140127388535034,0.0,0.1464968152866242,0.0031847133757961785,0.041401273885350316,0.041401273885350316,0.0,0.044585987261146494,0.0031847133757961785,0.11146496815286625,0.09872611464968153,0.012738853503184714,0.025477707006369428,0.19745222929936307,0.01910828025477707,0.0,0.03503184713375796
2020,0.0,0.04725897920604915,0.005671077504725898,0.015122873345935728,0.0,0.026465028355387523,0.003780718336483932,0.0,0.18714555765595464,0.005671077504725898,0.03213610586011342,0.043478260869565216,0.005671077504725898,0.03780718336483932,0.005671077504725898,0.062381852551984876,0.11153119092627599,0.11342155009451796,0.030245746691871456,0.07750472589792061,0.007561436672967864,0.16446124763705103,0.017013232514177693
2021,0.001177856301531213,0.07538280329799764,0.007067137809187279,0.02591283863368669,0.002355712603062426,0.07538280329799764,0.0,0.004711425206124852,0.1790341578327444,0.001177856301531213,0.06831566548881036,0.04240282685512368,0.008244994110718492,0.03651354534746761,0.001177856301531213,0.05653710247349823,0.09422850412249706,0.01884570082449941,0.015312131919905771,0.24734982332155478,0.014134275618374558,0.011778563015312132,0.012956419316843345
2022,0.0,0.11257309941520467,0.011695906432748537,0.05116959064327485,0.029239766081871343,0.06286549707602339,0.0043859649122807015,0.007309941520467836,0.12280701754385964,0.0029239766081871343,0.01608187134502924,0.07017543859649122,0.01023391812865497,0.02046783625730994,0.0014619883040935672,0.0891812865497076,0.10526315789473684,0.07309941520467836,0.011695906432748537,0.1388888888888889,0.04678362573099415,0.008771929824561403,0.0029239766081871343
2023,0.0016051364365971107,0.04333868378812199,0.014446227929373997,0.02086677367576244,0.03210272873194221,0.038523274478330656,0.0,0.0,0.2102728731942215,0.008025682182985553,0.025682182985553772,0.04654895666131621,0.004815409309791332,0.06420545746388442,0.0016051364365971107,0.06260032102728733,0.14125200642054575,0.027287319422150885,0.011235955056179775,0.18780096308186195,0.012841091492776886,0.033707865168539325,0.011235955056179775
2024,0.0,0.02768166089965398,0.006920415224913495,0.01384083044982699,0.0,0.09342560553633218,0.0034602076124567475,0.0,0.1314878892733564,0.010380622837370242,0.031141868512110725,0.07958477508650519,0.0,0.09688581314878893,0.0,0.11418685121107267,0.05190311418685121,0.1245674740484429,0.01384083044982699,0.18685121107266436,0.01384083044982699,0.0,0.0
