Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.011627906976744186,0.022988505747126436
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.021739130434782608,0.0425531914893617
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.25,0.4
"('abstract', 'kind')",0.007874015748031496,0.015625
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.018518518518518517,0.03636363636363636
"('abstract', 'phase')",0.019230769230769232,0.03773584905660377
"('abstract', 'phaseMixin')",0.1111111111111111,0.2
"('abstract', 'quality')",0.025,0.04878048780487805
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.008547008547008548,0.01694915254237288
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.017857142857142856,0.03508771929824561
"('abstract', 'situation')",0.05,0.09523809523809523
"('abstract', 'subkind')",0.009345794392523364,0.018518518518518517
"('abstract', 'type')",0.045454545454545456,0.08695652173913043
"('abstract', 'none')",0.0625,0.11764705882352941
"('abstract', 'other')",0.0,0.0
"('category', 'collective')",0.26851851851851855,0.4233576642335766
"('category', 'datatype')",0.21052631578947367,0.34782608695652173
"('category', 'enumeration')",0.056818181818181816,0.10752688172043011
"('category', 'event')",0.32653061224489793,0.49230769230769234
"('category', 'historicalRole')",0.03488372093023256,0.06741573033707865
"('category', 'historicalRoleMixin')",0.03529411764705882,0.06818181818181818
"('category', 'kind')",0.49645390070921985,0.6635071090047393
"('category', 'mixin')",0.15555555555555556,0.2692307692307692
"('category', 'mode')",0.4375,0.6086956521739131
"('category', 'phase')",0.3076923076923077,0.47058823529411764
"('category', 'phaseMixin')",0.09411764705882353,0.17204301075268819
"('category', 'quality')",0.3333333333333333,0.5
"('category', 'quantity')",0.08045977011494253,0.14893617021276595
"('category', 'relator')",0.47794117647058826,0.6467661691542289
"('category', 'role')",0.4621212121212121,0.6321243523316062
"('category', 'roleMixin')",0.38613861386138615,0.5571428571428572
"('category', 'situation')",0.18181818181818182,0.3076923076923077
"('category', 'subkind')",0.5403225806451613,0.7015706806282722
"('category', 'type')",0.19101123595505617,0.32075471698113206
"('category', 'none')",0.1111111111111111,0.2
"('category', 'other')",0.14772727272727273,0.25742574257425743
"('collective', 'datatype')",0.17142857142857143,0.2926829268292683
"('collective', 'enumeration')",0.05263157894736842,0.1
"('collective', 'event')",0.11494252873563218,0.20618556701030927
"('collective', 'historicalRole')",0.037037037037037035,0.07142857142857142
"('collective', 'historicalRoleMixin')",0.018518518518518517,0.03636363636363636
"('collective', 'kind')",0.36923076923076925,0.5393258426966292
"('collective', 'mixin')",0.109375,0.19718309859154928
"('collective', 'mode')",0.23529411764705882,0.38095238095238093
"('collective', 'phase')",0.35526315789473684,0.5242718446601942
"('collective', 'phaseMixin')",0.05263157894736842,0.1
"('collective', 'quality')",0.10975609756097561,0.1978021978021978
"('collective', 'quantity')",0.08928571428571429,0.16393442622950818
"('collective', 'relator')",0.3770491803278688,0.5476190476190477
"('collective', 'role')",0.36752136752136755,0.5375
"('collective', 'roleMixin')",0.17582417582417584,0.29906542056074764
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.3620689655172414,0.5316455696202531
"('collective', 'type')",0.10606060606060606,0.1917808219178082
"('collective', 'none')",0.03076923076923077,0.05970149253731343
"('collective', 'other')",0.046153846153846156,0.08823529411764706
"('datatype', 'enumeration')",0.15151515151515152,0.2631578947368421
"('datatype', 'event')",0.171875,0.29333333333333333
"('datatype', 'historicalRole')",0.030303030303030304,0.058823529411764705
"('datatype', 'historicalRoleMixin')",0.03125,0.06060606060606061
"('datatype', 'kind')",0.21875,0.358974358974359
"('datatype', 'mixin')",0.11363636363636363,0.20408163265306123
