year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
2007,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125
2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2013,0.0,0.046511627906976744,0.12093023255813953,0.027906976744186046,0.0,0.0,0.0,0.0,0.17674418604651163,0.009302325581395349,0.037209302325581395,0.06046511627906977,0.0,0.004651162790697674,0.0,0.15813953488372093,0.16279069767441862,0.05116279069767442,0.0,0.13488372093023257,0.009302325581395349,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
2015,0.0,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0
2016,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0625
2017,0.0,0.08695652173913043,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.13043478260869565,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.0,0.021739130434782608,0.06521739130434782,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.06521739130434782,0.043478260869565216
2018,0.0,0.11290322580645161,0.04838709677419355,0.0,0.016129032258064516,0.06451612903225806,0.0,0.0,0.08064516129032258,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.0,0.03225806451612903,0.0,0.12903225806451613,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.04838709677419355
2019,0.0,0.07692307692307693,0.057692307692307696,0.019230769230769232,0.0,0.057692307692307696,0.019230769230769232,0.0,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.0,0.057692307692307696,0.019230769230769232,0.1346153846153846,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.0,0.019230769230769232
2020,0.0,0.07692307692307693,0.019230769230769232,0.038461538461538464,0.0,0.057692307692307696,0.009615384615384616,0.0,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.04807692307692308,0.019230769230769232,0.04807692307692308,0.019230769230769232,0.08653846153846154,0.11538461538461539,0.07692307692307693,0.028846153846153848,0.07692307692307693,0.019230769230769232,0.038461538461538464,0.028846153846153848
2021,0.007042253521126761,0.1056338028169014,0.02112676056338028,0.04225352112676056,0.007042253521126761,0.056338028169014086,0.0,0.007042253521126761,0.1056338028169014,0.007042253521126761,0.08450704225352113,0.04929577464788732,0.007042253521126761,0.07746478873239436,0.007042253521126761,0.1056338028169014,0.07746478873239436,0.035211267605633804,0.028169014084507043,0.09859154929577464,0.028169014084507043,0.02112676056338028,0.02112676056338028
2022,0.0,0.1044776119402985,0.03731343283582089,0.05223880597014925,0.022388059701492536,0.05223880597014925,0.007462686567164179,0.014925373134328358,0.09701492537313433,0.014925373134328358,0.04477611940298507,0.04477611940298507,0.022388059701492536,0.04477611940298507,0.007462686567164179,0.11194029850746269,0.08208955223880597,0.06716417910447761,0.014925373134328358,0.08955223880597014,0.05223880597014925,0.007462686567164179,0.007462686567164179
2023,0.00847457627118644,0.0847457627118644,0.05084745762711865,0.01694915254237288,0.00847457627118644,0.03389830508474576,0.0,0.0,0.1271186440677966,0.03389830508474576,0.06779661016949153,0.059322033898305086,0.01694915254237288,0.05084745762711865,0.00847457627118644,0.11016949152542373,0.1016949152542373,0.059322033898305086,0.01694915254237288,0.1016949152542373,0.00847457627118644,0.025423728813559324,0.00847457627118644
2024,0.0,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025,0.0,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.07317073170731707,0.0,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.0,0.0
