stereotype,total_correlation,rank
category,2.406148864783284,7
collective,2.1563249227401275,11
datatype,1.166968531238319,16
event,3.3943409922786936,1
kind,2.874418993592778,3
mode,1.4938830121296718,15
phase,1.7636568836373039,13
quality,2.4314138389203044,6
relator,2.664093670140535,4
role,2.582694999661138,5
roleMixin,2.2320682685298388,10
situation,3.0329160130675605,2
subkind,2.2405774914329557,9
type,2.3170924549929,8
none,1.815955878693421,12
other,1.4966458974222654,14
