Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,2,0.0136986301369863,2,0.0136986301369863,0.0003662332906061161,0.00202020202020202
category,323,2.212328767123288,85,0.5821917808219178,0.05914667643288775,0.08585858585858586
collective,115,0.7876712328767124,52,0.3561643835616438,0.021058414209851675,0.052525252525252523
datatype,108,0.7397260273972602,30,0.2054794520547945,0.01977659769273027,0.030303030303030304
enumeration,52,0.3561643835616438,8,0.0547945205479452,0.009522065555759018,0.00808080808080808
event,308,2.1095890410958904,45,0.3082191780821918,0.05639992675334188,0.045454545454545456
historicalRole,23,0.15753424657534246,4,0.0273972602739726,0.004211682841970335,0.00404040404040404
historicalRoleMixin,9,0.06164383561643835,3,0.02054794520547945,0.0016480498077275224,0.0030303030303030303
kind,969,6.636986301369863,126,0.863013698630137,0.17744002929866326,0.12727272727272726
mixin,24,0.1643835616438356,19,0.13013698630136986,0.004394799487273393,0.01919191919191919
mode,200,1.36986301369863,53,0.363013698630137,0.03662332906061161,0.05353535353535353
phase,265,1.8150684931506849,51,0.3493150684931507,0.04852591100531038,0.051515151515151514
phaseMixin,20,0.136986301369863,8,0.0547945205479452,0.003662332906061161,0.00808080808080808
quality,162,1.1095890410958904,39,0.2671232876712329,0.029664896539095403,0.03939393939393939
quantity,17,0.11643835616438356,9,0.06164383561643835,0.0031129829701519868,0.00909090909090909
relator,531,3.636986301369863,116,0.7945205479452054,0.09723493865592382,0.11717171717171718
role,747,5.116438356164384,108,0.7397260273972602,0.13678813404138437,0.10909090909090909
roleMixin,261,1.7876712328767124,55,0.3767123287671233,0.04779344442409815,0.05555555555555555
situation,71,0.4863013698630137,19,0.13013698630136986,0.013001281816517121,0.01919191919191919
subkind,918,6.287671232876712,106,0.726027397260274,0.16810108038820729,0.10707070707070707
type,77,0.5273972602739726,21,0.14383561643835616,0.01409998168833547,0.021212121212121213
none,170,1.1643835616438356,15,0.10273972602739725,0.031129829701519868,0.015151515151515152
other,89,0.6095890410958904,16,0.1095890410958904,0.016297381431972166,0.01616161616161616
