Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.19361659998419514,positive,very_weak
creation,characterization,0.24104471570678104,positive,weak
derivation,characterization,0.02783442349409279,negative,very_weak
externalDependence,characterization,0.36912543011306415,positive,weak
historicalDependence,characterization,0.2718709441074036,positive,weak
instantiation,characterization,0.3061208779913968,positive,weak
manifestation,characterization,0.31921239852137884,positive,weak
material,characterization,0.005746392589311749,positive,very_weak
mediation,characterization,0.22461007843929365,positive,weak
memberOf,characterization,0.14704679201617912,positive,very_weak
participation,characterization,0.3722462528578508,positive,weak
characterization,componentOf,0.19361659998419514,positive,very_weak
creation,componentOf,0.017951389207835153,positive,very_weak
derivation,componentOf,0.03738443160704642,positive,very_weak
externalDependence,componentOf,0.0829567898329898,negative,very_weak
historicalDependence,componentOf,0.05904468059826374,positive,very_weak
instantiation,componentOf,0.09435180379384712,positive,very_weak
manifestation,componentOf,0.052592274464950746,positive,very_weak
material,componentOf,0.2112809844558041,positive,weak
mediation,componentOf,0.13763950673916964,positive,very_weak
memberOf,componentOf,0.31238049991356226,positive,weak
participation,componentOf,0.0288085485875897,negative,very_weak
characterization,creation,0.24104471570678104,positive,weak
componentOf,creation,0.017951389207835153,positive,very_weak
derivation,creation,0.025743538134169925,negative,very_weak
externalDependence,creation,0.3131861191670797,positive,weak
historicalDependence,creation,0.486426423240057,positive,moderate
instantiation,creation,0.4372559624099656,positive,moderate
manifestation,creation,0.5213832687251001,positive,moderate
material,creation,0.04179864156622329,negative,very_weak
mediation,creation,0.05732594911200149,positive,very_weak
memberOf,creation,0.0698257258706936,positive,very_weak
participation,creation,0.7489859364103303,positive,strong
characterization,derivation,0.02783442349409279,negative,very_weak
componentOf,derivation,0.03738443160704642,positive,very_weak
creation,derivation,0.025743538134169925,negative,very_weak
externalDependence,derivation,0.15603162995061884,negative,very_weak
historicalDependence,derivation,0.1330398923971055,negative,very_weak
instantiation,derivation,0.1330398923971055,negative,very_weak
manifestation,derivation,0.1872509944938639,negative,very_weak
material,derivation,0.5809839566230133,positive,moderate
mediation,derivation,0.43506845489794765,positive,moderate
memberOf,derivation,0.19691747153683306,positive,very_weak
participation,derivation,0.08622270473392675,negative,very_weak
characterization,externalDependence,0.36912543011306415,positive,weak
componentOf,externalDependence,0.0829567898329898,negative,very_weak
creation,externalDependence,0.3131861191670797,positive,weak
derivation,externalDependence,0.15603162995061884,negative,very_weak
historicalDependence,externalDependence,0.3998084807613413,positive,weak
instantiation,externalDependence,0.540589848986986,positive,moderate
manifestation,externalDependence,0.48101851940151996,positive,moderate
material,externalDependence,0.20943107382092713,negative,weak
mediation,externalDependence,0.0182368425057037,positive,very_weak
memberOf,externalDependence,0.0374971531420777,positive,very_weak
participation,externalDependence,0.42441434605649586,positive,moderate
characterization,historicalDependence,0.2718709441074036,positive,weak
componentOf,historicalDependence,0.05904468059826374,positive,very_weak
creation,historicalDependence,0.486426423240057,positive,moderate
derivation,historicalDependence,0.1330398923971055,negative,very_weak
externalDependence,historicalDependence,0.3998084807613413,positive,weak
instantiation,historicalDependence,0.5847507331378299,positive,moderate
manifestation,historicalDependence,0.6228194492360035,positive,strong
material,historicalDependence,0.027867911428922223,negative,very_weak
mediation,historicalDependence,0.01071626762383608,negative,very_weak
memberOf,historicalDependence,0.008166191206915443,negative,very_weak
participation,historicalDependence,0.606495755854367,positive,strong
characterization,instantiation,0.3061208779913968,positive,weak
componentOf,instantiation,0.09435180379384712,positive,very_weak
creation,instantiation,0.4372559624099656,positive,moderate
derivation,instantiation,0.1330398923971055,negative,very_weak
