Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
abstract,0.05338403027678463,0.04030578158697413,0.002551475988510292,0.0020939765141556807,0.0006476882616119478,0.03536947834391253,0.00036464580481876396,0.04030578158697347,0.01592832398511032,0.0015516394884496493,0.020124956224482876,0.0035389488175711914,0.05338403027678545,0.024948546408374322,0.0007439548533141882,0.013034168073403796,0.01054512164301094,0.05338403027678454,0.029780142374039177,0.011707786039285538,0.04030578158697358,0.05338403027678387,0.0016576412949138447,0.032163836140225825,0.022715825239855693,0.00036464580481876396,0.029780142374039878,0.02978014237403915,0.0031564326679358393,0.001982986162399787,0.053384030276783845,0.04030578158697356,0.03216383614022583,0.029780142374039864,0.009032364519056417,0.0019829861623997594,0.040305781586974315,0.0002721544970018461,0.00018056119140409665,0.0,0.00018056119140409665,0.0008412139190869528,0.035369478343912464,0.002909775568723537
category,0.04030578158697413,2.0713319067295433,0.2089344449251459,0.315733762430535,0.10623859152512419,0.6135960710068805,0.08607593926458976,0.06244721393231527,0.775767648954999,0.09940799124912181,0.4792495783906648,0.42797914106955764,0.15180429970180925,0.4997886709223364,0.1044424822382557,0.5296099784653499,0.5259684698179863,0.48918281376060546,0.29658610403230445,0.8607506132378104,0.41199108861864003,0.3053122316776943,0.23062260468745155,0.24496714788901952,0.7104536170584674,0.06215637803910316,0.36341997800132014,0.19092009060746062,0.24535713984948426,0.29560432890306276,0.26056268431683,0.32793821471885587,0.22783166417279943,0.46130017426523395,0.5945783624749484,0.18576522026207942,0.4339646200721336,0.05426321815091107,0.021841335073755366,0.0,0.02949523293394106,0.17068226511569728,1.2043909698178832,0.2993328236337155
collective,0.002551475988510292,0.2089344449251459,0.8492656169424949,0.1425006856202562,0.039992859797268854,0.16090951776450532,0.05110414867686571,0.03125134694938623,0.2902167665338637,0.02760211785233537,0.13322509843448882,0.21391504272425266,0.04442585458136595,0.08760165058546882,0.05263876772815701,0.20073257413688173,0.21840558780924801,0.0960759507687223,0.05398573582319326,0.3887980937699074,0.0885690775274181,0.06156322984804602,0.08727308614349014,0.029721931026559525,0.20831947639754456,0.014513846825850926,0.19249156363415626,0.05378293166276668,0.11465627398406784,0.09553761095643795,0.04254142577138354,0.08908587079617447,0.04320370479195205,0.2108925150664981,0.30022902093186,0.3701097347748325,0.1719749166148653,0.007739293788181702,0.09359996324581636,0.0,0.005131030958524088,0.024029793412636218,0.43641520327173244,0.18922991508719528
datatype,0.0020939765141556807,0.315733762430535,0.1425006856202562,0.844202350227971,0.16565206420122586,0.20659341399474798,0.03585779601117293,0.02311544239690766,0.32901277762650494,0.05163918076556068,0.1628117234816664,0.17959187000191626,0.10380220030940701,0.17890498596229565,0.05056254983526884,0.223014526174645,0.2257779161519486,0.16476460713865784,0.12235889414561951,0.37481027218287316,0.13652434755464252,0.09805115129471217,0.08497290260490184,0.09700754632596063,0.19431025891179354,0.11687942099885512,0.25107823170411664,0.06990371485828392,0.07079705758620133,0.08853498818853292,0.13293928844974467,0.16280253800861738,0.05548069773070986,0.2317419088429995,0.28248367556132037,0.1320618646473305,0.17430272162126886,0.047210031337490695,0.05538815817299775,0.0,0.08545801779906718,0.05569364077359846,0.471786961329622,0.1494436099605494
enumeration,0.0006476882616119478,0.10623859152512419,0.039992859797268854,0.16565206420122586,0.35869230614561154,0.09779506096869929,0.0026297788642496503,0.0019624472246640573,0.18133675700705576,0.029918752726369485,0.0933322799799606,0.0979200031396648,0.05740957539009834,0.10307633593095189,0.07287087063472361,0.13204325963203128,0.15986410437394694,0.0980319092120218,0.0681191182065353,0.17958455384059568,0.07171756260468248,0.011981322472292194,0.011981322472292208,0.038006324888570996,0.12578597036764386,0.055074323004446764,0.17243038495038343,0.03813970191987993,0.038880235079095264,0.038899560249280256,0.035600282534404316,0.08205183331432636,0.025546924657183216,0.1709197327739373,0.14003906555020657,0.04475705990058393,0.050560031079490114,0.0019624472246640573,0.0013017944969812567,0.0,0.05394186992045249,0.006071549315569261,0.1947069478467262,0.0689808826335988
event,0.03536947834391253,0.6135960710068805,0.16090951776450532,0.20659341399474798,0.09779506096869929,1.8540921402620245,0.16068056204154635,0.11077432846545175,0.7270701342907023,0.09792577448454816,0.4655547348605317,0.39552532633595927,0.08964741710201488,0.4154056037060859,0.163842137925443,0.48010845847657513,0.5546029215008684,0.595839298020244,0.4788168758933643,0.7191452862166702,0.4397763018344669,0.35230046316099783,0.2861510762834428,0.28681924159879946,0.6388511364897566,0.09391846214146451,0.3202193647286461,0.4254350408911307,0.22342128076792678,0.3638594191724808,0.3734261552546176,0.37449506374281916,0.3149474746895239,0.47483730721388473,0.5928260174325461,0.18760917906968988,0.6916650115920716,0.11077432846545178,0.01119909001234251,0.0,0.06158050690823674,0.24000783481810586,1.2386082072108573,0.3879985257157645
historicalRole,0.00036464580481876396,0.08607593926458976,0.05110414867686571,0.03585779601117293,0.0026297788642496503,0.16068056204154635,0.21299355680078763,0.05393631917018944,0.13452406466192562,0.006304850650577176,0.022040924233262593,0.038349787804794394,0.003020883439128999,0.04746828936351122,0.11552939933801197,0.10305603315695568,0.10574851006652972,0.10034898251991967,0.11008176886425985,0.08592517626692667,0.05912471688867386,0.04012268950603931,0.05813724143891139,0.004219126527032456,0.06176235536536762,0.04113831007634312,0.042239913351255175,0.11623226001328066,0.1062564580808201,0.04604646819886358,0.06549743871710623,0.05749756228237996,0.043486115277514725,0.06950403550683258,0.1304401454817237,0.05518117481259407,0.12292625644308242,0.0011046829863706684,0.0007328500848097774,0.0,0.0007328500848097774,0.0034160846161141664,0.14521861958555016,0.08149936478247173
historicalRoleMixin,0.04030578158697347,0.06244721393231527,0.03125134694938623,0.02311544239690766,0.0019624472246640573,0.11077432846545175,0.05393631917018944,0.14680343233119536,0.06424682812077837,0.0047037186929389935,0.017742668452160062,0.010741376677822836,0.07294316277116529,0.019887351123010037,0.03109490133709284,0.06646664213863043,0.04604588938150473,0.08049618079243993,0.02028775649192363,0.06376546752523522,0.10822171898857538,0.04345786079146282,0.0050253656591302265,0.02099312650785866,0.02383804099399709,0.0011046829863706684,0.05200503243079762,0.09959565652570594,0.009577957832999716,0.05872025162425625,0.09769607977564099,0.11571063170851299,0.06026011525834094,0.026160058935777462,0.07141422313590767,0.03168711849118367,0.11012129573864102,0.02759392338963728,0.000546951683878201,0.0,0.040488087466033766,0.00254908308281912,0.09769607977564101,0.02838748900269053
kind,0.01592832398511032,0.775767648954999,0.2902167665338637,0.32901277762650494,0.18133675700705576,0.7270701342907023,0.13452406466192562,0.06424682812077837,2.7022544270441133,0.13628821089490953,0.5776127867499664,0.5788888645666871,0.13803196969802262,0.5640608537463616,0.1441964978025645,0.8919222304357948,1.0372735430153504,0.5217859900682624,0.2906813015060191,1.2309683677321714,0.32655918989777594,0.37674471506213975,0.3510914606296158,0.14973017757071913,0.7888062096051767,0.11395690325217768,0.5973312069532581,0.2554458574268047,0.40524807604298585,0.33342301604939967,0.19341846831376208,0.26834400454249807,0.19355405982553844,0.7530774824383243,0.8539952859662859,0.22612068719038012,0.43856245411508665,0.08546702225733717,0.052739263414405796,0.0,0.043719040991142044,0.12127115414427705,1.6527663339245233,0.40784329060375196
mixin,0.0015516394884496493,0.09940799124912181,0.02760211785233537,0.05163918076556068,0.029918752726369485,0.09792577448454816,0.006304850650577176,0.0047037186929389935,0.13628821089490953,0.5092227962662234,0.09265393117566434,0.1740935569129482,0.01839910401663209,0.1342019863551509,0.037831012702239486,0.1588032846216631,0.16092256698508017,0.08400681397567795,0.020888239850392246,0.1652174688754751,0.047109451598454935,0.07748839653824853,0.028835622111578654,0.015038937196840817,0.14588999515342876,0.03659540033616125,0.1279805774774135,0.01929385377847359,0.06776601388947186,0.056683429329001424,0.0459266575326903,0.03727129439958312,0.04642942968588121,0.0944053589923742,0.19986446600279337,0.030187032540475042,0.07076762967918113,0.0047037186929389935,0.0031194321654217094,0.0,0.0031194321654217094,0.011833156904214402,0.25227892440764826,0.10054309844873639
mode,0.020124956224482876,0.4792495783906648,0.13322509843448882,0.1628117234816664,0.0933322799799606,0.4655547348605317,0.022040924233262593,0.017742668452160062,0.5776127867499664,0.09265393117566434,1.579062232054334,0.2851803189693633,0.11061999027484123,0.33442273592279803,0.07080477205995911,0.4279695959574104,0.4852909142946181,0.3756431912546174,0.09644941870180113,0.6438270882090729,0.29510563212989405,0.258954860455336,0.16442714558322408,0.09583491123382926,0.6936569570441757,0.07085454423194243,0.4103200409446949,0.18140807208648513,0.1880983031424729,0.2926196305611676,0.13147725611478883,0.2327751208270383,0.22130942297712264,0.3868641575726717,0.5261982192988975,0.15101760111077445,0.26418755783788583,0.023918589409944103,0.010876522108892284,0.0,0.010876522108892284,0.07459317480293803,0.9436531535157386,0.23866298347105555
phase,0.0035389488175711914,0.42797914106955764,0.21391504272425266,0.17959187000191626,0.0979200031396648,0.39552532633595927,0.038349787804794394,0.010741376677822836,0.5788888645666871,0.1740935569129482,0.2851803189693633,1.3638868707971503,0.13661107587325025,0.33025388135345696,0.11539088173669146,0.4569220678179839,0.5787114067797405,0.3077722302183944,0.1161884511229062,0.6932454470923929,0.12997934631991742,0.16355008992601133,0.21819347154451268,0.06640877693278145,0.38442690723078127,0.07974267995965059,0.29670166401663556,0.1343379946909129,0.214569358492134,0.14878998841056187,0.10416088186131725,0.1307077569014729,0.07880696228062008,0.3857397242360608,0.5554763404967729,0.15968345306386256,0.23328506236658286,0.03910235543256816,0.0071190804837472366,0.0,0.033229242573668445,0.03342035087016404,0.8022394182954129,0.26111131844892976
phaseMixin,0.05338403027678545,0.15180429970180925,0.04442585458136595,0.10380220030940701,0.05740957539009834,0.08964741710201488,0.003020883439128999,0.07294316277116529,0.13803196969802262,0.01839910401663209,0.11061999027484123,0.13661107587325025,0.359115653401543,0.10284665046007334,0.006167815907271508,0.09107114547336677,0.10497582580998094,0.1751889305551687,0.04267776791918674,0.142779661264603,0.14865054821393794,0.06471766448746563,0.051639415797655366,0.03901627792187443,0.11884337670779978,0.003020883439129027,0.11565076949371224,0.04605196189574995,0.028957155513154323,0.06655157389074219,0.09502328633241577,0.17252685826045383,0.03974233280430453,0.12445158649419953,0.10212950089184145,0.016239759360316602,0.06340859429842187,0.020400346413468433,0.0014953201544578715,0.0,0.032817942375595925,0.006975500542408593,0.17569804413023665,0.024236882338019683
quality,0.024948546408374322,0.4997886709223364,0.08760165058546882,0.17890498596229565,0.10307633593095189,0.4154056037060859,0.04746828936351122,0.019887351123010037,0.5640608537463616,0.1342019863551509,0.33442273592279803,0.33025388135345696,0.10284665046007334,1.383767148167277,0.08266858344366726,0.4516855269170837,0.4607974280226512,0.3403690039853098,0.22339258545281876,0.7206363815877423,0.22454943269615202,0.20893383194894835,0.10181777604140041,0.17706829099951432,0.7513532721763202,0.0802145166346428,0.2581589512865389,0.15308816390476326,0.11266763249894476,0.21022572094747607,0.16114789140975283,0.2182653801809655,0.19105199377983867,0.3787995621312371,0.5038230259956352,0.1038381388840251,0.3802832878025092,0.07041061069671938,0.008197614595850916,0.0,0.008197614595850916,0.14789310588621055,0.7236765534133736,0.19047132343400763
