stereotype,total_correlation,rank
category,1.9994575269346921,5
collective,1.7869175047770096,10
event,1.8799278745167598,7
kind,2.575205105505146,1
mode,2.050662731889828,4
phase,1.743159041079752,11
quality,1.4289223233591062,12
relator,1.9430334618969825,6
role,1.845960809763686,9
roleMixin,1.854186108906038,8
subkind,2.1322092386779037,2
type,2.1028873815144116,3
