stereotype,total_correlation,rank
category,2.036452810977569,4
collective,1.6789545518658526,9
event,1.6264025588731599,10
kind,2.6706594937834485,1
mode,1.8774450016520667,6
phase,1.621216734163065,11
quality,1.1644242454094433,12
relator,2.1479988400049272,3
role,1.791348084332057,8
roleMixin,1.861484638613899,7
subkind,2.3129944870484223,2
type,2.029900471622475,5
