stereotype,total_correlation,rank
category,4.678825811148165,1
collective,3.2597100393200398,10
event,2.7339116824056693,12
kind,3.623513553489178,7
mixin,3.868727099948991,4
mode,4.080664584521743,3
phase,3.1393495438311323,11
relator,3.656742941235099,6
role,3.7771032544619754,5
roleMixin,3.6010426975388867,8
subkind,3.555707084639379,9
type,4.458057604957616,2
none,1.8161532030390344,13
other,1.3985242949494334,14
