Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.2668882827967268,positive,weak
event,category,0.08591165848154882,positive,very_weak
kind,category,0.2405790764811389,positive,weak
mixin,category,0.3291248134269718,positive,weak
mode,category,0.49354481147251045,positive,moderate
phase,category,0.3990309511409879,positive,weak
relator,category,0.16129378530311264,positive,very_weak
role,category,0.2047397793132204,positive,weak
subkind,category,0.569687542831738,positive,moderate
type,category,0.42300176934619,positive,moderate
none,category,0.03033328353917512,positive,very_weak
other,category,0.39606936903736134,positive,weak
category,collective,0.2668882827967268,positive,weak
event,collective,0.34611789755166666,positive,weak
kind,collective,0.2016977028588406,positive,weak
mixin,collective,0.3171694735599414,positive,weak
mode,collective,0.4166077881321332,positive,moderate
phase,collective,0.16853512726818884,positive,very_weak
relator,collective,0.18608771202778854,positive,very_weak
role,collective,0.12764166673366903,positive,very_weak
subkind,collective,0.14218014973057072,positive,very_weak
type,collective,0.22800358198307527,positive,weak
none,collective,0.19842037931421083,positive,very_weak
other,collective,0.09205484214929867,positive,very_weak
category,event,0.08591165848154882,positive,very_weak
collective,event,0.34611789755166666,positive,weak
kind,event,0.31547496746916537,positive,weak
mixin,event,0.039483579161098493,positive,very_weak
mode,event,0.17852244650776053,positive,very_weak
phase,event,0.05954180062633867,positive,very_weak
relator,event,0.3286884588838749,positive,weak
role,event,0.07158561525058804,positive,very_weak
subkind,event,0.04379230108930911,positive,very_weak
type,event,0.26245482491264466,positive,weak
none,event,0.3928160133576029,positive,weak
other,event,0.38800006534564024,positive,weak
category,kind,0.2405790764811389,positive,weak
collective,kind,0.2016977028588406,positive,weak
event,kind,0.31547496746916537,positive,weak
mixin,kind,0.08567177981653518,positive,very_weak
mode,kind,0.10015528475105497,positive,very_weak
phase,kind,0.18000679131116495,positive,very_weak
relator,kind,0.0925684480444893,positive,very_weak
role,kind,0.5032664129995156,positive,moderate
subkind,kind,0.3734687116001838,positive,weak
type,kind,0.04183011592853391,positive,very_weak
none,kind,0.10123550016370848,positive,very_weak
other,kind,0.20741999111664403,positive,weak
category,mixin,0.3291248134269718,positive,weak
collective,mixin,0.3171694735599414,positive,weak
event,mixin,0.039483579161098493,positive,very_weak
kind,mixin,0.08567177981653518,positive,very_weak
mode,mixin,0.41949333620162493,positive,moderate
phase,mixin,0.4374989641245208,positive,moderate
relator,mixin,0.1495294934780134,positive,very_weak
role,mixin,0.43486786118181164,positive,moderate
subkind,mixin,0.16027713130953802,positive,very_weak
type,mixin,0.5160674894682586,positive,moderate
none,mixin,0.024210711202500505,positive,very_weak
other,mixin,0.06554164336177387,positive,very_weak
category,mode,0.49354481147251045,positive,moderate
collective,mode,0.4166077881321332,positive,moderate
event,mode,0.17852244650776053,positive,very_weak
kind,mode,0.10015528475105497,positive,very_weak
mixin,mode,0.41949333620162493,positive,moderate
phase,mode,0.2374158392773012,positive,weak
relator,mode,0.23030947581592415,positive,weak
role,mode,0.1435533460036665,positive,very_weak
subkind,mode,0.29918509457597325,positive,weak
type,mode,0.39066477263605587,positive,weak
none,mode,0.2174555871945281,positive,weak
other,mode,0.34947863763613773,positive,weak
category,phase,0.3990309511409879,positive,weak
collective,phase,0.16853512726818884,positive,very_weak
event,phase,0.05954180062633867,positive,very_weak
kind,phase,0.18000679131116495,positive,very_weak
mixin,phase,0.4374989641245208,positive,moderate
mode,phase,0.2374158392773012,positive,weak
relator,phase,0.1189196379247047,positive,very_weak
role,phase,0.32502901222703906,positive,weak
subkind,phase,0.3666330506531519,positive,weak
type,phase,0.17900765801508098,positive,very_weak
none,phase,0.015599533825738707,positive,very_weak
