Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
bringsAbout,0.407099023494229,0.21354438313521767,0.057672546527096996,0.09366621316651137,0.06749615267224873,0.03804656749586746,0.09303423253279709,0.10940027611990293,0.09643590162744102,0.13325060604614353,0.1286776895194763,0.13066732200958747,0.030962629171709687,0.2549689279094125,0.028925957907686418,0.005690275987507862,0.0020252301020699734,0.06172134647473826,0.18509785362605088,0.24036779779869358,0.053047710604536905
characterization,0.21354438313521767,2.028989516618531,0.12468495382182075,0.5192935794623068,0.2891941694754977,0.2777806415826892,0.39885866610100174,0.2909652308080012,0.3216303654719915,0.32242397255717337,0.5607664184202779,0.7540380855959359,0.30942070310974323,0.49255471765661474,0.07733443180326707,0.1054303994112783,0.09534738067101287,0.08360259927669844,0.20472609899774363,1.0384318358759117,0.3691065750922303
comparative,0.057672546527096996,0.12468495382182075,0.24678216044682896,0.14052010609441687,0.07276214147296106,0.05252226633632841,0.028902383381913362,0.03554507670727017,0.014595830967365404,0.04454310144883225,0.14800359998378526,0.11894435968874956,0.0669069285602385,0.0790543020540265,0.0013257852814850951,0.0029698429075872904,0.0010574982432102545,0.06268847748073099,0.022210534548223027,0.11392778201250153,0.017682414355125416
componentOf,0.09366621316651137,0.5192935794623068,0.14052010609441687,1.6447491594287704,0.14309218700597487,0.31851433628385256,0.1330917761027258,0.11789486830583232,0.15393490956084166,0.1122820284422701,0.542258079589825,0.6973852864849358,0.3329144465686259,0.21475058202127034,0.027919025591976836,0.16044606933562905,0.0917794752256153,0.06175085523345687,0.04986794097729065,0.7083422767091928,0.41838089539651885
creation,0.06749615267224873,0.2891941694754977,0.07276214147296106,0.14309218700597487,0.6738220330997305,0.0985427413204601,0.19454847193110264,0.18665283753604067,0.204752088219396,0.24144616390830825,0.16932261945313826,0.29104371862986306,0.08666425933495865,0.4541585979312165,0.06827688339926782,0.037932208764489786,0.018764860840040153,0.14414001451784691,0.0301652352474798,0.42731405483636153,0.08586548614436555
derivation,0.03804656749586746,0.2777806415826892,0.05252226633632841,0.31851433628385256,0.0985427413204601,1.2930143053584304,0.06310792237617244,0.05662092307844069,0.05327977260643946,0.04321230487284573,0.6857268359580331,0.662534000902079,0.18974371850531843,0.09969132128285794,0.01240168434489132,0.15468676184807775,0.06428554044571735,0.03300708873394657,0.033063641800274865,0.5106635129146999,0.3395912913336303
externalDependence,0.09303423253279709,0.39885866610100174,0.028902383381913362,0.1330917761027258,0.19454847193110264,0.06310792237617244,0.7651288190579978,0.17628133853213168,0.2871902615714851,0.26526846690334355,0.1367919291340611,0.30825682080472544,0.0947839795494609,0.3199978496498063,0.07568712817882751,0.022622036377759665,0.015758856057540994,0.10003536926755145,0.09512046096963983,0.45591146353373085,0.12685344815028843
historicalDependence,0.10940027611990293,0.2909652308080012,0.03554507670727017,0.11789486830583232,0.18665283753604067,0.05662092307844069,0.17628133853213168,0.5638878846351429,0.24493269235984144,0.25161506449282994,0.12799338878622785,0.20195304439426492,0.0670472806477657,0.38601700983695925,0.07162382066932853,0.039864292562036295,0.021386520572672457,0.04334477119426107,0.11306667452102767,0.320500429167303,0.075162078139693
instantiation,0.09643590162744102,0.3216303654719915,0.014595830967365404,0.15393490956084166,0.204752088219396,0.05327977260643946,0.2871902615714851,0.24493269235984144,0.6361960329873276,0.3326309843837753,0.12369781076303223,0.25020434302626965,0.08515927274846984,0.3561942688802003,0.06373356810649257,0.023662104298741004,0.01843031637061287,0.051959106218011336,0.1048255676425649,0.40512563463492984,0.08335715969844901
manifestation,0.13325060604614353,0.32242397255717337,0.04454310144883225,0.1122820284422701,0.24144616390830825,0.04321230487284573,0.26526846690334355,0.25161506449282994,0.3326309843837753,0.560977718978564,0.09624671627528114,0.18357546403199862,0.04604445363519621,0.3659790407997329,0.02670237673518464,0.0077090685204195784,0.0027427533944070354,0.09215893625952824,0.11423252773084042,0.3664289577184187,0.08750775512732513
