year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.00010838933448948623,0.0,0.00043355733795794494,0.0,0.00021677866897897247,0.0,0.0,0.0,0.0,0.00021677866897897247,0.0006503360069369175,0.00010838933448948623,0.0,0.0,0.0,0.0,0.0,0.0,0.00043355733795794494,0.0005419466724474311
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021677866897897246,0.0
2011,0.0,0.0,0.0,0.00021677866897897247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005419466724474311
2012,0.0,0.0,0.0,0.0,0.0,0.00021677866897897247,0.0,0.0,0.0,0.0,0.0008671146759158899,0.001842618686321266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030349013657056147,0.0005419466724474311
2013,0.0,0.0014090613483633211,0.0,0.01235638413180143,0.0,0.007045306741816605,0.0,0.0,0.0,0.0,0.010730544114459136,0.041079557771515285,0.0059614133969217425,0.0,0.0,0.002276176024279211,0.0,0.0,0.0,0.00520268805549534,0.008779536093648385
2014,0.0,0.0,0.0,0.00032516800346845873,0.0,0.0005419466724474311,0.0,0.0,0.0,0.0,0.0005419466724474311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010838933448948623,0.0
2015,0.0,0.014849338825059614,0.0,0.0315412963364405,0.0,0.010622154779969651,0.00021677866897897247,0.0,0.0,0.0,0.02818122696726642,0.1368957294602211,0.013115109473227835,0.0,0.0,0.001300672013873835,0.00032516800346845873,0.0,0.0,0.015716453500975502,0.03208324300888792
2016,0.0,0.001842618686321266,0.0016258400173422935,0.0005419466724474311,0.0,0.0,0.0006503360069369175,0.0,0.0,0.0,0.00010838933448948623,0.002709733362237156,0.00043355733795794494,0.00043355733795794494,0.0,0.0,0.0,0.0,0.0,0.0034684587036635595,0.003685237372642532
2017,0.0,0.00032516800346845873,0.0,0.00021677866897897247,0.0,0.00043355733795794494,0.0,0.0,0.0,0.0,0.0021677866897897246,0.0011922826793843485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414264036418816,0.0021677866897897246
2018,0.00032516800346845873,0.0019510080208107522,0.0,0.0010838933448948623,0.0,0.0006503360069369175,0.00021677866897897247,0.0005419466724474311,0.00021677866897897247,0.00032516800346845873,0.0015174506828528073,0.0017342293518317797,0.00043355733795794494,0.0011922826793843485,0.0,0.0,0.0,0.0,0.00021677866897897247,0.01929330153912855,0.00021677866897897247
2019,0.0,0.0020593973553002386,0.0,0.001300672013873835,0.0,0.0006503360069369175,0.0,0.00021677866897897247,0.0005419466724474311,0.00010838933448948623,0.0011922826793843485,0.006178192065900715,0.0008671146759158899,0.0008671146759158899,0.0,0.0,0.0,0.0,0.0,0.009429872100585303,0.008562757424669413
2020,0.0,0.003576848038153046,0.0,0.004769130717537394,0.00043355733795794494,0.0009755040104053761,0.0010838933448948623,0.0,0.00043355733795794494,0.00032516800346845873,0.0006503360069369175,0.004227184045089963,0.0,0.0011922826793843485,0.0,0.0,0.0,0.0,0.00021677866897897247,0.03717754172989378,0.005311077389984826
2021,0.0006503360069369175,0.009429872100585303,0.00010838933448948623,0.007695642748753523,0.0007587253414264037,0.0010838933448948623,0.0016258400173422935,0.0010838933448948623,0.001300672013873835,0.0009755040104053761,0.013331888142206807,0.013873834814654238,0.001300672013873835,0.003251680034684587,0.00010838933448948623,0.0,0.0010838933448948623,0.0,0.00032516800346845873,0.02959028831562974,0.0009755040104053761
2022,0.0007587253414264037,0.0059614133969217425,0.0,0.004227184045089963,0.0029265120312161282,0.003685237372642532,0.002276176024279211,0.002276176024279211,0.0037936267071320183,0.0005419466724474311,0.007587253414264037,0.02102753089096033,0.0016258400173422935,0.009755040104053762,0.0009755040104053761,0.0008671146759158899,0.00010838933448948623,0.00010838933448948623,0.00043355733795794494,0.04422284847171038,0.00021677866897897247
2023,0.0009755040104053761,0.013765445480164751,0.0019510080208107522,0.008129200086711467,0.001300672013873835,0.0016258400173422935,0.0017342293518317797,0.0,0.0007587253414264037,0.00021677866897897247,0.006828528072837633,0.01896813353566009,0.003685237372642532,0.0009755040104053761,0.0,0.0,0.0,0.00043355733795794494,0.00032516800346845873,0.03696076306091481,0.0014090613483633211
2024,0.0006503360069369175,0.011055712117927595,0.00043355733795794494,0.0020593973553002386,0.004335573379579449,0.0039020160416215043,0.0024929546932581834,0.0015174506828528073,0.0024929546932581834,0.002709733362237156,0.007804032083243009,0.01636678950791242,0.00021677866897897247,0.008671146759158898,0.0007587253414264037,0.0,0.0,0.0021677866897897246,0.00032516800346845873,0.02081075222198136,0.0020593973553002386
2025,0.0008671146759158899,0.004985909386516367,0.00010838933448948623,0.0,0.001842618686321266,0.0,0.0030349013657056147,0.0006503360069369175,0.0009755040104053761,0.0024929546932581834,0.003251680034684587,0.0021677866897897246,0.0,0.002276176024279211,0.00010838933448948623,0.0,0.0,0.0015174506828528073,0.00043355733795794494,0.009755040104053762,0.0
