Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
bringsAbout,36,0.37894736842105264,0.0,0,1.012464313722785,1.02508398656215,2.69395835959146,6.171906022446592,0.0,0.0,0.0,0,4,4,1.0,3.0
characterization,449,4.726315789473684,3.0,0,6.255962441497623,39.1370660694289,1.7587988595030395,2.6949239454336493,0.0,6.0,6.0,0,28,28,1.0,27.0
comparative,23,0.24210526315789474,0.0,0,1.269241601950133,1.6109742441209398,6.163286387936367,38.69212603141076,0.0,0.0,0.0,0,9,9,1.0,8.0
componentOf,226,2.3789473684210525,0.0,0,5.611877501598297,31.49316909294514,3.384982233992705,12.417196853146471,0.0,2.0,2.0,0,32,32,1.0,31.0
creation,107,1.1263157894736842,0.0,0,2.7685240912617997,7.664725643896973,3.206243698838302,10.576473261833334,0.0,1.0,1.0,0,15,15,1.0,14.0
derivation,101,1.063157894736842,0.0,0,3.463519690288593,11.995968645016793,6.7000275172442345,53.089725740281565,0.0,1.0,1.0,0,30,30,1.0,29.0
externalDependence,113,1.1894736842105262,0.0,0,2.6549621820526754,7.048824188129903,2.763301681737521,8.04296943040438,0.0,1.0,1.0,0,14,14,1.0,13.0
historicalDependence,53,0.5578947368421052,0.0,0,1.4045199791318441,1.972676371780516,3.161876569071286,10.202680341595958,0.0,0.0,0.0,0,7,7,1.0,6.0
instantiation,95,1.0,0.0,0,2.3292771228202147,5.425531914893617,2.491998063617448,5.340505782380603,0.0,0.0,0.0,0,10,10,1.0,9.0
manifestation,68,0.7157894736842105,0.0,0,2.0559366964690367,4.226875699888017,3.9865353683014075,17.927629896084614,0.0,0.0,0.0,0,13,13,1.0,12.0
material,349,3.6736842105263157,0.0,0,8.207990534998222,67.3711086226204,3.4278601688761685,13.85105718740968,0.0,3.0,3.0,0,51,51,1.0,50.0
mediation,673,7.08421052631579,2.0,0,10.540361290080144,111.09921612541994,2.6652023404611023,8.913390191749592,0.0,10.5,10.5,0,60,60,1.0,59.0
memberOf,70,0.7368421052631579,0.0,0,2.2512905344598932,5.068309070548711,4.690417001156911,25.653866923946072,0.0,0.0,0.0,0,16,16,1.0,15.0
participation,249,2.6210526315789475,0.0,0,6.710073321995979,45.02508398656215,5.012047788393207,31.08974780851962,0.0,2.0,2.0,0,51,51,1.0,50.0
participational,18,0.18947368421052632,0.0,0,1.0944223857097701,1.197760358342665,6.576968685787372,43.333656512206346,0.0,0.0,0.0,0,8,8,1.0,7.0
subCollectionOf,8,0.08421052631578947,0.0,0,0.5954286475776113,0.35453527435610316,7.388361247935005,56.10362430259284,0.0,0.0,0.0,0,5,5,3.0,2.0
subQuantityOf,11,0.11578947368421053,0.0,0,1.0300088606800952,1.060918253079508,9.608636963766113,93.0694472241818,0.0,0.0,0.0,0,10,10,1.0,9.0
termination,39,0.4105263157894737,0.0,0,2.161041596979239,4.670100783874579,6.152430478720834,38.42840367377711,0.0,0.0,0.0,0,15,15,1.0,14.0
triggers,19,0.2,0.0,0,0.6457718456202195,0.41702127659574456,3.902939064871478,16.72826539666444,0.0,0.0,0.0,0,4,4,1.0,3.0
