Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,,,,,,,,,,,,,,,,,,,,,,,
category,,1.0,0.09771675447609308,-0.0302384182246055,-0.28167923019538305,0.14355994935964123,,,0.2958565624851578,0.1954009807437388,0.35140086472194304,0.3544152304997002,,0.13443209227313957,0.025643915580511573,-0.06334091502147868,-0.009348800881380327,0.2746977645185027,-0.04679452972730808,0.5441379519966941,0.2990045943268344,-0.0059851043032811075,0.019383489122552472
collective,,0.09771675447609308,1.0,0.2966150753681234,-0.17480229962329152,-0.34004130371552227,,,0.09304827392295074,0.17682313258757676,0.2916254145477231,0.1578888984410815,,0.006621017402762102,0.03544378425541395,-0.11643227487779838,-0.13449177387512096,-0.07093504874747279,-0.23362134402930212,0.0806337955137403,0.006622984139001161,-0.23339162780459596,-0.1232361787076486
datatype,,-0.0302384182246055,0.2966150753681234,1.0,0.1972932486302399,-0.07613798591186914,,,0.19478130695804544,0.3710530448348774,0.04124619475704193,0.11779645716173126,,0.11107811597716574,0.5102644191069281,-0.3073141087359172,-0.07239509480231038,-0.18823878358695523,0.09113871175005532,0.20485007234973776,-0.1473559120617944,-0.16750872348686555,-0.006380443866211674
enumeration,,-0.28167923019538305,-0.17480229962329152,0.1972932486302399,1.0,-0.1025567334593258,,,0.05099583785868891,0.16141548876614162,0.04166976159422186,-0.1426162989952497,,0.20836071898566863,0.3101071975497703,0.01744307198041811,0.022157059949377996,-0.07481264325601111,0.19157024023012395,-0.058988925526871634,-0.12545827092384487,-0.1426162989952497,-0.17463793447211218
event,,0.14355994935964123,-0.34004130371552227,-0.07613798591186914,-0.1025567334593258,1.0,,,-0.33247771765654394,-0.027626435771406662,0.16682862440013962,0.03754842076619942,,0.03143072751219726,0.12405709686798948,-0.49936295090034405,0.03144728935356852,0.4107761206032898,0.37516413886084815,0.058592964563683354,0.38561427690687955,0.6071476293617108,0.2618341823448217
historicalRole,,,,,,,,,,,,,,,,,,,,,,,
historicalRoleMixin,,,,,,,,,,,,,,,,,,,,,,,
kind,,0.2958565624851578,0.09304827392295074,0.19478130695804544,0.05099583785868891,-0.33247771765654394,,,1.0,-0.11198294405684299,0.046626841970180154,-0.022820238837795867,,-0.373307688699823,0.011354542023223701,0.10296480750417251,0.41042146818686853,-0.4175728564634263,-0.3812973720527753,0.44233322128650887,-0.02965589268099971,-0.02617146272306659,-0.11641034788358695
mixin,,0.1954009807437388,0.17682313258757676,0.3710530448348774,0.16141548876614162,-0.027626435771406662,,,-0.11198294405684299,1.0,0.12773958324555848,0.566504181444104,,0.5794289903850888,0.4734854337140154,-0.04347369550378694,0.23212954672075511,0.12068971634026629,0.05300794754499494,-0.044311344102968206,0.05958516048443287,0.00862071580458419,-0.23374719631874646
mode,,0.35140086472194304,0.2916254145477231,0.04124619475704193,0.04166976159422186,0.16682862440013962,,,0.046626841970180154,0.12773958324555848,1.0,0.27495157924870095,,-0.15546578850488765,0.1792247810504166,-0.05068374663770619,0.0714287937189627,0.49118696171379256,-0.15629459192178596,0.1253936811495748,0.11288432249295685,0.2306219186257054,-0.01177335135741154
phase,,0.3544152304997002,0.1578888984410815,0.11779645716173126,-0.1426162989952497,0.03754842076619942,,,-0.022820238837795867,0.566504181444104,0.27495157924870095,1.0,,0.051858265000861735,0.4076065835799717,-0.02618066697764906,0.26463828738326994,0.1928042618870138,0.02852928089827623,0.19336513214676895,0.051873669208835786,0.04176904176904177,-0.01848184954574066
phaseMixin,,,,,,,,,,,,,,,,,,,,,,,
quality,,0.13443209227313957,0.006621017402762102,0.11107811597716574,0.20836071898566863,0.03143072751219726,,,-0.373307688699823,0.5794289903850888,-0.15546578850488765,0.051858265000861735,,1.0,0.20836071898566863,0.03107541470296244,-0.1252347039719125,0.3153125956637253,0.3855347459875364,-0.09188128148556379,0.3801603969271983,-0.16745898073194934,-0.20505854316698371
quantity,,0.025643915580511573,0.03544378425541395,0.5102644191069281,0.3101071975497703,0.12405709686798948,,,0.011354542023223701,0.4734854337140154,0.1792247810504166,0.4076065835799717,,0.20836071898566863,1.0,0.045111393052805454,0.3420244344913076,-0.020403448160730305,0.5056349129150868,-0.11857977886524196,-0.12545827092384487,-0.1426162989952497,0.13305747388351402
relator,,-0.06334091502147868,-0.11643227487779838,-0.3073141087359172,0.01744307198041811,-0.49936295090034405,,,0.10296480750417251,-0.04347369550378694,-0.05068374663770619,-0.02618066697764906,,0.03107541470296244,0.045111393052805454,1.0,0.2800663077681414,0.1424686137259006,-0.08199559528844849,-0.2274877152076235,-0.0927240845323888,-0.37439959953926355,-0.09777858094820824
