stereotype,total_correlation,rank
category,1.9331282735355124,9
collective,1.678658876275168,13
datatype,1.258845391531747,15
event,2.2635459631122714,3
kind,2.5563034172019696,1
mixin,1.4590260826104173,14
mode,2.0843993579658973,6
phase,1.8710680262001365,10
quality,2.1258786670888834,4
relator,1.747286465485605,12
role,1.9566477107708282,8
roleMixin,1.8687307021167001,11
situation,2.4281388440566034,2
subkind,1.991076860946222,7
type,2.109961369339244,5
