Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.009615384615384616,1,0.009615384615384616,0.00026925148088314486,0.0014184397163120568
category,282,2.7115384615384617,70,0.6730769230769231,0.07592891760904685,0.09929078014184398
collective,49,0.47115384615384615,25,0.2403846153846154,0.013193322563274098,0.03546099290780142
datatype,71,0.6826923076923077,21,0.20192307692307693,0.019116855142703285,0.029787234042553193
enumeration,48,0.46153846153846156,7,0.0673076923076923,0.012924071082390954,0.009929078014184398
event,308,2.9615384615384617,45,0.4326923076923077,0.08292945611200861,0.06382978723404255
historicalRole,23,0.22115384615384615,4,0.038461538461538464,0.006192784060312331,0.005673758865248227
historicalRoleMixin,9,0.08653846153846154,3,0.028846153846153848,0.0024232633279483036,0.00425531914893617
kind,643,6.1826923076923075,84,0.8076923076923077,0.17312870220786214,0.11914893617021277
mixin,20,0.19230769230769232,16,0.15384615384615385,0.005385029617662897,0.02269503546099291
mode,179,1.7211538461538463,45,0.4326923076923077,0.04819601507808293,0.06382978723404255
phase,174,1.6730769230769231,32,0.3076923076923077,0.046849757673667204,0.04539007092198582
phaseMixin,20,0.19230769230769232,8,0.07692307692307693,0.005385029617662897,0.011347517730496455
quality,144,1.3846153846153846,36,0.34615384615384615,0.03877221324717286,0.05106382978723404
quantity,16,0.15384615384615385,8,0.07692307692307693,0.004308023694130318,0.011347517730496455
relator,303,2.9134615384615383,77,0.7403846153846154,0.0815831987075929,0.10921985815602837
role,400,3.8461538461538463,69,0.6634615384615384,0.10770059235325795,0.09787234042553192
roleMixin,231,2.2211538461538463,43,0.41346153846153844,0.062197092084006464,0.06099290780141844
situation,71,0.6826923076923077,19,0.18269230769230768,0.019116855142703285,0.02695035460992908
subkind,651,6.259615384615385,73,0.7019230769230769,0.1752827140549273,0.10354609929078014
type,71,0.6826923076923077,19,0.18269230769230768,0.019116855142703285,0.02695035460992908
