Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.052766538516833196,negative,very_weak
datatype,category,0.1043642299727958,positive,very_weak
kind,category,0.1294260446085906,positive,very_weak
mode,category,0.017552871677128525,positive,very_weak
phase,category,0.24332532316089495,positive,weak
quality,category,0.23679746447764521,positive,weak
relator,category,0.009754902018959915,positive,very_weak
role,category,0.16716832277448984,negative,very_weak
roleMixin,category,0.0986209346776726,positive,very_weak
subkind,category,0.24543296510804058,positive,weak
category,collective,0.052766538516833196,negative,very_weak
datatype,collective,0.15298351918058672,negative,very_weak
kind,collective,0.1740888885657991,positive,very_weak
mode,collective,0.005132163168209235,negative,very_weak
phase,collective,0.01056484088126403,negative,very_weak
quality,collective,0.10342481925195084,negative,very_weak
relator,collective,0.2607091031381411,positive,weak
role,collective,0.11462843051919525,positive,very_weak
roleMixin,collective,0.06340692536015284,negative,very_weak
subkind,collective,0.12834558308515528,positive,very_weak
category,datatype,0.1043642299727958,positive,very_weak
collective,datatype,0.15298351918058672,negative,very_weak
kind,datatype,0.02938755960631985,negative,very_weak
mode,datatype,0.07414258728847502,positive,very_weak
phase,datatype,0.3636454555191222,positive,weak
quality,datatype,0.3216572908013244,positive,weak
relator,datatype,0.08392302301032294,positive,very_weak
role,datatype,0.04754502047945714,positive,very_weak
roleMixin,datatype,0.15596694509455913,negative,very_weak
subkind,datatype,0.10157261111183527,positive,very_weak
category,kind,0.1294260446085906,positive,very_weak
collective,kind,0.1740888885657991,positive,very_weak
datatype,kind,0.02938755960631985,negative,very_weak
mode,kind,0.015140034494764453,negative,very_weak
phase,kind,0.12870580403561852,positive,very_weak
quality,kind,0.1177757089500792,positive,very_weak
relator,kind,0.008378329915143893,negative,very_weak
role,kind,0.09033538986050495,negative,very_weak
roleMixin,kind,0.027431617809154766,negative,very_weak
subkind,kind,0.3902377024001592,positive,weak
category,mode,0.017552871677128525,positive,very_weak
collective,mode,0.005132163168209235,negative,very_weak
datatype,mode,0.07414258728847502,positive,very_weak
kind,mode,0.015140034494764453,negative,very_weak
phase,mode,0.05120094876240182,negative,very_weak
quality,mode,0.12666742508142118,negative,very_weak
relator,mode,0.2483229320052976,negative,weak
role,mode,0.22995557874824438,negative,weak
roleMixin,mode,0.1001301159801105,negative,very_weak
subkind,mode,0.3450891546721664,negative,weak
category,phase,0.24332532316089495,positive,weak
collective,phase,0.01056484088126403,negative,very_weak
datatype,phase,0.3636454555191222,positive,weak
kind,phase,0.12870580403561852,positive,very_weak
mode,phase,0.05120094876240182,negative,very_weak
quality,phase,0.3102782114074465,positive,weak
relator,phase,0.1449699686631914,positive,very_weak
role,phase,0.11284331499984392,positive,very_weak
roleMixin,phase,0.26198663714980336,negative,weak
subkind,phase,0.3814021849056722,positive,weak
category,quality,0.23679746447764521,positive,weak
collective,quality,0.10342481925195084,negative,very_weak
datatype,quality,0.3216572908013244,positive,weak
kind,quality,0.1177757089500792,positive,very_weak
mode,quality,0.12666742508142118,negative,very_weak
phase,quality,0.3102782114074465,positive,weak
relator,quality,0.14952084734976095,positive,very_weak
role,quality,0.06447382974184976,positive,very_weak
roleMixin,quality,0.1721276986640057,negative,very_weak
subkind,quality,0.2626073061689258,positive,weak
category,relator,0.009754902018959915,positive,very_weak
collective,relator,0.2607091031381411,positive,weak
datatype,relator,0.08392302301032294,positive,very_weak
kind,relator,0.008378329915143893,negative,very_weak
mode,relator,0.2483229320052976,negative,weak
phase,relator,0.1449699686631914,positive,very_weak
quality,relator,0.14952084734976095,positive,very_weak
role,relator,0.6942740785989799,positive,strong
roleMixin,relator,0.203325632319283,positive,weak
subkind,relator,0.16006898374192663,positive,very_weak
category,role,0.16716832277448984,negative,very_weak
collective,role,0.11462843051919525,positive,very_weak
datatype,role,0.04754502047945714,positive,very_weak
kind,role,0.09033538986050495,negative,very_weak
mode,role,0.22995557874824438,negative,weak
phase,role,0.11284331499984392,positive,very_weak
quality,role,0.06447382974184976,positive,very_weak
relator,role,0.6942740785989799,positive,strong
roleMixin,role,0.06379182671175461,positive,very_weak
subkind,role,0.06077932618172399,positive,very_weak
category,roleMixin,0.0986209346776726,positive,very_weak
collective,roleMixin,0.06340692536015284,negative,very_weak
datatype,roleMixin,0.15596694509455913,negative,very_weak
kind,roleMixin,0.027431617809154766,negative,very_weak
mode,roleMixin,0.1001301159801105,negative,very_weak
phase,roleMixin,0.26198663714980336,negative,weak
quality,roleMixin,0.1721276986640057,negative,very_weak
relator,roleMixin,0.203325632319283,positive,weak
role,roleMixin,0.06379182671175461,positive,very_weak
subkind,roleMixin,0.0566447331074646,negative,very_weak
category,subkind,0.24543296510804058,positive,weak
collective,subkind,0.12834558308515528,positive,very_weak
datatype,subkind,0.10157261111183527,positive,very_weak
kind,subkind,0.3902377024001592,positive,weak
mode,subkind,0.3450891546721664,negative,weak
phase,subkind,0.3814021849056722,positive,weak
quality,subkind,0.2626073061689258,positive,weak
relator,subkind,0.16006898374192663,positive,very_weak
role,subkind,0.06077932618172399,positive,very_weak
roleMixin,subkind,0.0566447331074646,negative,very_weak
