stereotype,total_correlation,rank
characterization,1.5693031026375683,3
componentOf,1.3750678222667583,6
derivation,1.9111282663508837,2
material,2.3022760071174337,1
mediation,1.523268724265034,4
memberOf,0.6449176160902925,9
subCollectionOf,1.1507627175919657,7
none,0.783086730645908,8
other,1.4836398534567818,5
