stereotype,total_correlation,rank
characterization,1.6493961834406838,4
componentOf,1.2880919614750739,6
derivation,1.9889652940327707,2
material,2.4247139149411807,1
mediation,1.6696355611343154,3
memberOf,0.9563286632158138,8
subCollectionOf,1.0989239272447802,7
none,0.6854790452510329,9
other,1.3979983262807056,5
