year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2013,0,7,0,16,0,17,0,0,0,0,24,31,16,0,0,4,0,0,0,7,17
2021,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1
2022,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
2023,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
