Stereotype,Stereotype2,Absolute Value,Sign,Classification
creation,characterization,0.1606364691954403,positive,very_weak
derivation,characterization,0.0054240258278319305,negative,very_weak
formal,characterization,0.019184763776336346,positive,very_weak
instantiation,characterization,0.26386654944943333,positive,weak
material,characterization,0.25784429051115754,positive,weak
mediation,characterization,0.24859914778846143,positive,weak
participation,characterization,0.29321035296066755,positive,weak
none,characterization,0.06105087810946393,positive,very_weak
other,characterization,0.3947900408194707,positive,weak
characterization,creation,0.1606364691954403,positive,very_weak
derivation,creation,0.03354741667680042,positive,very_weak
formal,creation,0.05838911147270181,negative,very_weak
instantiation,creation,0.3540275842769026,positive,weak
material,creation,0.01354448660603189,positive,very_weak
mediation,creation,0.23506162992339594,positive,weak
participation,creation,0.7035332249102307,positive,strong
none,creation,0.07330007247258014,positive,very_weak
other,creation,0.285598003514516,positive,weak
characterization,derivation,0.0054240258278319305,negative,very_weak
creation,derivation,0.03354741667680042,positive,very_weak
formal,derivation,0.024357087263037654,positive,very_weak
instantiation,derivation,0.20768386444708486,negative,weak
material,derivation,0.44125015061137335,positive,moderate
mediation,derivation,0.3888249430510611,positive,weak
participation,derivation,0.05126760015611664,negative,very_weak
none,derivation,0.05107357811468171,positive,very_weak
other,derivation,0.13858779653168526,positive,very_weak
characterization,formal,0.019184763776336346,positive,very_weak
creation,formal,0.05838911147270181,negative,very_weak
derivation,formal,0.024357087263037654,positive,very_weak
instantiation,formal,0.2166717314157814,positive,weak
material,formal,0.07478137040732254,positive,very_weak
mediation,formal,0.007558062208054411,negative,very_weak
participation,formal,0.05421442100989793,positive,very_weak
none,formal,0.2342986847932083,negative,weak
other,formal,0.014936855987111444,positive,very_weak
characterization,instantiation,0.26386654944943333,positive,weak
creation,instantiation,0.3540275842769026,positive,weak
derivation,instantiation,0.20768386444708486,negative,weak
formal,instantiation,0.2166717314157814,positive,weak
material,instantiation,0.11366048406369816,negative,very_weak
mediation,instantiation,0.08183771443841835,positive,very_weak
participation,instantiation,0.44419456013806563,positive,moderate
none,instantiation,0.035391590513457305,negative,very_weak
other,instantiation,0.37545652895955045,positive,weak
characterization,material,0.25784429051115754,positive,weak
creation,material,0.01354448660603189,positive,very_weak
derivation,material,0.44125015061137335,positive,moderate
formal,material,0.07478137040732254,positive,very_weak
instantiation,material,0.11366048406369816,negative,very_weak
mediation,material,0.4336543789841676,positive,moderate
participation,material,0.019155428941472027,positive,very_weak
none,material,0.3056732075237574,negative,weak
other,material,0.26565738425384705,positive,weak
characterization,mediation,0.24859914778846143,positive,weak
creation,mediation,0.23506162992339594,positive,weak
derivation,mediation,0.3888249430510611,positive,weak
formal,mediation,0.007558062208054411,negative,very_weak
instantiation,mediation,0.08183771443841835,positive,very_weak
material,mediation,0.4336543789841676,positive,moderate
participation,mediation,0.08527854707540863,positive,very_weak
none,mediation,0.17952612866823062,negative,very_weak
other,mediation,0.333848886006414,positive,weak
characterization,participation,0.29321035296066755,positive,weak
creation,participation,0.7035332249102307,positive,strong
derivation,participation,0.05126760015611664,negative,very_weak
formal,participation,0.05421442100989793,positive,very_weak
instantiation,participation,0.44419456013806563,positive,moderate
material,participation,0.019155428941472027,positive,very_weak
mediation,participation,0.08527854707540863,positive,very_weak
none,participation,0.08656028674537188,positive,very_weak
other,participation,0.3738583863166582,positive,weak
characterization,none,0.06105087810946393,positive,very_weak
creation,none,0.07330007247258014,positive,very_weak
derivation,none,0.05107357811468171,positive,very_weak
formal,none,0.2342986847932083,negative,weak
instantiation,none,0.035391590513457305,negative,very_weak
material,none,0.3056732075237574,negative,weak
mediation,none,0.17952612866823062,negative,very_weak
participation,none,0.08656028674537188,positive,very_weak
other,none,0.002291812225261694,negative,very_weak
characterization,other,0.3947900408194707,positive,weak
creation,other,0.285598003514516,positive,weak
derivation,other,0.13858779653168526,positive,very_weak
formal,other,0.014936855987111444,positive,very_weak
instantiation,other,0.37545652895955045,positive,weak
material,other,0.26565738425384705,positive,weak
mediation,other,0.333848886006414,positive,weak
participation,other,0.3738583863166582,positive,weak
none,other,0.002291812225261694,negative,very_weak
