Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
bringsAbout,1.0,0.24569150414136331,0.2495010903896376,0.08226237563814484,0.0913981581919513,-0.04305875228154965,0.1554019664807043,0.3660793180287147,0.24093435341777925,0.3061191514760945,0.19495240278189752,-0.2432993551684395,-0.0968247038989658,0.47609087937905387,0.09345438993217643,,,0.19682835711357152,0.6375634342116401,0.030496711063181144,-0.11491123072140368
characterization,0.24569150414136331,1.0,-0.05191905085206548,0.20965017448956616,0.10477268925688224,-0.1371283923734197,0.3548566313252014,0.19247996372522763,0.26384708001930407,0.34730604239724755,0.16647466969308988,0.13393191577354036,0.008420356036680215,0.254955405221753,0.08121078146552978,,,-0.18834044017911025,0.2924066470177147,-0.00478332262268983,-0.006890390521065589
comparative,0.2495010903896376,-0.05191905085206548,1.0,0.3090777027097336,0.16477851413804415,0.10197290154772692,-0.13592937705554092,0.18818515474470848,-0.11637338894951835,0.05255231310285482,0.40310163269455157,0.2500384078275433,0.15572621620517105,0.170033542986765,-0.04981248119721811,,,0.3485564797241206,-0.08427533143536209,-0.2035321615624779,-0.13118203608903045
componentOf,0.08226237563814484,0.20965017448956616,0.3090777027097336,1.0,0.02644022982794573,-0.13313837269562095,0.06782762196448706,0.11295366753030359,0.2537796029496442,0.2381211006610602,0.2707884950343082,0.23793875552413443,0.27734470787231474,-0.015302461972565249,-0.13313647899590095,,,0.11836632903957249,-0.14263784654446326,-0.1364251302440003,-0.007641097883870415
creation,0.0913981581919513,0.10477268925688224,0.16477851413804415,0.02644022982794573,1.0,0.002347407581818618,0.1547148432783605,0.2833418093620491,0.327347408392681,0.3665402093578351,-0.05467231625026569,0.1511555980647482,0.17115500675752623,0.6638015139246407,0.24714897111078032,,,0.3109447098520699,-0.08009499098176293,-0.031521159835897004,0.035332328214307006
derivation,-0.04305875228154965,-0.1371283923734197,0.10197290154772692,-0.13313837269562095,0.002347407581818618,1.0,-0.12219986586067243,-0.1638566224840798,-0.20896435080891101,-0.22405009543570004,0.31925226993653216,0.25886891819085606,0.13799569160586173,-0.1291592706672693,-0.1422031453180561,,,0.042973980110833664,0.07516615811070448,0.10196729599473825,0.23158202138868048
externalDependence,0.1554019664807043,0.3548566313252014,-0.13592937705554092,0.06782762196448706,0.1547148432783605,-0.12219986586067243,1.0,0.30427195361527726,0.4879559211075103,0.4027199085562194,-0.27714450521670797,0.02524918903077046,0.13116015075602636,0.21197088759849297,0.1393236405034512,,,0.06102681658305754,0.21546994608089778,0.03435724685747385,0.10805289075001938
historicalDependence,0.3660793180287147,0.19247996372522763,0.18818515474470848,0.11295366753030359,0.2833418093620491,-0.1638566224840798,0.30427195361527726,1.0,0.5309230122773086,0.5094567662487349,0.0079019228231759,0.018272183934915656,0.12631945104339476,0.51894490519652,0.24580922206031328,,,0.11679936361759255,0.31384729635146164,-0.19314505006580218,0.00669314520537155
instantiation,0.24093435341777925,0.26384708001930407,-0.11637338894951835,0.2537796029496442,0.327347408392681,-0.20896435080891101,0.4879559211075103,0.5309230122773086,1.0,0.7687386033715051,-0.15147054647215738,0.014744858575761412,0.0346992904743577,0.45702501486264063,0.045635603433014406,,,0.09607724644087222,0.20097450888477575,-0.09226250369743144,0.19454884702084105
manifestation,0.3061191514760945,0.34730604239724755,0.05255231310285482,0.2381211006610602,0.3665402093578351,-0.22405009543570004,0.4027199085562194,0.5094567662487349,0.7687386033715051,1.0,-0.10329176943325476,-0.015406464575410813,0.06134954669300893,0.5341837471037882,-0.08682528044425054,,,-0.07039851390081141,0.26333259145821597,-0.030292145888725218,0.29830288564130425
