stereotype,total_correlation,rank
characterization,1.1728206479124847,6
componentOf,1.2259177650670305,4
derivation,1.9154871945031653,2
material,2.2726024061799985,1
mediation,1.2474217671265644,3
memberOf,0.7155080148254426,8
subCollectionOf,0.9244295510440703,7
none,0.6360756681755223,9
other,1.1947558910335232,5
