stereotype,total_correlation,rank
characterization,1.361720381486033,4
componentOf,1.1667481249160954,5
derivation,1.9569579682970537,2
material,2.3842103629503923,1
mediation,1.538422790227684,3
memberOf,0.9958598521620057,7
subCollectionOf,0.8672482544894655,8
none,0.6225898561684886,9
other,1.1533628561376799,6
