year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.00013297872340425532,0.0,0.0005319148936170213,0.0,0.00026595744680851064,0.0,0.0,0.0,0.0,0.00026595744680851064,0.0007978723404255319,0.00013297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0005319148936170213,0.0006648936170212766
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0
2011,0.0,0.0,0.0,0.00026595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006648936170212766
2012,0.0,0.0,0.0,0.0,0.0,0.00026595744680851064,0.0,0.0,0.0,0.0,0.0010638297872340426,0.0022606382978723402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003723404255319149,0.0006648936170212766
2013,0.0,0.0,0.0,0.0014627659574468085,0.0,0.00026595744680851064,0.0,0.0,0.0,0.0,0.00026595744680851064,0.0005319148936170213,0.0005319148936170213,0.0,0.0,0.0009308510638297873,0.0,0.0,0.0,0.0,0.00039893617021276594
2014,0.0,0.0,0.0,0.00039893617021276594,0.0,0.0006648936170212766,0.0,0.0,0.0,0.0,0.0006648936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728723404255319,0.0
2015,0.0,0.018218085106382977,0.0,0.038696808510638295,0.0,0.013031914893617021,0.00026595744680851064,0.0,0.0,0.0,0.034574468085106384,0.16795212765957446,0.016090425531914893,0.0,0.0,0.0015957446808510637,0.00039893617021276594,0.0,0.0,0.01928191489361702,0.039361702127659576
2016,0.0,0.0022606382978723402,0.0019946808510638296,0.0006648936170212766,0.0,0.0,0.0007978723404255319,0.0,0.0,0.0,0.00013297872340425532,0.003324468085106383,0.0005319148936170213,0.0005319148936170213,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0045212765957446804
2017,0.0,0.00039893617021276594,0.0,0.00026595744680851064,0.0,0.0005319148936170213,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0014627659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188829787234043,0.0026595744680851063
2018,0.00039893617021276594,0.0023936170212765957,0.0,0.0013297872340425532,0.0,0.0007978723404255319,0.00026595744680851064,0.0006648936170212766,0.00026595744680851064,0.00039893617021276594,0.0018617021276595746,0.002127659574468085,0.0005319148936170213,0.0014627659574468085,0.0,0.0,0.0,0.0,0.00026595744680851064,0.023670212765957446,0.00026595744680851064
2019,0.0,0.0025265957446808512,0.0,0.0015957446808510637,0.0,0.0007978723404255319,0.0,0.00026595744680851064,0.0006648936170212766,0.00013297872340425532,0.0014627659574468085,0.007579787234042553,0.0010638297872340426,0.0010638297872340426,0.0,0.0,0.0,0.0,0.0,0.011569148936170212,0.01050531914893617
2020,0.0,0.004388297872340426,0.0,0.005851063829787234,0.0005319148936170213,0.0011968085106382979,0.0013297872340425532,0.0,0.0005319148936170213,0.00039893617021276594,0.0007978723404255319,0.005186170212765957,0.0,0.0014627659574468085,0.0,0.0,0.0,0.0,0.00026595744680851064,0.045611702127659574,0.0065159574468085105
2021,0.0007978723404255319,0.011436170212765957,0.00013297872340425532,0.009441489361702127,0.0009308510638297873,0.0007978723404255319,0.0019946808510638296,0.0013297872340425532,0.0015957446808510637,0.0011968085106382979,0.01502659574468085,0.013297872340425532,0.0015957446808510637,0.003989361702127659,0.00013297872340425532,0.0,0.0013297872340425532,0.0,0.00039893617021276594,0.03430851063829787,0.0010638297872340426
2022,0.0009308510638297873,0.007313829787234043,0.0,0.0045212765957446804,0.0035904255319148936,0.003856382978723404,0.002792553191489362,0.002792553191489362,0.004654255319148936,0.0006648936170212766,0.007180851063829787,0.02154255319148936,0.0019946808510638296,0.011968085106382979,0.0011968085106382979,0.0010638297872340426,0.00013297872340425532,0.00013297872340425532,0.0005319148936170213,0.05412234042553191,0.00026595744680851064
2023,0.0011968085106382979,0.014361702127659574,0.0022606382978723402,0.006117021276595745,0.0015957446808510637,0.0019946808510638296,0.002127659574468085,0.0,0.0009308510638297873,0.00026595744680851064,0.008377659574468085,0.019148936170212766,0.004388297872340426,0.0011968085106382979,0.0,0.0,0.0,0.0005319148936170213,0.00039893617021276594,0.04481382978723404,0.001728723404255319
2024,0.0006648936170212766,0.01077127659574468,0.0005319148936170213,0.002127659574468085,0.0013297872340425532,0.004654255319148936,0.0006648936170212766,0.0007978723404255319,0.0005319148936170213,0.0014627659574468085,0.00851063829787234,0.016356382978723404,0.00013297872340425532,0.006382978723404255,0.0009308510638297873,0.0,0.0,0.0,0.00026595744680851064,0.007978723404255319,0.0013297872340425532
