Stereotype,Stereotype2,Absolute Value,Sign,Classification
characterization,bringsAbout,0.22371955963195703,positive,weak
componentOf,bringsAbout,0.078923379968897,positive,very_weak
creation,bringsAbout,0.10463006543865562,positive,very_weak
derivation,bringsAbout,0.02071569304241612,negative,very_weak
externalDependence,bringsAbout,0.13633087887021705,positive,very_weak
historicalDependence,bringsAbout,0.33176603896970114,positive,weak
instantiation,bringsAbout,0.2063935537420056,positive,weak
manifestation,bringsAbout,0.27422835785230637,positive,weak
material,bringsAbout,0.15777941689868233,positive,very_weak
mediation,bringsAbout,0.23883975507726818,negative,weak
memberOf,bringsAbout,0.09889691116804436,negative,very_weak
participation,bringsAbout,0.5167015032338725,positive,moderate
triggers,bringsAbout,0.6240162697959689,positive,strong
bringsAbout,characterization,0.22371955963195703,positive,weak
componentOf,characterization,0.31966282801241536,positive,weak
creation,characterization,0.009314255199061526,positive,very_weak
derivation,characterization,0.03607500410216384,negative,very_weak
externalDependence,characterization,0.30856771311790454,positive,weak
historicalDependence,characterization,0.13308570489381405,positive,very_weak
instantiation,characterization,0.22975162824351764,positive,weak
manifestation,characterization,0.24466596588294592,positive,weak
material,characterization,0.2152863765648696,positive,weak
mediation,characterization,0.22348904980364917,positive,weak
memberOf,characterization,0.08279337954721357,positive,very_weak
participation,characterization,0.19322237793508115,positive,very_weak
triggers,characterization,0.27086640009779733,positive,weak
bringsAbout,componentOf,0.078923379968897,positive,very_weak
characterization,componentOf,0.31966282801241536,positive,weak
creation,componentOf,0.05067421524769317,positive,very_weak
derivation,componentOf,0.1384149595593592,negative,very_weak
externalDependence,componentOf,0.029582691662949367,positive,very_weak
historicalDependence,componentOf,0.1552862428461243,positive,very_weak
instantiation,componentOf,0.2803254460510686,positive,weak
manifestation,componentOf,0.3023143986229813,positive,weak
material,componentOf,0.1867586598209987,positive,very_weak
mediation,componentOf,0.1384149595593592,positive,very_weak
memberOf,componentOf,0.2803254460510686,positive,weak
participation,componentOf,0.012059369202226345,positive,very_weak
triggers,componentOf,0.14245072057454744,negative,very_weak
bringsAbout,creation,0.10463006543865562,positive,very_weak
characterization,creation,0.009314255199061526,positive,very_weak
componentOf,creation,0.05067421524769317,positive,very_weak
derivation,creation,0.03515830727971361,positive,very_weak
externalDependence,creation,0.19942225153370335,positive,very_weak
historicalDependence,creation,0.314559428944411,positive,weak
instantiation,creation,0.37719298245614036,positive,weak
manifestation,creation,0.3747964689054208,positive,weak
material,creation,0.05173031063085132,negative,very_weak
mediation,creation,0.040485323534215675,positive,very_weak
memberOf,creation,0.19924812030075187,positive,very_weak
participation,creation,0.6630774973900276,positive,strong
triggers,creation,0.06464979361865095,negative,very_weak
bringsAbout,derivation,0.02071569304241612,negative,very_weak
characterization,derivation,0.03607500410216384,negative,very_weak
componentOf,derivation,0.1384149595593592,negative,very_weak
creation,derivation,0.03515830727971361,positive,very_weak
externalDependence,derivation,0.12667316689086178,negative,very_weak
historicalDependence,derivation,0.17207962175970878,negative,very_weak
instantiation,derivation,0.19177258516207427,negative,very_weak
manifestation,derivation,0.21321359040630639,negative,weak
material,derivation,0.4656778476429741,positive,moderate
mediation,derivation,0.4148550724637681,positive,moderate
memberOf,derivation,0.1864455689075722,positive,very_weak
participation,derivation,0.07333242890562076,negative,very_weak
triggers,derivation,0.13406030251828893,positive,very_weak
bringsAbout,externalDependence,0.13633087887021705,positive,very_weak
characterization,externalDependence,0.30856771311790454,positive,weak
componentOf,externalDependence,0.029582691662949367,positive,very_weak
creation,externalDependence,0.19942225153370335,positive,very_weak
derivation,externalDependence,0.12667316689086178,negative,very_weak
historicalDependence,externalDependence,0.31009580292580247,positive,weak
instantiation,externalDependence,0.524916041393311,positive,moderate
manifestation,externalDependence,0.37681226746486535,positive,weak
material,externalDependence,0.2866557435679719,negative,weak
mediation,externalDependence,0.011692907713002625,negative,very_weak
memberOf,externalDependence,0.1180488040688014,positive,very_weak
participation,externalDependence,0.23961980246988987,positive,weak
triggers,externalDependence,0.2019010511976753,positive,weak
bringsAbout,historicalDependence,0.33176603896970114,positive,weak
characterization,historicalDependence,0.13308570489381405,positive,very_weak
componentOf,historicalDependence,0.1552862428461243,positive,very_weak
creation,historicalDependence,0.314559428944411,positive,weak
derivation,historicalDependence,0.17207962175970878,negative,very_weak
externalDependence,historicalDependence,0.31009580292580247,positive,weak
instantiation,historicalDependence,0.4976227031661585,positive,moderate
manifestation,historicalDependence,0.5018172906545804,positive,moderate
material,historicalDependence,0.022956906411575266,negative,very_weak
mediation,historicalDependence,0.01644072819360275,positive,very_weak
memberOf,historicalDependence,0.13149615472266363,positive,very_weak
participation,historicalDependence,0.4702954783339765,positive,moderate
triggers,historicalDependence,0.2919924108914283,positive,weak
bringsAbout,instantiation,0.2063935537420056,positive,weak
characterization,instantiation,0.22975162824351764,positive,weak
componentOf,instantiation,0.2803254460510686,positive,weak
creation,instantiation,0.37719298245614036,positive,weak
derivation,instantiation,0.19177258516207427,negative,very_weak
externalDependence,instantiation,0.524916041393311,positive,moderate
historicalDependence,instantiation,0.4976227031661585,positive,moderate
manifestation,instantiation,0.7661280761449043,positive,strong
material,instantiation,0.19576372454420204,negative,very_weak
mediation,instantiation,0.1108019380936429,negative,very_weak
memberOf,instantiation,0.021303258145363407,positive,very_weak
participation,instantiation,0.43342626658665223,positive,moderate
triggers,instantiation,0.1592592476947255,positive,very_weak
bringsAbout,manifestation,0.27422835785230637,positive,weak
characterization,manifestation,0.24466596588294592,positive,weak
componentOf,manifestation,0.3023143986229813,positive,weak
creation,manifestation,0.3747964689054208,positive,weak
derivation,manifestation,0.21321359040630639,negative,weak
externalDependence,manifestation,0.37681226746486535,positive,weak
historicalDependence,manifestation,0.5018172906545804,positive,moderate
