stereotype,total_correlation,rank
category,2.5833108084938425,4
collective,1.770613247066318,12
datatype,1.6039833976472084,13
enumeration,1.526645615124873,15
event,2.424633775751201,8
kind,3.210782545775147,1
mode,1.6007998728310104,14
phase,2.3991415561562124,9
quality,2.058675368293941,11
relator,2.5540324655757205,6
role,2.5551907986762803,5
roleMixin,2.140328072236036,10
situation,2.831479673924266,2
subkind,2.43781090209527,7
type,2.6896647651889802,3
