stereotype,total_correlation,rank
category,2.208751555835631,7
collective,1.792328209889269,14
datatype,1.3822658826719314,16
event,2.241517162623886,6
kind,3.12267962513227,1
mixin,1.3835631899614773,15
mode,2.0051073361805636,13
phase,2.1633776392100734,10
phaseMixin,2.081353721442581,12
quality,2.166552462453731,9
relator,2.269102197297025,5
role,2.1791317557677505,8
roleMixin,2.09817259930054,11
situation,2.690952095215413,3
subkind,2.302331848834306,4
type,2.8703857635002787,2
