Group,DistanceFromOrigin
sortal,164.0281906399432
non_sortal,31.043102251290325
rigid,116.01574885916631
non_rigid,72.06085583806336
abstracts,8.080525171004606
temporal,12.921835808656366
rigid_sortal,106.50508967199842
rigid_non_sortal,22.284107580380763
non_rigid_sortal,58.85278596779616
non_rigid_non_sortal,21.421898626984024
