Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,36,0.37894736842105264,14,0.14736842105263157,0.007865414026655014,0.025830258302583026
characterization,449,4.726315789473684,63,0.6631578947368421,0.09809919161022504,0.11623616236162361
comparative,23,0.24210526315789474,6,0.06315789473684211,0.005025125628140704,0.01107011070110701
componentOf,226,2.3789473684210525,31,0.3263157894736842,0.04937732138955648,0.05719557195571956
creation,107,1.1263157894736842,25,0.2631578947368421,0.023377758357002402,0.046125461254612546
derivation,101,1.063157894736842,30,0.3157894736842105,0.022066856019226568,0.055350553505535055
externalDependence,113,1.1894736842105262,25,0.2631578947368421,0.02468866069477824,0.046125461254612546
historicalDependence,53,0.5578947368421052,21,0.22105263157894736,0.011579637317019883,0.03874538745387454
instantiation,95,1.0,21,0.22105263157894736,0.020755953681450733,0.03874538745387454
manifestation,68,0.7157894736842105,19,0.2,0.014856893161459472,0.03505535055350553
material,349,3.6736842105263157,39,0.4105263157894737,0.0762508193139611,0.07195571955719557
mediation,673,7.08421052631579,63,0.6631578947368421,0.14703954555385623,0.11623616236162361
memberOf,70,0.7368421052631579,20,0.21052631578947367,0.01529386060738475,0.03690036900369004
participation,249,2.6210526315789475,35,0.3684210526315789,0.054402447017697184,0.06457564575645756
participational,18,0.18947368421052632,5,0.05263157894736842,0.003932707013327507,0.00922509225092251
subCollectionOf,8,0.08421052631578947,2,0.021052631578947368,0.0017478697837011142,0.0036900369003690036
subQuantityOf,11,0.11578947368421053,2,0.021052631578947368,0.002403320952589032,0.0036900369003690036
termination,39,0.4105263157894737,6,0.06315789473684211,0.008520865195542932,0.01107011070110701
triggers,19,0.2,11,0.11578947368421053,0.004151190736290146,0.02029520295202952
none,1700,17.894736842105264,84,0.8842105263157894,0.3714223290364868,0.15498154981549817
other,170,1.7894736842105263,20,0.21052631578947367,0.03714223290364868,0.03690036900369004
