Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
material,0.2680097091389242,0.8951389432529187,0.2770619232875059,0.7272653793455125,0.30472055571154444,0.6610744930011658,0.1800035066506475,0.20888401632639086,0.19814606673820984,0.10692071126687139,1.787801563227489,1.0481465519744144,0.46197845320444897,0.4462757171710736,0.049523598973900816,0.07790721769008357,0.09481324648422862,0.12120573814365629,0.1362299594667915,1.0557421233224695,0.25964143059226996
mediation,0.2544710930742524,1.047819653910219,0.1929086818377262,0.8063252845493795,0.5007036676917971,0.6811405753914102,0.4986954944209322,0.39655667501873143,0.42998604089070885,0.26707329943987423,1.0481465519744144,2.4198075916524306,0.6708238989471802,0.6915740834070742,0.19393635446228313,0.131571310997052,0.131571310997052,0.08833966264385797,0.19653978201776784,1.5419749675240655,0.39749271634165784
memberOf,0.06954706435631217,0.428959239451232,0.10543671526478107,0.4224128404368491,0.24383962481721472,0.2185236421401696,0.18689734019378962,0.143040062795467,0.18025037255362306,0.05649537027181201,0.46197845320444897,0.6708238989471802,0.9275583921954363,0.31678192959808504,0.0752545824943914,0.09860341766537059,0.09860341766537059,0.06772543982275116,0.04445085387981359,0.5591438278691484,0.1865223300213537
participation,0.3211504420603221,0.6786851877512605,0.1381777126799832,0.39978691879020634,0.6035890217287757,0.19089824815379564,0.3561308978537237,0.4583220537885881,0.43299044504090123,0.35217817769687804,0.4462757171710736,0.6915740834070742,0.31678192959808504,1.385115475663524,0.20458947680139578,0.10828420727894869,0.10105896809838161,0.10867357459654842,0.19850435602776287,0.9261202054517815,0.26218433881457204
participational,0.036967728703447764,0.11464907379947473,0.003148920914384748,0.0543174154701249,0.15229699686240694,0.021968451012669254,0.11867852076779442,0.10494147212825777,0.0728489607837404,0.0072173661358771735,0.049523598973900816,0.19393635446228313,0.0752545824943914,0.20458947680139578,0.24562677357025287,0.06632410369150896,0.06632410369150896,0.04988718231252675,0.022323305545028593,0.21181471598196278,0.01323062465428694
subCollectionOf,0.0035600615736065544,0.06863994223121148,0.001554128466437328,0.1041403283327198,0.1082842072789486,0.05416774498305044,0.04566035496345019,0.0872342995385743,0.045088592272514265,0.0035600615736065544,0.07790721769008357,0.131571310997052,0.09860341766537059,0.10828420727894869,0.06632410369150896,0.13157131099705216,0.06601337893588391,0.0009205443853315676,0.002872921559257745,0.13157131099705222,0.006520310410532457
subQuantityOf,0.0035600615736065544,0.09192704594931442,0.001554128466437328,0.08723429953857478,0.06875387718787558,0.05416774498305044,0.04566035496345019,0.051284885551069324,0.045088592272514265,0.0035600615736065544,0.09481324648422862,0.131571310997052,0.09860341766537059,0.10105896809838161,0.06632410369150896,0.06601337893588391,0.13157131099705216,0.0009205443853315676,0.002872921559257745,0.1146652822029072,0.032189394168729984
termination,0.07593734606306844,0.074564876611748,0.11513438961806996,0.10281964825007422,0.10229249967259041,0.05643907150471848,0.04156589957303143,0.037585338068267554,0.047638533989810966,0.005376226985560416,0.12120573814365629,0.08833966264385797,0.06772543982275116,0.10867357459654842,0.04988718231252675,0.0009205443853315676,0.0009205443853315676,0.18022321426407542,0.021012481927610245,0.10291830947391763,0.009851023188214
triggers,0.2531989359324305,0.28566463102344153,0.04055802791003096,0.0875436181831892,0.05040223051219959,0.06772789630327128,0.13687070760542874,0.11360326892187314,0.11357233827182497,0.12488617820866478,0.1362299594667915,0.19653978201776784,0.04445085387981359,0.19850435602776287,0.022323305545028593,0.002872921559257745,0.002872921559257745,0.021012481927610245,0.4488343005324561,0.2911431307178024,0.07954296004289022
none,0.34224131857334,1.5469484234729525,0.14980615403470515,0.9830634343408897,0.6169057915967163,0.669132403813747,0.6702607902475963,0.46975211808455,0.5838506011188218,0.38657833003181713,1.0557421233224695,1.5419749675240655,0.5591438278691484,0.9261202054517815,0.21181471598196278,0.13157131099705222,0.1146652822029072,0.10291830947391763,0.2911431307178024,3.3365392314763325,0.5763803696725217
other,0.054549460021172745,0.30053954303415265,0.016660580999523333,0.23785431602236867,0.13416127041713463,0.22990363442544295,0.15224111834889037,0.11937839999882549,0.18588594444481535,0.16890261302590998,0.25964143059226996,0.39749271634165784,0.1865223300213537,0.26218433881457204,0.01323062465428694,0.006520310410532457,0.032189394168729984,0.009851023188214,0.07954296004289022,0.5763803696725217,0.9636076457614552
