Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,0.06521436351143231,0.06521436351143257,0.003937682271811176,0.0033450154406989563,0.0007532671372819724,0.048512021811193136,0.0005987988956907553,0.0485120218111918,0.026047740211257907,0.0020659523518633746,0.024840904826593437,0.005913676794163714,0.0652143635114315,0.028899167245751547,0.0010682749989282744,0.017379365114836773,0.014628776844513039,0.06521436351143309,0.048512021811192664,0.01677670422092558,0.04851202181119261
category,0.06521436351143257,2.1832577018851658,0.3752060241303177,0.43429268925366654,0.09976094053279473,0.7460511537346548,0.09863443861203038,0.09434794162793136,1.177320971987311,0.13255890610947005,0.7129295170496707,0.5398062133021335,0.1946296442525099,0.7013015088834994,0.09688674048466199,0.6728758769746293,0.871382640511052,0.6017634621918837,0.37809414668371844,1.1823122425552552,0.4835198915767476
collective,0.003937682271811176,0.3752060241303177,1.0175406595236622,0.20120026999372798,0.0643784566514587,0.30423627994806174,0.06386466287537215,0.03826320871752438,0.5965124200589748,0.0358648876643033,0.32130504809985483,0.3893621585974604,0.05780777858118647,0.1935162065027053,0.12004072218704458,0.43781063099134415,0.41150381065096375,0.18910405006450143,0.06598053977687654,0.5999735036366001,0.22408606404482573
datatype,0.0033450154406989563,0.43429268925366654,0.20120026999372798,0.980763359788346,0.1708950337294458,0.317396947863249,0.04237600987571804,0.02785328536767971,0.5257881823196868,0.05325180049436257,0.27294616133882244,0.2985138318474734,0.12661321657012825,0.24062379102248233,0.10600325755862718,0.3200424411960684,0.38415964102684175,0.2508587534746447,0.16612271047074972,0.502327141671684,0.1611653985446183
enumeration,0.0007532671372819724,0.09976094053279473,0.0643784566514587,0.1708950337294458,0.32458412006421095,0.09401481934323105,0.0030713074402818896,0.002288671164363827,0.19505933915615872,0.010614308013141442,0.07153363239223422,0.12783277272524843,0.06962824963903108,0.10493424071438201,0.04187190474998828,0.13071072976859144,0.15097095163801777,0.09207576805435896,0.04434293049014776,0.19683558288574055,0.12170297510589045
event,0.048512021811193136,0.7460511537346548,0.30423627994806174,0.317396947863249,0.09401481934323105,1.8429355050501992,0.17645684694727165,0.12208691668630176,0.9665235560603964,0.09541412912503303,0.6268626582810645,0.5684616198887074,0.11635696993954517,0.6027467675856558,0.19487725365161218,0.7271545480215116,0.7056217351939994,0.6846817922398241,0.5508559117619619,0.9080877450960122,0.5076322145602905
historicalRole,0.0005987988956907553,0.09863443861203038,0.06386466287537215,0.04237600987571804,0.0030713074402818896,0.17645684694727165,0.2599685554484694,0.06612381700055506,0.1827610414504584,0.008432965451950158,0.034018556673784645,0.04820623046797916,0.00501268502328954,0.06206774353592727,0.12901310013500514,0.13335020973714312,0.12977919375924485,0.12132343279724042,0.13455517016857527,0.11088284787678437,0.07378975219038855
historicalRoleMixin,0.0485120218111918,0.09434794162793136,0.03826320871752438,0.02785328536767971,0.002288671164363827,0.12208691668630176,0.06612381700055506,0.17849813629020805,0.09110819877385717,0.0062816654089957805,0.024547017324116176,0.01802627623909997,0.08741220621081167,0.028024503398664538,0.03996845939854648,0.08346254798961902,0.06196076824909334,0.09692881402405804,0.03638240931007355,0.08222547860310514,0.1316510702804383
kind,0.026047740211257907,1.177320971987311,0.5965124200589748,0.5257881823196868,0.19505933915615872,0.9665235560603964,0.1827610414504584,0.09110819877385717,3.006793199871432,0.20413356798352508,0.9438760818931753,0.9139356653416926,0.1828308229612982,0.9632600729780219,0.23503595644601,1.2937730327486976,1.4271975025206993,0.7557801823828724,0.3968723311233646,1.8146572628080035,0.4582393929619941
mixin,0.0020659523518633746,0.13255890610947005,0.0358648876643033,0.05325180049436257,0.010614308013141442,0.09541412912503303,0.008432965451950158,0.0062816654089957805,0.20413356798352508,0.5186435627435868,0.12729416367717522,0.1580183168014796,0.02334769465146363,0.20511045324666408,0.0212622033962169,0.16747890767376827,0.25383804683875405,0.10909013501255702,0.025414847966869956,0.26285684920959795,0.04527922194877163
mode,0.024840904826593437,0.7129295170496707,0.32130504809985483,0.27294616133882244,0.07153363239223422,0.6268626582810645,0.034018556673784645,0.024547017324116176,0.9438760818931753,0.12729416367717522,1.7868833474824983,0.4739137395851166,0.14253613680593413,0.6208925093878129,0.13348998390485423,0.680450820369236,0.7889590967749522,0.49327041879163214,0.20191972974806013,1.029891149807501,0.3739123543237932
phase,0.005913676794163714,0.5398062133021335,0.3893621585974604,0.2985138318474734,0.12783277272524843,0.5684616198887074,0.04820623046797916,0.01802627623909997,0.9139356653416926,0.1580183168014796,0.4739137395851166,1.598649673919841,0.1692043554426847,0.4921142908412994,0.14377605183101352,0.7537198278521434,0.8559498560329883,0.42922504778379067,0.19462540980648899,1.0033344229085506,0.22735563717308221
phaseMixin,0.0652143635114315,0.1946296442525099,0.05780777858118647,0.12661321657012825,0.06962824963903108,0.11635696993954517,0.00501268502328954,0.08741220621081167,0.1828308229612982,0.02334769465146363,0.14253613680593413,0.1692043554426847,0.43398421838909573,0.12428776924940026,0.00895122918203023,0.12494034686082983,0.14678905760065564,0.21528015470536255,0.06509216064302614,0.2180286027335726,0.16755366572076583
