stereotype,total_correlation,rank
category,2.3026781170338917,8
collective,2.05376267663662,12
datatype,1.134075082999012,14
event,2.3270806856908473,5
kind,3.162543253429135,1
mode,2.3227270272857066,6
phase,2.2361094265789503,11
quality,2.3173657952077997,7
relator,2.2641162356814806,9
role,2.4341650952938867,3
roleMixin,1.7906432618969614,13
situation,2.4192891615001346,4
subkind,2.518271558759497,2
type,2.2480382912841432,10
