Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.12078348703374449,positive,very_weak
derivation,characterization,0.13935236201270776,negative,very_weak
material,characterization,0.32674619981654235,negative,weak
mediation,characterization,0.2754115089280937,negative,weak
memberOf,characterization,0.07482416855375007,positive,very_weak
subCollectionOf,characterization,0.17803777088071687,negative,very_weak
characterization,componentOf,0.12078348703374449,positive,very_weak
derivation,componentOf,0.13823449095691331,negative,very_weak
material,componentOf,0.17065969879015308,negative,very_weak
mediation,componentOf,0.17113101479862117,negative,very_weak
memberOf,componentOf,0.2077305144000323,positive,weak
subCollectionOf,componentOf,0.15533985744563591,positive,very_weak
characterization,derivation,0.13935236201270776,negative,very_weak
componentOf,derivation,0.13823449095691331,negative,very_weak
material,derivation,0.7694040082260412,positive,strong
mediation,derivation,0.4402008004006155,positive,moderate
memberOf,derivation,0.043642709415985095,negative,very_weak
subCollectionOf,derivation,0.1817247379393901,positive,very_weak
characterization,material,0.32674619981654235,negative,weak
componentOf,material,0.17065969879015308,negative,very_weak
derivation,material,0.7694040082260412,positive,strong
mediation,material,0.44829755663044746,positive,moderate
memberOf,material,0.06412853223852544,negative,very_weak
subCollectionOf,material,0.19794998047102066,positive,very_weak
characterization,mediation,0.2754115089280937,negative,weak
componentOf,mediation,0.17113101479862117,negative,very_weak
derivation,mediation,0.4402008004006155,positive,moderate
material,mediation,0.44829755663044746,positive,moderate
memberOf,mediation,0.002844399546637169,negative,very_weak
subCollectionOf,mediation,0.020839301727892296,positive,very_weak
characterization,memberOf,0.07482416855375007,positive,very_weak
componentOf,memberOf,0.2077305144000323,positive,weak
derivation,memberOf,0.043642709415985095,negative,very_weak
material,memberOf,0.06412853223852544,negative,very_weak
mediation,memberOf,0.002844399546637169,negative,very_weak
subCollectionOf,memberOf,0.09709375337063095,negative,very_weak
characterization,subCollectionOf,0.17803777088071687,negative,very_weak
componentOf,subCollectionOf,0.15533985744563591,positive,very_weak
derivation,subCollectionOf,0.1817247379393901,positive,very_weak
material,subCollectionOf,0.19794998047102066,positive,very_weak
mediation,subCollectionOf,0.020839301727892296,positive,very_weak
memberOf,subCollectionOf,0.09709375337063095,negative,very_weak
