stereotype,total_correlation,rank
category,2.250168887755177,4
collective,1.8154709519744174,11
datatype,1.0091973015237876,13
event,2.327242353470398,3
kind,2.6103973442313895,1
mode,2.0881592438013206,6
phase,1.7229677325173194,12
quality,1.9081552256295802,10
relator,2.044580597275902,8
role,2.0606119633414277,7
roleMixin,1.9380910376636469,9
subkind,2.4467229810989064,2
type,2.162203552259914,5
