Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,0.08591550133466275,0.023716451066620563,0.007537343677606383,0.007759380863871946,0.0010971212799754243,0.042694517438133975,0.016785695274994825,0.04044501337819499,0.03153450435734313,0.0028315070298051276,0.015182602323697295,0.013014070742663957,0.024550406491266035,0.014817197171902625,0.0014090864867219027,0.012157623915699977,0.02364515553941654,0.02246799649745081,0.011545646133758355,0.030551137590918112,0.023359272845672567
category,0.023716451066620563,2.1105742334031112,0.2739305455620475,0.2767824729242859,0.11932708323522276,0.5478329537189789,0.0893720366093941,0.06704636689335546,0.8066263760772162,0.1877996808885055,0.5609275249625532,0.3896813587925785,0.0929161006947103,0.4328418984323514,0.13647092458356327,0.5578787569739743,0.667618647129956,0.512561848643158,0.25928379069972984,0.9061228357735559,0.4297242937878195
collective,0.007537343677606383,0.2739305455620475,1.2279636388893078,0.11505512498170148,0.07410407092417673,0.19208110129231246,0.03829327745588289,0.027016212327703053,0.44576713755029695,0.08709523561567252,0.2220147547129446,0.2764027788681026,0.026077941880970994,0.14034317586984765,0.10420097669017228,0.42674414861123433,0.41124929962923673,0.2084880912530368,0.05628273178651576,0.52585392506758,0.19283716938725606
datatype,0.007759380863871946,0.2767824729242859,0.11505512498170148,0.9216435389904637,0.12821869095765612,0.18573339552601714,0.04381562358048621,0.020249517353197476,0.3577501132144267,0.06742017338408715,0.19031287711922035,0.22419465653790183,0.06186560184826824,0.15252088988625406,0.06312875854153968,0.2513869948464398,0.3025765186180576,0.16271131441242884,0.08073775498328768,0.3890633782446272,0.12877347478519377
enumeration,0.0010971212799754243,0.11932708323522276,0.07410407092417673,0.12821869095765612,0.36619175749232585,0.0927453565687558,0.029753119298163086,0.0022139665188633216,0.18861112849964135,0.06096333146768229,0.12363568064358917,0.12577036757291182,0.029407461967678537,0.0602499420665053,0.08445468121494282,0.1463741915023345,0.17311407125944456,0.10920084478197868,0.04847807191469544,0.18741950633358528,0.09735688360286245
event,0.042694517438133975,0.5478329537189789,0.19208110129231246,0.18573339552601714,0.0927453565687558,1.6573325858267294,0.20587897823248302,0.1277398991578233,0.6335047560542113,0.131055909138788,0.5257972263177625,0.38132378412222206,0.05659353958762176,0.38231898701306205,0.1530908783709265,0.4686692967639995,0.5567277640477959,0.5583904191076324,0.4447588866345238,0.7122195731638268,0.4744965296972217
historicalRole,0.016785695274994825,0.0893720366093941,0.03829327745588289,0.04381562358048621,0.029753119298163086,0.20587897823248302,0.28922977990090715,0.07085120660574554,0.12606860029882927,0.012967234669615104,0.0764925415982984,0.07892003430221492,0.0024151510804120147,0.050872727010616944,0.058760715237904215,0.09749322307960621,0.11940342371382391,0.11037374577520509,0.07515321424968781,0.13306739271386409,0.1074081680354648
historicalRoleMixin,0.04044501337819499,0.06704636689335546,0.027016212327703053,0.020249517353197476,0.0022139665188633216,0.1277398991578233,0.07085120660574554,0.19015930868705347,0.0725651607811374,0.036490014758613486,0.035110793921258876,0.015857089799104353,0.039191962885478604,0.0341254671215492,0.021804518289116535,0.057816654342590826,0.0580326686824499,0.08348484926836147,0.03259949288514368,0.07690328842481518,0.13517024335046468
kind,0.03153450435734313,0.8066263760772162,0.44576713755029695,0.3577501132144267,0.18861112849964135,0.6335047560542113,0.12606860029882927,0.0725651607811374,2.979230399708304,0.20482135507413557,0.6655295521363995,0.6752257288878459,0.0869893832667909,0.5393554100056661,0.20514366055658986,0.9438612681701749,1.161225355911678,0.5733150035163143,0.24907193882600095,1.3427258040400871,0.3998047151230367
mixin,0.0028315070298051276,0.1877996808885055,0.08709523561567252,0.06742017338408715,0.06096333146768229,0.131055909138788,0.012967234669615104,0.036490014758613486,0.20482135507413557,0.5969944908859061,0.19656895828817428,0.1241066488519172,0.012020374022923459,0.112596586876818,0.08648235601334285,0.20880963075766093,0.23568728000365474,0.15390525969455932,0.04095503076509302,0.26253748224756035,0.1683260997485603
