Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.00980392156862745,0.019417475728155338
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.018518518518518517,0.03636363636363636
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.25,0.4
"('abstract', 'kind')",0.006944444444444444,0.013793103448275862
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.014925373134328358,0.029411764705882353
"('abstract', 'phase')",0.01639344262295082,0.03225806451612903
"('abstract', 'phaseMixin')",0.1111111111111111,0.2
"('abstract', 'quality')",0.020833333333333332,0.04081632653061224
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.007633587786259542,0.015151515151515152
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.014925373134328358,0.029411764705882353
"('abstract', 'situation')",0.045454545454545456,0.08695652173913043
"('abstract', 'subkind')",0.00819672131147541,0.016260162601626018
"('abstract', 'type')",0.034482758620689655,0.06666666666666667
"('category', 'collective')",0.304,0.4662576687116564
"('category', 'datatype')",0.22522522522522523,0.36764705882352944
"('category', 'enumeration')",0.057692307692307696,0.10909090909090909
"('category', 'event')",0.3508771929824561,0.5194805194805194
"('category', 'historicalRole')",0.029411764705882353,0.05714285714285714
"('category', 'historicalRoleMixin')",0.0297029702970297,0.057692307692307696
"('category', 'kind')",0.5443037974683544,0.7049180327868853
"('category', 'mixin')",0.18867924528301888,0.31746031746031744
"('category', 'mode')",0.49107142857142855,0.6586826347305389
"('category', 'phase')",0.3416666666666667,0.5093167701863354
"('category', 'phaseMixin')",0.07920792079207921,0.14678899082568808
"('category', 'quality')",0.34545454545454546,0.5135135135135135
"('category', 'quantity')",0.10679611650485436,0.19298245614035087
"('category', 'relator')",0.5098039215686274,0.6753246753246753
"('category', 'role')",0.5033557046979866,0.6696428571428571
"('category', 'roleMixin')",0.42735042735042733,0.5988023952095808
"('category', 'situation')",0.17307692307692307,0.29508196721311475
"('category', 'subkind')",0.5857142857142857,0.7387387387387387
"('category', 'type')",0.22857142857142856,0.37209302325581395
"('collective', 'datatype')",0.19753086419753085,0.32989690721649484
"('collective', 'enumeration')",0.05970149253731343,0.11267605633802817
"('collective', 'event')",0.13861386138613863,0.24347826086956523
"('collective', 'historicalRole')",0.03125,0.06060606060606061
"('collective', 'historicalRoleMixin')",0.015625,0.03076923076923077
"('collective', 'kind')",0.3945578231292517,0.5658536585365853
"('collective', 'mixin')",0.14473684210526316,0.25287356321839083
"('collective', 'mode')",0.28,0.4375
"('collective', 'phase')",0.3707865168539326,0.5409836065573771
"('collective', 'phaseMixin')",0.04477611940298507,0.08571428571428572
"('collective', 'quality')",0.13541666666666666,0.23853211009174313
"('collective', 'quantity')",0.13636363636363635,0.24
"('collective', 'relator')",0.4117647058823529,0.5833333333333334
"('collective', 'role')",0.39097744360902253,0.5621621621621622
"('collective', 'roleMixin')",0.20754716981132076,0.34375
"('collective', 'situation')",0.012195121951219513,0.024096385542168676
"('collective', 'subkind')",0.37593984962406013,0.546448087431694
"('collective', 'type')",0.15384615384615385,0.26666666666666666
"('datatype', 'enumeration')",0.1282051282051282,0.22727272727272727
"('datatype', 'event')",0.1891891891891892,0.3181818181818182
"('datatype', 'historicalRole')",0.02631578947368421,0.05128205128205128
"('datatype', 'historicalRoleMixin')",0.02702702702702703,0.05263157894736842
"('datatype', 'kind')",0.22758620689655173,0.3707865168539326
"('datatype', 'mixin')",0.17647058823529413,0.3
"('datatype', 'mode')",0.18823529411764706,0.31683168316831684
"('datatype', 'phase')",0.20253164556962025,0.3368421052631579
"('datatype', 'phaseMixin')",0.075,0.13953488372093023
"('datatype', 'quality')",0.22388059701492538,0.36585365853658536
"('datatype', 'quantity')",0.14285714285714285,0.25
"('datatype', 'relator')",0.17857142857142858,0.30303030303030304
"('datatype', 'role')",0.18796992481203006,0.31645569620253167
"('datatype', 'roleMixin')",0.12222222222222222,0.21782178217821782
"('datatype', 'situation')",0.16666666666666666,0.2857142857142857
"('datatype', 'subkind')",0.20930232558139536,0.34615384615384615
"('datatype', 'type')",0.14545454545454545,0.25396825396825395
"('enumeration', 'event')",0.05084745762711865,0.0967741935483871
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.06293706293706294,0.11842105263157894
"('enumeration', 'mixin')",0.0967741935483871,0.17647058823529413
"('enumeration', 'mode')",0.041666666666666664,0.08
"('enumeration', 'phase')",0.078125,0.14492753623188406
"('enumeration', 'phaseMixin')",0.0625,0.11764705882352941
"('enumeration', 'quality')",0.07692307692307693,0.14285714285714285
"('enumeration', 'quantity')",0.15789473684210525,0.2727272727272727
"('enumeration', 'relator')",0.061068702290076333,0.11510791366906475
"('enumeration', 'role')",0.056,0.10606060606060606
"('enumeration', 'roleMixin')",0.056338028169014086,0.10666666666666667
"('enumeration', 'situation')",0.07142857142857142,0.13333333333333333
"('enumeration', 'subkind')",0.06557377049180328,0.12307692307692308
"('enumeration', 'type')",0.08823529411764706,0.16216216216216217
"('event', 'historicalRole')",0.07547169811320754,0.14035087719298245
"('event', 'historicalRoleMixin')",0.05660377358490566,0.10714285714285714
"('event', 'kind')",0.2484076433121019,0.3979591836734694
"('event', 'mixin')",0.11428571428571428,0.20512820512820512
"('event', 'mode')",0.3522727272727273,0.5210084033613446
"('event', 'phase')",0.21505376344086022,0.35398230088495575
"('event', 'phaseMixin')",0.05172413793103448,0.09836065573770492
"('event', 'quality')",0.28205128205128205,0.44
"('event', 'quantity')",0.13793103448275862,0.24242424242424243
"('event', 'relator')",0.2620689655172414,0.41530054644808745
"('event', 'role')",0.23943661971830985,0.38636363636363635
"('event', 'roleMixin')",0.3522727272727273,0.5210084033613446
"('event', 'situation')",0.39622641509433965,0.5675675675675675
"('event', 'subkind')",0.28888888888888886,0.4482758620689655
"('event', 'type')",0.2857142857142857,0.4444444444444444
"('historicalRole', 'historicalRoleMixin')",0.16666666666666666,0.2857142857142857
"('historicalRole', 'kind')",0.027972027972027972,0.05442176870748299
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.0,0.0
"('historicalRole', 'phase')",0.015873015873015872,0.03125
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.02,0.0392156862745098
"('historicalRole', 'quantity')",0.21428571428571427,0.35294117647058826
"('historicalRole', 'relator')",0.03076923076923077,0.05970149253731343
"('historicalRole', 'role')",0.032520325203252036,0.06299212598425197
"('historicalRole', 'roleMixin')",0.04477611940298507,0.08571428571428572
"('historicalRole', 'situation')",0.08695652173913043,0.16
"('historicalRole', 'subkind')",0.02459016393442623,0.048
"('historicalRole', 'type')",0.03225806451612903,0.0625
"('historicalRoleMixin', 'kind')",0.006896551724137931,0.0136986301369863
"('historicalRoleMixin', 'mixin')",0.0,0.0
"('historicalRoleMixin', 'mode')",0.014705882352941176,0.028985507246376812
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.2222222222222222,0.36363636363636365
"('historicalRoleMixin', 'quality')",0.02040816326530612,0.04
"('historicalRoleMixin', 'quantity')",0.06666666666666667,0.125
"('historicalRoleMixin', 'relator')",0.007575757575757576,0.015037593984962405
"('historicalRoleMixin', 'role')",0.008,0.015873015873015872
"('historicalRoleMixin', 'roleMixin')",0.029850746268656716,0.057971014492753624
"('historicalRoleMixin', 'situation')",0.043478260869565216,0.08333333333333333
"('historicalRoleMixin', 'subkind')",0.008130081300813009,0.016129032258064516
"('historicalRoleMixin', 'type')",0.10714285714285714,0.1935483870967742
"('kind', 'mixin')",0.1506849315068493,0.2619047619047619
"('kind', 'mode')",0.375,0.5454545454545454
"('kind', 'phase')",0.4097222222222222,0.5812807881773399
"('kind', 'phaseMixin')",0.041379310344827586,0.07947019867549669
"('kind', 'quality')",0.2751677852348993,0.43157894736842106
"('kind', 'quantity')",0.09090909090909091,0.16666666666666666
"('kind', 'relator')",0.75,0.8571428571428571
"('kind', 'role')",0.7972972972972973,0.8872180451127819
"('kind', 'roleMixin')",0.34838709677419355,0.5167464114832536
"('kind', 'situation')",0.09333333333333334,0.17073170731707318
"('kind', 'subkind')",0.76,0.8636363636363636
"('kind', 'type')",0.13245033112582782,0.23391812865497075
"('mixin', 'mode')",0.19736842105263158,0.32967032967032966
"('mixin', 'phase')",0.19718309859154928,0.32941176470588235
"('mixin', 'phaseMixin')",0.03125,0.06060606060606061
"('mixin', 'quality')",0.18032786885245902,0.3055555555555556
"('mixin', 'quantity')",0.15151515151515152,0.2631578947368421
"('mixin', 'relator')",0.14814814814814814,0.25806451612903225
"('mixin', 'role')",0.1935483870967742,0.32432432432432434
"('mixin', 'roleMixin')",0.18181818181818182,0.3076923076923077
"('mixin', 'situation')",0.06976744186046512,0.13043478260869565
"('mixin', 'subkind')",0.140625,0.2465753424657534
"('mixin', 'type')",0.17777777777777778,0.3018867924528302
"('mode', 'phase')",0.2727272727272727,0.42857142857142855
"('mode', 'phaseMixin')",0.08823529411764706,0.16216216216216217
"('mode', 'quality')",0.313953488372093,0.4778761061946903
"('mode', 'quantity')",0.09722222222222222,0.17721518987341772
"('mode', 'relator')",0.3706293706293706,0.5408163265306123
"('mode', 'role')",0.3597122302158273,0.5291005291005291
"('mode', 'roleMixin')",0.3894736842105263,0.5606060606060606
"('mode', 'situation')",0.11538461538461539,0.20689655172413793
"('mode', 'subkind')",0.3851851851851852,0.5561497326203209
"('mode', 'type')",0.2702702702702703,0.425531914893617
"('phase', 'phaseMixin')",0.07936507936507936,0.14705882352941177
"('phase', 'quality')",0.2441860465116279,0.3925233644859813
"('phase', 'quantity')",0.140625,0.2465753424657534
"('phase', 'relator')",0.37681159420289856,0.5473684210526316
"('phase', 'role')",0.4076923076923077,0.5792349726775956
"('phase', 'roleMixin')",0.22330097087378642,0.36507936507936506
"('phase', 'situation')",0.08,0.14814814814814814
"('phase', 'subkind')",0.4365079365079365,0.6077348066298343
"('phase', 'type')",0.14285714285714285,0.25
"('phaseMixin', 'quality')",0.1,0.18181818181818182
"('phaseMixin', 'quantity')",0.0,0.0
"('phaseMixin', 'relator')",0.045454545454545456,0.08695652173913043
"('phaseMixin', 'role')",0.031496062992125984,0.061068702290076333
"('phaseMixin', 'roleMixin')",0.1044776119402985,0.1891891891891892
"('phaseMixin', 'situation')",0.03571428571428571,0.06896551724137931
"('phaseMixin', 'subkind')",0.04878048780487805,0.09302325581395349
"('phaseMixin', 'type')",0.16129032258064516,0.2777777777777778
"('quality', 'quantity')",0.1111111111111111,0.2
"('quality', 'relator')",0.291970802919708,0.4519774011299435
"('quality', 'role')",0.2878787878787879,0.4470588235294118
"('quality', 'roleMixin')",0.22826086956521738,0.37168141592920356
"('quality', 'situation')",0.21428571428571427,0.35294117647058826
"('quality', 'subkind')",0.2923076923076923,0.4523809523809524
"('quality', 'type')",0.22950819672131148,0.37333333333333335
"('quantity', 'relator')",0.08333333333333333,0.15384615384615385
"('quantity', 'role')",0.10569105691056911,0.19117647058823528
"('quantity', 'roleMixin')",0.0821917808219178,0.1518987341772152
"('quantity', 'situation')",0.13333333333333333,0.23529411764705882
"('quantity', 'subkind')",0.08943089430894309,0.16417910447761194
"('quantity', 'type')",0.10810810810810811,0.1951219512195122
"('relator', 'role')",0.697986577181208,0.8221343873517787
"('relator', 'roleMixin')",0.4,0.5714285714285714
"('relator', 'situation')",0.10218978102189781,0.18543046357615894
"('relator', 'subkind')",0.6622516556291391,0.796812749003984
"('relator', 'type')",0.15328467153284672,0.26582278481012656
"('role', 'roleMixin')",0.3695652173913043,0.5396825396825397
"('role', 'situation')",0.08270676691729323,0.1527777777777778
"('role', 'subkind')",0.6266666666666667,0.7704918032786885
"('role', 'type')",0.14393939393939395,0.25165562913907286
"('roleMixin', 'situation')",0.16,0.27586206896551724
"('roleMixin', 'subkind')",0.35507246376811596,0.5240641711229946
"('roleMixin', 'type')",0.25333333333333335,0.40425531914893614
"('situation', 'subkind')",0.10077519379844961,0.18309859154929578
"('situation', 'type')",0.13953488372093023,0.24489795918367346
"('subkind', 'type')",0.1640625,0.28187919463087246
