Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.040429678606030806,positive,very_weak
datatype,category,0.16184346018628715,positive,very_weak
event,category,0.05603981379114713,positive,very_weak
kind,category,0.09618786933709322,negative,very_weak
mixin,category,0.09618786933709322,positive,very_weak
mode,category,0.2765070257329182,positive,weak
phase,category,0.07993402942587415,negative,very_weak
phaseMixin,category,0.23877454115352714,positive,weak
quality,category,0.23967797282982925,positive,weak
relator,category,0.04834024066335533,negative,very_weak
role,category,0.07333242890562076,negative,very_weak
roleMixin,category,0.18501325178528844,positive,very_weak
situation,category,0.2555274258234741,positive,weak
subkind,category,0.14534610779206675,positive,very_weak
type,category,0.21560984046602585,positive,weak
bringsAbout,category,0.2712991186430835,positive,weak
characterization,category,0.3125394223742557,positive,weak
componentOf,category,0.38311688311688313,positive,weak
creation,category,0.05067421524769317,negative,very_weak
derivation,category,0.12191516305559454,negative,very_weak
externalDependence,category,0.11044204887501098,positive,very_weak
historicalDependence,category,0.15972299264172787,positive,very_weak
instantiation,category,0.17897701555568227,positive,very_weak
manifestation,category,0.11855466612665934,positive,very_weak
material,category,0.0008727040178551341,negative,very_weak
mediation,category,0.1384149595593592,negative,very_weak
memberOf,category,0.05067421524769317,negative,very_weak
participation,category,0.05380333951762523,positive,very_weak
triggers,category,0.046126899995567745,positive,very_weak
category,collective,0.040429678606030806,positive,very_weak
datatype,collective,0.05236011021878916,positive,very_weak
event,collective,0.05773764546566411,positive,very_weak
kind,collective,0.1428852480466698,positive,very_weak
mixin,collective,0.0432588365645881,positive,very_weak
mode,collective,0.0246461595862305,positive,very_weak
phase,collective,0.3837982105845572,positive,weak
phaseMixin,collective,0.09950837523313996,positive,very_weak
quality,collective,0.0724011744728169,negative,very_weak
relator,collective,0.22229988909314732,positive,weak
role,collective,0.05749012958892957,positive,very_weak
roleMixin,collective,0.023192212262780898,negative,very_weak
situation,collective,0.2888184332557083,negative,weak
subkind,collective,0.2791365016114583,positive,weak
type,collective,0.004365605298758394,negative,very_weak
bringsAbout,collective,0.23595729035229873,negative,weak
characterization,collective,0.1069575201911755,positive,very_weak
componentOf,collective,0.23961980246988987,positive,weak
creation,collective,0.036675356603899464,positive,very_weak
derivation,collective,0.011692907713002625,positive,very_weak
externalDependence,collective,0.041928721174004195,negative,very_weak
historicalDependence,collective,0.14266765077574944,positive,very_weak
instantiation,collective,0.036675356603899464,positive,very_weak
manifestation,collective,0.018903625458103614,positive,very_weak
material,collective,0.042673670563516855,positive,very_weak
mediation,collective,0.2650392414947262,positive,weak
memberOf,collective,0.6876629363231149,positive,strong
participation,collective,0.029582691662949367,positive,very_weak
