Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.33467721275154166,positive,weak
derivation,characterization,0.23125920649371381,positive,weak
material,characterization,0.060197239210566356,positive,very_weak
mediation,characterization,0.6387270981999593,positive,strong
memberOf,characterization,0.3813099553087889,positive,weak
none,characterization,0.147046997821856,positive,very_weak
other,characterization,0.45944879554033613,positive,moderate
characterization,componentOf,0.33467721275154166,positive,weak
derivation,componentOf,0.3796654841648225,positive,weak
material,componentOf,0.3466700874701451,positive,weak
mediation,componentOf,0.3179867667545542,positive,weak
memberOf,componentOf,0.5078123428594167,positive,moderate
none,componentOf,0.22733900071414317,positive,weak
other,componentOf,0.19919467795837495,positive,very_weak
characterization,derivation,0.23125920649371381,positive,weak
componentOf,derivation,0.3796654841648225,positive,weak
material,derivation,0.6446654327004722,positive,strong
mediation,derivation,0.46227218137021814,positive,moderate
memberOf,derivation,0.34593328858000116,positive,weak
none,derivation,0.10075325478852443,positive,very_weak
other,derivation,0.5764623904304406,positive,moderate
characterization,material,0.060197239210566356,positive,very_weak
componentOf,material,0.3466700874701451,positive,weak
derivation,material,0.6446654327004722,positive,strong
mediation,material,0.3263489617129555,positive,weak
memberOf,material,0.23601051508463702,positive,weak
none,material,0.0,negative,very_weak
other,material,0.36837002466205065,positive,weak
characterization,mediation,0.6387270981999593,positive,strong
componentOf,mediation,0.3179867667545542,positive,weak
derivation,mediation,0.46227218137021814,positive,moderate
material,mediation,0.3263489617129555,positive,weak
memberOf,mediation,0.42126798927953735,positive,moderate
none,mediation,0.18333848554297133,positive,very_weak
other,mediation,0.4438113630121922,positive,moderate
characterization,memberOf,0.3813099553087889,positive,weak
componentOf,memberOf,0.5078123428594167,positive,moderate
derivation,memberOf,0.34593328858000116,positive,weak
material,memberOf,0.23601051508463702,positive,weak
mediation,memberOf,0.42126798927953735,positive,moderate
none,memberOf,0.3220250896012815,positive,weak
other,memberOf,0.3747835018822919,positive,weak
characterization,none,0.147046997821856,positive,very_weak
componentOf,none,0.22733900071414317,positive,weak
derivation,none,0.10075325478852443,positive,very_weak
material,none,0.0,negative,very_weak
mediation,none,0.18333848554297133,positive,very_weak
memberOf,none,0.3220250896012815,positive,weak
other,none,0.20035644471148462,positive,weak
characterization,other,0.45944879554033613,positive,moderate
componentOf,other,0.19919467795837495,positive,very_weak
derivation,other,0.5764623904304406,positive,moderate
material,other,0.36837002466205065,positive,weak
mediation,other,0.4438113630121922,positive,moderate
memberOf,other,0.3747835018822919,positive,weak
none,other,0.20035644471148462,positive,weak
