stereotype,total_correlation,rank
characterization,2.333954194431057,5
componentOf,2.302908134582201,6
derivation,3.0480576010876206,1
material,2.0570609794048886,8
mediation,2.587743088376862,4
memberOf,3.0388639400754425,2
subCollectionOf,2.0819628224890336,7
none,1.487273608868311,9
other,2.6404447558484545,3
