stereotype,total_correlation,rank
characterization,2.340057786661318,7
componentOf,2.7231508674212175,5
derivation,2.8951150385710593,3
material,2.379278242900581,6
mediation,3.394290827785963,1
memberOf,2.7234926734054055,4
none,1.5041435622587702,8
other,2.9977887703521002,2
