stereotype,total_correlation,rank
category,2.3677824575162627,4
collective,1.9391933720183192,11
event,1.9486567007442153,10
kind,2.9218814488630755,1
mode,2.7748006871067528,2
phase,2.0118963302833652,9
quality,1.6800302263616782,12
relator,2.3475242741747615,5
role,2.248117876160515,6
roleMixin,2.17716352008403,8
subkind,2.7389967966254307,3
type,2.197212804900474,7
none,1.417066767696518,13
