year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0
2007,0.0,0.0009852216748768472,0.0,0.0009852216748768472,0.0,0.0009852216748768472,0.0,0.0,0.0009852216748768472,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0009852216748768472,0.0,0.0,0.0009852216748768472
2011,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0
2012,0.0,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0,0.0,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0,0.0,0.0019704433497536944,0.0019704433497536944,0.0,0.0,0.0019704433497536944,0.0,0.0,0.0
2013,0.0,0.0,0.0019704433497536944,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.006896551724137931,0.003940886699507389,0.0019704433497536944,0.002955665024630542,0.002955665024630542,0.0,0.0,0.007881773399014778,0.003940886699507389,0.0049261083743842365,0.003940886699507389,0.0,0.0009852216748768472,0.0019704433497536944,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.0019704433497536944,0.005911330049261084,0.002955665024630542,0.0019704433497536944,0.0019704433497536944
2016,0.0,0.002955665024630542,0.0019704433497536944,0.0009852216748768472,0.0,0.0019704433497536944,0.0,0.0,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.003940886699507389,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0,0.0009852216748768472
2017,0.0,0.0049261083743842365,0.0,0.0,0.0,0.005911330049261084,0.0,0.0,0.006896551724137931,0.0009852216748768472,0.002955665024630542,0.0019704433497536944,0.0,0.0,0.0009852216748768472,0.003940886699507389,0.007881773399014778,0.003940886699507389,0.0009852216748768472,0.005911330049261084,0.0019704433497536944,0.003940886699507389,0.0019704433497536944
2018,0.0,0.006896551724137931,0.002955665024630542,0.0,0.0009852216748768472,0.003940886699507389,0.0,0.0,0.0049261083743842365,0.0009852216748768472,0.0049261083743842365,0.0009852216748768472,0.0,0.0019704433497536944,0.0,0.007881773399014778,0.003940886699507389,0.0049261083743842365,0.0019704433497536944,0.007881773399014778,0.0019704433497536944,0.0009852216748768472,0.002955665024630542
2019,0.0,0.003940886699507389,0.002955665024630542,0.0009852216748768472,0.0,0.002955665024630542,0.0009852216748768472,0.0,0.006896551724137931,0.0009852216748768472,0.0019704433497536944,0.003940886699507389,0.0,0.002955665024630542,0.0009852216748768472,0.006896551724137931,0.003940886699507389,0.0009852216748768472,0.0009852216748768472,0.006896551724137931,0.0009852216748768472,0.0,0.0009852216748768472
2020,0.0,0.008866995073891626,0.0019704433497536944,0.003940886699507389,0.0,0.005911330049261084,0.0009852216748768472,0.0,0.014778325123152709,0.0019704433497536944,0.003940886699507389,0.0049261083743842365,0.0019704433497536944,0.0049261083743842365,0.0019704433497536944,0.008866995073891626,0.011822660098522168,0.007881773399014778,0.002955665024630542,0.008866995073891626,0.0019704433497536944,0.003940886699507389,0.002955665024630542
2021,0.0009852216748768472,0.013793103448275862,0.002955665024630542,0.0049261083743842365,0.0009852216748768472,0.008866995073891626,0.0,0.0009852216748768472,0.013793103448275862,0.0019704433497536944,0.012807881773399015,0.005911330049261084,0.0009852216748768472,0.01083743842364532,0.0019704433497536944,0.013793103448275862,0.009852216748768473,0.0049261083743842365,0.003940886699507389,0.013793103448275862,0.003940886699507389,0.002955665024630542,0.002955665024630542
2022,0.0,0.013793103448275862,0.005911330049261084,0.005911330049261084,0.0019704433497536944,0.008866995073891626,0.0009852216748768472,0.0019704433497536944,0.012807881773399015,0.0009852216748768472,0.007881773399014778,0.005911330049261084,0.002955665024630542,0.006896551724137931,0.0019704433497536944,0.014778325123152709,0.01083743842364532,0.009852216748768473,0.0019704433497536944,0.011822660098522168,0.007881773399014778,0.0019704433497536944,0.0009852216748768472
2023,0.0,0.012807881773399015,0.005911330049261084,0.002955665024630542,0.0009852216748768472,0.0049261083743842365,0.0,0.0,0.016748768472906402,0.0049261083743842365,0.011822660098522168,0.006896551724137931,0.0019704433497536944,0.008866995073891626,0.0,0.012807881773399015,0.014778325123152709,0.009852216748768473,0.002955665024630542,0.013793103448275862,0.0019704433497536944,0.005911330049261084,0.0009852216748768472
2024,0.0,0.009852216748768473,0.003940886699507389,0.0019704433497536944,0.0009852216748768472,0.009852216748768473,0.003940886699507389,0.0019704433497536944,0.012807881773399015,0.003940886699507389,0.0049261083743842365,0.006896551724137931,0.0,0.008866995073891626,0.0009852216748768472,0.01083743842364532,0.01083743842364532,0.006896551724137931,0.002955665024630542,0.01083743842364532,0.0049261083743842365,0.0,0.0
2025,0.0009852216748768472,0.003940886699507389,0.0,0.0009852216748768472,0.0009852216748768472,0.003940886699507389,0.0019704433497536944,0.0009852216748768472,0.002955665024630542,0.0,0.003940886699507389,0.0009852216748768472,0.0,0.002955665024630542,0.0,0.003940886699507389,0.002955665024630542,0.0019704433497536944,0.0019704433497536944,0.003940886699507389,0.002955665024630542,0.0,0.0
