Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.08562150654239141,positive,very_weak
datatype,category,0.1224744871391589,positive,very_weak
event,category,0.123921975716274,positive,very_weak
kind,category,0.012798443803844426,negative,very_weak
mixin,category,0.12365484170737448,positive,very_weak
mode,category,0.35198210567432564,positive,weak
phase,category,0.10050378152592121,positive,very_weak
quality,category,0.2249395476470245,positive,weak
relator,category,0.0055624269936248106,negative,very_weak
role,category,0.010297792904610997,positive,very_weak
roleMixin,category,0.29074001994971976,positive,weak
situation,category,0.16693403630495554,positive,very_weak
subkind,category,0.30237157840738177,positive,weak
type,category,0.24771684715343115,positive,weak
none,category,0.05759299711729992,positive,very_weak
other,category,0.10425720702853737,positive,very_weak
category,collective,0.08562150654239141,positive,very_weak
datatype,collective,0.1835128767825767,positive,very_weak
event,collective,0.06044859476743449,negative,very_weak
kind,collective,0.1345806442731671,positive,very_weak
mixin,collective,0.11017631587925096,positive,very_weak
mode,collective,0.18301245134942112,positive,very_weak
phase,collective,0.3154374851527111,positive,weak
quality,collective,0.06280324875163784,negative,very_weak
relator,collective,0.22414145284834036,positive,weak
role,collective,0.11352048985387159,positive,very_weak
roleMixin,collective,0.02652596563634256,negative,very_weak
situation,collective,0.24185851924243978,negative,weak
subkind,collective,0.17192252786730255,positive,very_weak
type,collective,0.08100999518794752,positive,very_weak
none,collective,0.08903554074051767,negative,very_weak
other,collective,0.04314551914614595,negative,very_weak
category,datatype,0.1224744871391589,positive,very_weak
collective,datatype,0.1835128767825767,positive,very_weak
event,datatype,0.10896509020292693,positive,very_weak
kind,datatype,0.13062357008793268,positive,very_weak
mixin,datatype,0.09339147380903817,positive,very_weak
mode,datatype,0.08544092011186792,positive,very_weak
phase,datatype,0.020515248496555456,positive,very_weak
quality,datatype,0.12377246779665153,positive,very_weak
relator,datatype,0.09764660637202707,negative,very_weak
role,datatype,0.014714197221004185,negative,very_weak
roleMixin,datatype,0.07588640210560982,negative,very_weak
situation,datatype,0.14134925765692263,positive,very_weak
subkind,datatype,0.09919501068991622,positive,very_weak
type,datatype,0.08764598212022147,positive,very_weak
none,datatype,0.018287299812310576,positive,very_weak
other,datatype,0.06526300069150405,positive,very_weak
category,event,0.123921975716274,positive,very_weak
collective,event,0.06044859476743449,negative,very_weak
datatype,event,0.10896509020292693,positive,very_weak
kind,event,0.2330212403637126,negative,weak
mixin,event,0.04656002426960063,negative,very_weak
mode,event,0.2321473886839047,positive,weak
phase,event,0.06442874441752998,positive,very_weak
quality,event,0.13098431167694868,positive,very_weak
relator,event,0.038176999910447304,negative,very_weak
role,event,0.09423676373585893,negative,very_weak
roleMixin,event,0.2748750567923671,positive,weak
situation,event,0.5021410212367056,positive,moderate
subkind,event,0.04503663869794593,positive,very_weak
type,event,0.3355741937541081,positive,weak
none,event,0.07076037665494937,positive,very_weak
other,event,0.15901241941707028,positive,very_weak
category,kind,0.012798443803844426,negative,very_weak
collective,kind,0.1345806442731671,positive,very_weak
datatype,kind,0.13062357008793268,positive,very_weak
event,kind,0.2330212403637126,negative,weak
mixin,kind,0.0015825895426651105,negative,very_weak
mode,kind,0.07092052739645832,positive,very_weak
phase,kind,0.2755880609857224,positive,weak
quality,kind,0.01814943665975136,positive,very_weak
relator,kind,0.17548435890205477,positive,very_weak
role,kind,0.4477759715877087,positive,moderate
roleMixin,kind,0.15189080850933098,negative,very_weak
situation,kind,0.2646881010107397,negative,weak
subkind,kind,0.37731385127734496,positive,weak
type,kind,0.2127684054583844,negative,weak
none,kind,0.03480753480753481,positive,very_weak
other,kind,0.05782096689635543,positive,very_weak
category,mixin,0.12365484170737448,positive,very_weak
collective,mixin,0.11017631587925096,positive,very_weak
datatype,mixin,0.09339147380903817,positive,very_weak
event,mixin,0.04656002426960063,negative,very_weak
kind,mixin,0.0015825895426651105,negative,very_weak
mode,mixin,0.16703917301784235,positive,very_weak
phase,mixin,0.16031835162298633,positive,very_weak
quality,mixin,0.11246879855199891,positive,very_weak
relator,mixin,0.010317315441082543,negative,very_weak
role,mixin,0.228570265304122,positive,weak
roleMixin,mixin,0.14940463483979444,positive,very_weak
situation,mixin,0.016819571865443424,negative,very_weak
subkind,mixin,0.030379139102628686,negative,very_weak
type,mixin,0.1831076276375332,positive,very_weak
none,mixin,0.10682479412989496,positive,very_weak
other,mixin,0.07133522665688274,negative,very_weak
category,mode,0.35198210567432564,positive,weak
collective,mode,0.18301245134942112,positive,very_weak
datatype,mode,0.08544092011186792,positive,very_weak
event,mode,0.2321473886839047,positive,weak
kind,mode,0.07092052739645832,positive,very_weak
mixin,mode,0.16703917301784235,positive,very_weak
phase,mode,0.15918989692376762,positive,very_weak
quality,mode,0.18793523522099245,positive,very_weak
relator,mode,0.19843325329821984,positive,very_weak
role,mode,0.16408837948265428,positive,very_weak
roleMixin,mode,0.2924513001974971,positive,weak
situation,mode,0.028526055955511814,negative,very_weak
subkind,mode,0.24270214453760908,positive,weak
type,mode,0.27414389385362475,positive,weak
none,mode,0.17197466943776374,positive,very_weak
other,mode,0.07901355343720051,negative,very_weak
category,phase,0.10050378152592121,positive,very_weak
collective,phase,0.3154374851527111,positive,weak
datatype,phase,0.020515248496555456,positive,very_weak
event,phase,0.06442874441752998,positive,very_weak
kind,phase,0.2755880609857224,positive,weak
mixin,phase,0.16031835162298633,positive,very_weak
mode,phase,0.15918989692376762,positive,very_weak
quality,phase,0.0570096503864719,positive,very_weak
relator,phase,0.14227693909323386,positive,very_weak
role,phase,0.27090264582839074,positive,weak
roleMixin,phase,0.06442874441752998,positive,very_weak
situation,phase,0.08761584332884136,negative,very_weak
subkind,phase,0.3190896140869863,positive,weak
type,phase,0.006085806194501846,negative,very_weak
none,phase,0.018972806999017062,negative,very_weak
other,phase,0.04226224901605206,positive,very_weak
category,quality,0.2249395476470245,positive,weak
collective,quality,0.06280324875163784,negative,very_weak
datatype,quality,0.12377246779665153,positive,very_weak
event,quality,0.13098431167694868,positive,very_weak
kind,quality,0.01814943665975136,positive,very_weak
mixin,quality,0.11246879855199891,positive,very_weak
mode,quality,0.18793523522099245,positive,very_weak
phase,quality,0.0570096503864719,positive,very_weak
relator,quality,0.15449721153974783,positive,very_weak
role,quality,0.12463136244286291,positive,very_weak
roleMixin,quality,0.06898817839212955,positive,very_weak
situation,quality,0.2331006550634171,positive,weak
subkind,quality,0.12013576615320007,positive,very_weak
type,quality,0.1913906055615632,positive,very_weak
none,quality,0.14832470649520937,positive,very_weak
other,quality,0.17639658412668954,negative,very_weak
category,relator,0.0055624269936248106,negative,very_weak
collective,relator,0.22414145284834036,positive,weak
datatype,relator,0.09764660637202707,negative,very_weak
event,relator,0.038176999910447304,negative,very_weak
kind,relator,0.17548435890205477,positive,very_weak
mixin,relator,0.010317315441082543,negative,very_weak
mode,relator,0.19843325329821984,positive,very_weak
phase,relator,0.14227693909323386,positive,very_weak
quality,relator,0.15449721153974783,positive,very_weak
role,relator,0.19561366299145574,positive,very_weak
roleMixin,relator,0.1381265066204378,positive,very_weak
situation,relator,0.10179751235201441,negative,very_weak
subkind,relator,0.14296318553624368,positive,very_weak
type,relator,0.0024496122264566693,negative,very_weak
none,relator,0.17548435890205477,negative,very_weak
other,relator,0.08582861919300905,negative,very_weak
category,role,0.010297792904610997,positive,very_weak
collective,role,0.11352048985387159,positive,very_weak
datatype,role,0.014714197221004185,negative,very_weak
event,role,0.09423676373585893,negative,very_weak
kind,role,0.4477759715877087,positive,moderate
mixin,role,0.228570265304122,positive,weak
mode,role,0.16408837948265428,positive,very_weak
phase,role,0.27090264582839074,positive,weak
quality,role,0.12463136244286291,positive,very_weak
relator,role,0.19561366299145574,positive,very_weak
roleMixin,role,0.06895971512962593,positive,very_weak
situation,role,0.1524862911987109,negative,very_weak
subkind,role,0.08173619723533856,positive,very_weak
type,role,0.06887529335616868,negative,very_weak
none,role,0.07808896634752535,positive,very_weak
other,role,0.021472382535860646,negative,very_weak
category,roleMixin,0.29074001994971976,positive,weak
collective,roleMixin,0.02652596563634256,negative,very_weak
datatype,roleMixin,0.07588640210560982,negative,very_weak
event,roleMixin,0.2748750567923671,positive,weak
kind,roleMixin,0.15189080850933098,negative,very_weak
mixin,roleMixin,0.14940463483979444,positive,very_weak
mode,roleMixin,0.2924513001974971,positive,weak
phase,roleMixin,0.06442874441752998,positive,very_weak
quality,roleMixin,0.06898817839212955,positive,very_weak
relator,roleMixin,0.1381265066204378,positive,very_weak
role,roleMixin,0.06895971512962593,positive,very_weak
situation,roleMixin,0.11021170301791543,positive,very_weak
