Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,2,0.015037593984962405,2,0.015037593984962405,0.00017703815172169602,0.0019704433497536944
category,611,4.593984962406015,95,0.7142857142857143,0.05408515535097814,0.09359605911330049
collective,134,1.0075187969924813,36,0.2706766917293233,0.011861556165353634,0.035467980295566505
datatype,90,0.6766917293233082,28,0.21052631578947367,0.00796671682747632,0.027586206896551724
enumeration,75,0.5639097744360902,10,0.07518796992481203,0.006638930689563601,0.009852216748768473
event,591,4.443609022556391,62,0.46616541353383456,0.05231477383376117,0.061083743842364535
historicalRole,51,0.38345864661654133,9,0.06766917293233082,0.004514472868903248,0.008866995073891626
historicalRoleMixin,18,0.13533834586466165,6,0.045112781954887216,0.0015933433654952641,0.005911330049261084
kind,1630,12.25563909774436,111,0.8345864661654135,0.14428609365318226,0.10935960591133005
mixin,87,0.6541353383458647,24,0.18045112781954886,0.007701159599893777,0.023645320197044337
mode,575,4.323308270676692,65,0.48872180451127817,0.050898468619987605,0.06403940886699508
phase,357,2.6842105263157894,45,0.3383458646616541,0.03160131008232274,0.04433497536945813
phaseMixin,20,0.15037593984962405,8,0.06015037593984962,0.0017703815172169604,0.007881773399014778
quality,266,2.0,51,0.38345864661654133,0.023546074178985573,0.05024630541871921
quantity,46,0.3458646616541353,13,0.09774436090225563,0.004071877489599009,0.012807881773399015
relator,1279,9.61654135338346,101,0.7593984962406015,0.11321589802602461,0.09950738916256158
role,1892,14.225563909774436,92,0.6917293233082706,0.16747809152872445,0.09064039408866995
roleMixin,622,4.676691729323308,62,0.46616541353383456,0.05505886518544746,0.061083743842364535
situation,103,0.7744360902255639,24,0.18045112781954886,0.009117464813667346,0.023645320197044337
subkind,2103,15.81203007518797,98,0.7368421052631579,0.18615561653536336,0.09655172413793103
type,268,2.0150375939849625,33,0.24812030075187969,0.023723112330707268,0.03251231527093596
none,373,2.8045112781954886,22,0.16541353383458646,0.03301761529609631,0.02167487684729064
other,104,0.7819548872180451,18,0.13533834586466165,0.009205983889528193,0.017733990147783252
