stereotype,total_correlation,rank
category,2.324670748036399,4
collective,2.1455223101896106,10
event,2.0609318078548466,11
kind,2.7813555759122734,2
mode,2.8141696240025214,1
phase,2.15434753082188,9
quality,2.0238289878953584,12
relator,2.2115815942176846,6
role,2.228512790086318,5
roleMixin,2.187602758317864,7
subkind,2.5062497109651094,3
type,2.1771568713779677,8
none,1.5123645659997222,13
other,1.219206153917429,14
