year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
2007,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125
2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2013,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
2015,0.0,0.08860759493670886,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.0379746835443038,0.0,0.0,0.10126582278481013,0.05063291139240506,0.06329113924050633,0.05063291139240506,0.0,0.012658227848101266,0.02531645569620253,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,0.0759493670886076,0.0379746835443038,0.02531645569620253,0.02531645569620253
2016,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
2017,0.0,0.08928571428571429,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.125,0.017857142857142856,0.05357142857142857,0.03571428571428571,0.0,0.0,0.017857142857142856,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.017857142857142856,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571
2018,0.0,0.11290322580645161,0.04838709677419355,0.0,0.016129032258064516,0.06451612903225806,0.0,0.0,0.08064516129032258,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.0,0.03225806451612903,0.0,0.12903225806451613,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.04838709677419355
2019,0.0,0.07692307692307693,0.057692307692307696,0.019230769230769232,0.0,0.057692307692307696,0.019230769230769232,0.0,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.0,0.057692307692307696,0.019230769230769232,0.1346153846153846,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.0,0.019230769230769232
2020,0.0,0.08411214953271028,0.018691588785046728,0.037383177570093455,0.0,0.056074766355140186,0.009345794392523364,0.0,0.14018691588785046,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.08411214953271028,0.11214953271028037,0.07476635514018691,0.028037383177570093,0.08411214953271028,0.018691588785046728,0.037383177570093455,0.028037383177570093
2021,0.007142857142857143,0.1,0.02142857142857143,0.03571428571428571,0.007142857142857143,0.06428571428571428,0.0,0.007142857142857143,0.1,0.014285714285714285,0.09285714285714286,0.04285714285714286,0.007142857142857143,0.07857142857142857,0.014285714285714285,0.1,0.07142857142857142,0.03571428571428571,0.02857142857142857,0.1,0.02857142857142857,0.02142857142857143,0.02142857142857143
2022,0.0,0.09929078014184398,0.0425531914893617,0.0425531914893617,0.014184397163120567,0.06382978723404255,0.0070921985815602835,0.014184397163120567,0.09219858156028368,0.0070921985815602835,0.05673758865248227,0.0425531914893617,0.02127659574468085,0.04964539007092199,0.014184397163120567,0.10638297872340426,0.07801418439716312,0.07092198581560284,0.014184397163120567,0.0851063829787234,0.05673758865248227,0.014184397163120567,0.0070921985815602835
2023,0.0,0.09027777777777778,0.041666666666666664,0.020833333333333332,0.006944444444444444,0.034722222222222224,0.0,0.0,0.11805555555555555,0.034722222222222224,0.08333333333333333,0.04861111111111111,0.013888888888888888,0.0625,0.0,0.09027777777777778,0.10416666666666667,0.06944444444444445,0.020833333333333332,0.09722222222222222,0.013888888888888888,0.041666666666666664,0.006944444444444444
2024,0.0,0.09259259259259259,0.05555555555555555,0.018518518518518517,0.0,0.09259259259259259,0.018518518518518517,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.09259259259259259,0.0,0.09259259259259259,0.1111111111111111,0.018518518518518517,0.037037037037037035,0.09259259259259259,0.018518518518518517,0.0,0.0
