Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,0.0780397770903951,0.03949119889172396,0.004788906025305836,0.011122386190005933,0.0011846994025619256,0.06368231464765448,0.02388539524575377,0.06368231464765499,0.024790723919398246,0.0030176754781181675,0.030627534828654213,0.006269267051592954,0.03424802500195164,0.0284019815659126,0.0015591072725211902,0.012712258914415818,0.017955144197909514,0.03852395508679881,0.016470162419328763,0.02698515382982919,0.03954237253028914,0.02078748676417122,0.002204612532805156
category,0.03949119889172396,2.271578952592208,0.3278572398484273,0.3386996464864728,0.15899853806638084,0.69814911583078,0.11571946189857352,0.08859397588040174,0.9477958293724363,0.24354784619670422,0.6963387210334506,0.4999161748490803,0.12092060605564273,0.514212901352511,0.16628173598200172,0.6937506219708622,0.7725354791340167,0.6308487600636004,0.3275845627601755,1.0882957947951,0.5490584279248183,0.3367272155937501,0.2431555946844825
collective,0.004788906025305836,0.3278572398484273,1.026388044591341,0.17824480078094412,0.08235152221984063,0.23692012289527126,0.04916688901224832,0.03166487603775389,0.4468664649651069,0.1224469249692916,0.2828466928514426,0.301559206338986,0.03634375526057711,0.13705252636993545,0.14604951999863258,0.38575530036194117,0.4033353723104719,0.23656888929884398,0.055408519400721015,0.5326340982116273,0.23158628127675285,0.09818789419803861,0.0776351454638293
datatype,0.011122386190005933,0.3386996464864728,0.17824480078094412,0.8813806971900466,0.1381839709997642,0.23914763894888064,0.053280253709125903,0.025684027477915306,0.3771193581221636,0.08349620199664048,0.23086042525576522,0.20190553896739177,0.08083030548756602,0.16479050632502207,0.09031435893478892,0.2627218895674698,0.29458778739273683,0.18933061925775613,0.0944165329293851,0.41284449038659055,0.14918149624623941,0.09465243912968979,0.08820721636287826
enumeration,0.0011846994025619256,0.15899853806638084,0.08235152221984063,0.1381839709997642,0.429559879560647,0.12050436212492588,0.03822364367154308,0.003611644614904104,0.23579809667515145,0.07228617277260832,0.15912457223647003,0.1545438822337603,0.04808273194162809,0.08890155510882283,0.10770876875582056,0.18278387319608022,0.21314248875576874,0.14709922715598603,0.06228561763379378,0.22814011855721272,0.13893816199434997,0.014188557879579795,0.011401506371820302
event,0.06368231464765448,0.69814911583078,0.23692012289527126,0.23914763894888064,0.12050436212492588,2.0346069366247903,0.25405672887066194,0.15684662947799913,0.8526807145071296,0.17422665772236123,0.6696110003737921,0.508662245664505,0.07631541189898469,0.4728161109908447,0.19240303728886413,0.6221355233565229,0.7291165276102537,0.7269186016738538,0.5357920085135506,0.9562589624155986,0.5983113077827859,0.38444371172284825,0.28728215233947985
historicalRole,0.02388539524575377,0.11571946189857352,0.04916688901224832,0.053280253709125903,0.03822364367154308,0.25405672887066194,0.36498223184292455,0.08806007794879149,0.18273525219154102,0.018131790927967913,0.1047199888133726,0.10484415913202703,0.004351615970069493,0.06663548420368362,0.07580409277763281,0.1300990757494329,0.15989706641566853,0.1416266012027983,0.09843479481569575,0.1834731590411835,0.1337372401858175,0.03813092317275826,0.0528346649933744
historicalRoleMixin,0.06368231464765499,0.08859397588040174,0.03166487603775389,0.025684027477915306,0.003611644614904104,0.15684662947799913,0.08806007794879149,0.2399160692274273,0.09851294813610183,0.047651347046653914,0.048768388933335086,0.019173027630366386,0.04820252243000542,0.044297614569949205,0.029104117169093183,0.07379353581768505,0.07233362296337574,0.11791945293136818,0.040591502263475514,0.10688963053646566,0.1667351326516652,0.022197599200700906,0.006724800559812956
kind,0.024790723919398246,0.9477958293724363,0.4468664649651069,0.3771193581221636,0.23579809667515145,0.8526807145071296,0.18273525219154102,0.09851294813610183,2.9273842259861405,0.2564384729250979,0.8294172298357878,0.7247412578018789,0.11442914571599547,0.6639186038982793,0.24647114971088518,1.0603579354233064,1.2227622382584884,0.6769903627416611,0.31565656499033695,1.4750245425503814,0.49784137484905006,0.42718136757743974,0.31641305899896566
mixin,0.0030176754781181675,0.24354784619670422,0.1224469249692916,0.08349620199664048,0.07228617277260832,0.17422665772236123,0.018131790927967913,0.047651347046653914,0.2564384729250979,0.6796358820437063,0.2494811977629651,0.1821097496448624,0.01659608962169326,0.14637202957257314,0.10968539355604748,0.27174200065142545,0.3210195766113088,0.20999513954214433,0.0541609439113206,0.3362283186916821,0.21421464762890785,0.12079375168378398,0.1017878092547046
