Stereotype,Stereotype2,Absolute Value,Sign,Classification
event,category,0.187550692794346,positive,very_weak
kind,category,0.12099669856174179,positive,very_weak
mode,category,0.3108830254945271,positive,weak
phase,category,0.13103042399789433,negative,very_weak
quality,category,0.3655768544057693,positive,weak
relator,category,0.09111525097017395,negative,very_weak
role,category,0.08046425232819975,negative,very_weak
roleMixin,category,0.24566714211460575,positive,weak
subkind,category,0.24131550381689668,positive,weak
type,category,0.29943032777531786,positive,weak
none_c,category,0.2314942512317476,positive,weak
characterization,category,0.4343746947208622,positive,moderate
componentOf,category,0.2765488215635843,positive,weak
creation,category,0.098101969286497,positive,very_weak
derivation,category,0.1062922524413154,negative,very_weak
externalDependence,category,0.15044296223145173,positive,very_weak
material,category,0.1373753481688049,positive,very_weak
mediation,category,0.06741095542358623,negative,very_weak
participation,category,0.20648852491219077,positive,weak
none_r,category,0.18339878163006998,positive,very_weak
other_r,category,0.07533604142901677,negative,very_weak
category,event,0.187550692794346,positive,very_weak
kind,event,0.20060414225941398,negative,weak
mode,event,0.2785485830053243,positive,weak
phase,event,0.1516187061376985,positive,very_weak
quality,event,0.1893182585716584,positive,very_weak
relator,event,0.18497940910008231,positive,very_weak
role,event,0.011619558372945697,negative,very_weak
roleMixin,event,0.35643735136327986,positive,weak
subkind,event,0.14713698685024523,positive,very_weak
type,event,0.427452276529823,positive,moderate
none_c,event,0.0016034756832562593,negative,very_weak
characterization,event,0.3898123551541488,positive,weak
componentOf,event,0.026744075675740983,positive,very_weak
creation,event,0.6469917750059777,positive,strong
derivation,event,0.01006176365812417,positive,very_weak
externalDependence,event,0.42352432327600226,positive,moderate
material,event,0.07737184922006864,positive,very_weak
mediation,event,0.10277386316497102,positive,very_weak
participation,event,0.7934425497228884,positive,strong
none_r,event,0.16718059271571165,positive,very_weak
other_r,event,0.09965857421254426,positive,very_weak
category,kind,0.12099669856174179,positive,very_weak
event,kind,0.20060414225941398,negative,weak
mode,kind,0.09278341027395273,positive,very_weak
phase,kind,0.26808019891163054,positive,weak
quality,kind,0.24941917162566704,positive,weak
relator,kind,0.3722089129203546,positive,weak
role,kind,0.32796168513494317,positive,weak
roleMixin,kind,0.205144031372889,negative,weak
subkind,kind,0.5611623933887948,positive,moderate
type,kind,0.32912149996668705,negative,weak
none_c,kind,0.08577847076416296,positive,very_weak
characterization,kind,0.006592558018338654,positive,very_weak
componentOf,kind,0.448941855941723,positive,moderate
creation,kind,0.1500761992975253,negative,very_weak
derivation,kind,0.1985468326538458,positive,very_weak
externalDependence,kind,0.3355024410406376,negative,weak
material,kind,0.2726393947644854,positive,weak
mediation,kind,0.29925822204181574,positive,weak
participation,kind,0.2137984444991815,negative,weak
none_r,kind,0.10191564272266063,positive,very_weak
other_r,kind,0.010389186034522742,negative,very_weak
category,mode,0.3108830254945271,positive,weak
event,mode,0.2785485830053243,positive,weak
kind,mode,0.09278341027395273,positive,very_weak
phase,mode,0.10544260019241247,positive,very_weak
quality,mode,0.3266148514909147,positive,weak
relator,mode,0.14509597279672667,positive,very_weak
role,mode,0.2891716495207149,positive,weak
roleMixin,mode,0.16611797975812206,positive,very_weak
subkind,mode,0.33138421857272404,positive,weak
type,mode,0.22586711971605977,positive,weak
none_c,mode,0.18763829062941928,positive,very_weak
characterization,mode,0.6087004599910806,positive,strong
componentOf,mode,0.18146241459568965,positive,very_weak
creation,mode,0.21799165877770235,positive,weak
derivation,mode,0.002734691246226371,negative,very_weak
externalDependence,mode,0.41611926602058863,positive,moderate
material,mode,0.18170874428905542,positive,very_weak
mediation,mode,0.19550700686817052,positive,very_weak
participation,mode,0.14705358432529197,positive,very_weak
none_r,mode,0.16790435138897225,positive,very_weak
other_r,mode,0.06315589895911512,negative,very_weak
category,phase,0.13103042399789433,negative,very_weak
event,phase,0.1516187061376985,positive,very_weak
kind,phase,0.26808019891163054,positive,weak
mode,phase,0.10544260019241247,positive,very_weak
quality,phase,0.056242229585511616,positive,very_weak
relator,phase,0.3342642327779822,positive,weak
role,phase,0.4234717449076839,positive,moderate
roleMixin,phase,0.013119035840194049,positive,very_weak
subkind,phase,0.2773386272765773,positive,weak
type,phase,0.043251033847118696,negative,very_weak
none_c,phase,0.04694648077359792,negative,very_weak
characterization,phase,0.08030205391099715,positive,very_weak
componentOf,phase,0.1839920471292821,positive,very_weak
creation,phase,0.10658813405141797,positive,very_weak
derivation,phase,0.11282836173888852,positive,very_weak
externalDependence,phase,0.042223964040967114,negative,very_weak
material,phase,0.17095035485476773,positive,very_weak
mediation,phase,0.41562184285293574,positive,moderate
participation,phase,0.02767320627708486,positive,very_weak
none_r,phase,0.04071035980281546,negative,very_weak
other_r,phase,0.058233841338801495,negative,very_weak
category,quality,0.3655768544057693,positive,weak
event,quality,0.1893182585716584,positive,very_weak
kind,quality,0.24941917162566704,positive,weak
mode,quality,0.3266148514909147,positive,weak
phase,quality,0.056242229585511616,positive,very_weak
relator,quality,0.194065124031846,positive,very_weak
role,quality,0.09282772961149365,positive,very_weak
roleMixin,quality,0.05288722738034543,positive,very_weak
subkind,quality,0.41757909174406455,positive,moderate
type,quality,0.1210021047048309,positive,very_weak
