Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.02040816326530612,0.04
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.03125,0.06060606060606061
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.029411764705882353,0.05714285714285714
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.03125,0.06060606060606061
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.034482758620689655,0.06666666666666667
"('abstract', 'situation')",0.07142857142857142,0.13333333333333333
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.0625,0.11764705882352941
"('abstract', 'none')",0.1,0.18181818181818182
"('abstract', 'other')",0.0,0.0
"('category', 'collective')",0.24074074074074073,0.3880597014925373
"('category', 'datatype')",0.2692307692307692,0.42424242424242425
"('category', 'enumeration')",0.06,0.11320754716981132
"('category', 'event')",0.39655172413793105,0.5679012345679012
"('category', 'historicalRole')",0.06,0.11320754716981132
"('category', 'historicalRoleMixin')",0.061224489795918366,0.11538461538461539
"('category', 'kind')",0.5942028985507246,0.7454545454545455
"('category', 'mixin')",0.1568627450980392,0.2711864406779661
"('category', 'mode')",0.509090909090909,0.6746987951807228
"('category', 'phase')",0.27586206896551724,0.43243243243243246
"('category', 'phaseMixin')",0.16326530612244897,0.2807017543859649
"('category', 'quality')",0.4727272727272727,0.6419753086419753
"('category', 'quantity')",0.08,0.14814814814814814
"('category', 'relator')",0.5671641791044776,0.7238095238095238
"('category', 'role')",0.49230769230769234,0.6597938144329897
"('category', 'roleMixin')",0.41818181818181815,0.5897435897435898
"('category', 'situation')",0.26,0.4126984126984127
"('category', 'subkind')",0.6031746031746031,0.7524752475247525
"('category', 'type')",0.27450980392156865,0.4307692307692308
"('category', 'none')",0.1346153846153846,0.23728813559322035
"('category', 'other')",0.13725490196078433,0.2413793103448276
"('collective', 'datatype')",0.16666666666666666,0.2857142857142857
"('collective', 'enumeration')",0.1,0.18181818181818182
"('collective', 'event')",0.21951219512195122,0.36
"('collective', 'historicalRole')",0.1,0.18181818181818182
"('collective', 'historicalRoleMixin')",0.05,0.09523809523809523
"('collective', 'kind')",0.27419354838709675,0.43037974683544306
"('collective', 'mixin')",0.12,0.21428571428571427
"('collective', 'mode')",0.20930232558139536,0.34615384615384615
"('collective', 'phase')",0.3870967741935484,0.5581395348837209
"('collective', 'phaseMixin')",0.13043478260869565,0.23076923076923078
"('collective', 'quality')",0.16279069767441862,0.28
"('collective', 'quantity')",0.15,0.2608695652173913
"('collective', 'relator')",0.2982456140350877,0.4594594594594595
"('collective', 'role')",0.24528301886792453,0.3939393939393939
"('collective', 'roleMixin')",0.175,0.2978723404255319
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.32075471698113206,0.4857142857142857
"('collective', 'type')",0.13333333333333333,0.23529411764705882
"('collective', 'none')",0.07692307692307693,0.14285714285714285
"('collective', 'other')",0.08,0.14814814814814814
"('datatype', 'enumeration')",0.16666666666666666,0.2857142857142857
"('datatype', 'event')",0.225,0.3673469387755102
"('datatype', 'historicalRole')",0.05,0.09523809523809523
"('datatype', 'historicalRoleMixin')",0.05263157894736842,0.1
"('datatype', 'kind')",0.23809523809523808,0.38461538461538464
"('datatype', 'mixin')",0.038461538461538464,0.07407407407407407
"('datatype', 'mode')",0.1590909090909091,0.27450980392156865
"('datatype', 'phase')",0.16666666666666666,0.2857142857142857
"('datatype', 'phaseMixin')",0.13636363636363635,0.24
"('datatype', 'quality')",0.2564102564102564,0.40816326530612246
"('datatype', 'quantity')",0.047619047619047616,0.09090909090909091
"('datatype', 'relator')",0.19672131147540983,0.3287671232876712
"('datatype', 'role')",0.2037037037037037,0.3384615384615385
"('datatype', 'roleMixin')",0.15,0.2608695652173913
"('datatype', 'situation')",0.24,0.3870967741935484
"('datatype', 'subkind')",0.23214285714285715,0.37681159420289856
"('datatype', 'type')",0.17857142857142858,0.30303030303030304
"('datatype', 'none')",0.17391304347826086,0.2962962962962963
"('datatype', 'other')",0.13043478260869565,0.23076923076923078
"('enumeration', 'event')",0.058823529411764705,0.1111111111111111
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.06557377049180328,0.12307692307692308
"('enumeration', 'mixin')",0.0,0.0
"('enumeration', 'mode')",0.02702702702702703,0.05263157894736842
"('enumeration', 'phase')",0.11538461538461539,0.20689655172413793
"('enumeration', 'phaseMixin')",0.09090909090909091,0.16666666666666666
"('enumeration', 'quality')",0.09090909090909091,0.16666666666666666
"('enumeration', 'quantity')",0.125,0.2222222222222222
"('enumeration', 'relator')",0.07142857142857142,0.13333333333333333
"('enumeration', 'role')",0.061224489795918366,0.11538461538461539
"('enumeration', 'roleMixin')",0.06451612903225806,0.12121212121212122
"('enumeration', 'situation')",0.058823529411764705,0.1111111111111111
"('enumeration', 'subkind')",0.07692307692307693,0.14285714285714285
"('enumeration', 'type')",0.1111111111111111,0.2
"('enumeration', 'none')",0.0,0.0
"('enumeration', 'other')",0.0,0.0
"('event', 'historicalRole')",0.125,0.2222222222222222
"('event', 'historicalRoleMixin')",0.09375,0.17142857142857143
"('event', 'kind')",0.36764705882352944,0.5376344086021505
"('event', 'mixin')",0.07692307692307693,0.14285714285714285
"('event', 'mode')",0.375,0.5454545454545454
"('event', 'phase')",0.26666666666666666,0.42105263157894735
"('event', 'phaseMixin')",0.08108108108108109,0.15
"('event', 'quality')",0.3333333333333333,0.5
"('event', 'quantity')",0.12121212121212122,0.21621621621621623
"('event', 'relator')",0.375,0.5454545454545454
"('event', 'role')",0.3333333333333333,0.5
"('event', 'roleMixin')",0.38636363636363635,0.5573770491803278
"('event', 'situation')",0.4375,0.6086956521739131
"('event', 'subkind')",0.3548387096774194,0.5238095238095238
"('event', 'type')",0.3333333333333333,0.5
"('event', 'none')",0.10526315789473684,0.19047619047619047
"('event', 'other')",0.1388888888888889,0.24390243902439024
"('historicalRole', 'historicalRoleMixin')",0.16666666666666666,0.2857142857142857
"('historicalRole', 'kind')",0.06557377049180328,0.12307692307692308
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.0,0.0
"('historicalRole', 'phase')",0.03571428571428571,0.06896551724137931
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.02857142857142857,0.05555555555555555
"('historicalRole', 'quantity')",0.5,0.6666666666666666
"('historicalRole', 'relator')",0.07142857142857142,0.13333333333333333
"('historicalRole', 'role')",0.08333333333333333,0.15384615384615385
"('historicalRole', 'roleMixin')",0.1,0.18181818181818182
"('historicalRole', 'situation')",0.125,0.2222222222222222
"('historicalRole', 'subkind')",0.05660377358490566,0.10714285714285714
"('historicalRole', 'type')",0.05263157894736842,0.1
"('historicalRole', 'none')",0.07692307692307693,0.14285714285714285
"('historicalRole', 'other')",0.08333333333333333,0.15384615384615385
"('historicalRoleMixin', 'kind')",0.015873015873015872,0.03125
"('historicalRoleMixin', 'mixin')",0.0,0.0
"('historicalRoleMixin', 'mode')",0.027777777777777776,0.05405405405405406
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.2222222222222222,0.36363636363636365
"('historicalRoleMixin', 'quality')",0.029411764705882353,0.05714285714285714
"('historicalRoleMixin', 'quantity')",0.14285714285714285,0.25
"('historicalRoleMixin', 'relator')",0.017241379310344827,0.03389830508474576
"('historicalRoleMixin', 'role')",0.02,0.0392156862745098
"('historicalRoleMixin', 'roleMixin')",0.06666666666666667,0.125
"('historicalRoleMixin', 'situation')",0.0625,0.11764705882352941
"('historicalRoleMixin', 'subkind')",0.018518518518518517,0.03636363636363636
"('historicalRoleMixin', 'type')",0.1875,0.3157894736842105
"('historicalRoleMixin', 'none')",0.08333333333333333,0.15384615384615385
"('historicalRoleMixin', 'other')",0.0,0.0
"('kind', 'mixin')",0.14516129032258066,0.2535211267605634
"('kind', 'mode')",0.46153846153846156,0.631578947368421
"('kind', 'phase')",0.4098360655737705,0.5813953488372093
"('kind', 'phaseMixin')",0.09523809523809523,0.17391304347826086
"('kind', 'quality')",0.453125,0.6236559139784946
"('kind', 'quantity')",0.08196721311475409,0.15151515151515152
"('kind', 'relator')",0.7727272727272727,0.8717948717948718
"('kind', 'role')",0.7580645161290323,0.8623853211009175
"('kind', 'roleMixin')",0.34328358208955223,0.5111111111111111
"('kind', 'situation')",0.15384615384615385,0.26666666666666666
"('kind', 'subkind')",0.7936507936507936,0.8849557522123894
"('kind', 'type')",0.14925373134328357,0.2597402597402597
"('kind', 'none')",0.14516129032258066,0.2535211267605634
"('kind', 'other')",0.14754098360655737,0.2571428571428571
"('mixin', 'mode')",0.15789473684210525,0.2727272727272727
"('mixin', 'phase')",0.16666666666666666,0.2857142857142857
"('mixin', 'phaseMixin')",0.058823529411764705,0.1111111111111111
"('mixin', 'quality')",0.16666666666666666,0.2857142857142857
"('mixin', 'quantity')",0.0,0.0
"('mixin', 'relator')",0.15789473684210525,0.2727272727272727
"('mixin', 'role')",0.1836734693877551,0.3103448275862069
"('mixin', 'roleMixin')",0.14705882352941177,0.2564102564102564
