Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.014084507042253521,1,0.014084507042253521,0.0003473428273706148,0.00186219739292365
category,206,2.9014084507042255,49,0.6901408450704225,0.07155262243834665,0.09124767225325885
collective,33,0.4647887323943662,18,0.2535211267605634,0.011462313303230288,0.0335195530726257
datatype,64,0.9014084507042254,17,0.23943661971830985,0.022229940951719346,0.03165735567970205
enumeration,38,0.5352112676056338,4,0.056338028169014086,0.013199027440083362,0.0074487895716946
event,187,2.6338028169014085,32,0.4507042253521127,0.06495310871830497,0.0595903165735568
historicalRole,23,0.323943661971831,4,0.056338028169014086,0.00798888502952414,0.0074487895716946
historicalRoleMixin,9,0.1267605633802817,3,0.04225352112676056,0.003126085446335533,0.00558659217877095
kind,480,6.76056338028169,61,0.8591549295774648,0.1667245571378951,0.11359404096834265
mixin,12,0.16901408450704225,10,0.14084507042253522,0.004168113928447377,0.0186219739292365
mode,124,1.7464788732394365,34,0.4788732394366197,0.04307051059395624,0.0633147113594041
phase,143,2.0140845070422535,25,0.352112676056338,0.04967002431399792,0.04655493482309125
phaseMixin,20,0.28169014084507044,8,0.11267605633802817,0.0069468565474122956,0.0148975791433892
quality,131,1.8450704225352113,32,0.4507042253521127,0.045501910385550536,0.0595903165735568
quantity,6,0.08450704225352113,5,0.07042253521126761,0.0020840569642236887,0.00931098696461825
relator,218,3.0704225352112675,56,0.7887323943661971,0.07572073636679402,0.1042830540037244
role,284,4.0,48,0.676056338028169,0.0986453629732546,0.0893854748603352
roleMixin,171,2.408450704225352,29,0.4084507042253521,0.05939562348037513,0.054003724394785846
situation,56,0.7887323943661971,14,0.19718309859154928,0.019451198332754428,0.0260707635009311
subkind,503,7.084507042253521,52,0.7323943661971831,0.17471344216741924,0.09683426443202979
type,66,0.9295774647887324,16,0.22535211267605634,0.022924626606460576,0.0297951582867784
none,64,0.9014084507042254,10,0.14084507042253522,0.022229940951719346,0.0186219739292365
other,40,0.5633802816901409,9,0.1267605633802817,0.013893713094824591,0.01675977653631285
