Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
mode,0.026825454304741807,0.5789331103759836,0.18350491106442857,0.19882824495236157,0.07012422903347376,0.5029411809306404,0.03826271170839751,0.025629229159011398,0.6756637807000302,0.11522609294716823,1.616339763503429,0.33037813726033116,0.15170825518172026,0.4682350512839924,0.04810089999713235,0.4883692101136561,0.5757386813430634,0.3759776665839618,0.16747730155450216,0.77991198320996,0.32791793810010395,0.22721012148761666,0.13999096483718365
phase,0.00616777644569446,0.43976744417342767,0.2749340059539938,0.25470615751595466,0.14057079598054364,0.42379273124898736,0.05701344210383842,0.018842930342013682,0.7057737069520624,0.15564205133394607,0.33037813726033116,1.4540329506612075,0.20324559042143436,0.449870680987159,0.07549748721258266,0.596000461908198,0.7013419586673652,0.30958420520070395,0.16827022841349495,0.8690886297817397,0.1946426342967384,0.11905011185895949,0.2489553106969841
phaseMixin,0.07402259614758096,0.22345106816175225,0.06333795716613155,0.15293540861933314,0.07857819354081926,0.12981201720943303,0.006944890119853581,0.09792896462664971,0.20349365484460158,0.026396628957666035,0.15170825518172026,0.20324559042143436,0.4887508690375689,0.14251760428123425,0.008750213312887875,0.14087339292715248,0.16294097883271452,0.24866677777437396,0.07596784719697022,0.24044144349227967,0.1966874774143724,0.08837487756571374,0.06714764029770684
quality,0.033588592936047885,0.612806845614135,0.127940601736426,0.2250325453114099,0.11278432263198013,0.5149312353808916,0.07259296973546436,0.030868976022527805,0.7173157156635572,0.17777216978731247,0.4682350512839924,0.449870680987159,0.14251760428123425,1.6028183109240273,0.07345788444378297,0.5530918493261839,0.6292956244218851,0.44355661363414617,0.27518549163146405,0.9343969050060228,0.2565494132324542,0.2696247875358611,0.16605719352639758
quantity,0.001036111210572295,0.08502587410724176,0.0447814133706349,0.02222137122478364,0.044884506777266124,0.13899753709876161,0.163309045871145,0.044024100010672494,0.14454009400460427,0.01111897553219253,0.04810089999713235,0.07549748721258266,0.008750213312887875,0.07345788444378297,0.2899701528409827,0.12925628842239345,0.16163788643207097,0.10560842312695616,0.12443568965655652,0.10682812877106715,0.09909187875039344,0.07507422181450754,0.06700014120545
relator,0.022276815838855532,0.5511178385647927,0.26585491409655004,0.2785114880697413,0.1289363002353593,0.5881144286281116,0.16637799208195064,0.11897656265387294,1.0188286900335985,0.18757449090108474,0.4883692101136561,0.596000461908198,0.14087339292715248,0.5530918493261839,0.12925628842239345,2.0766563089879737,0.8244542620408507,0.6026065657225449,0.2257780685451199,1.141258818233356,0.371192151074984,0.20458503195594196,0.2157547703588064
role,0.01608692019705335,0.6902330901029257,0.2735299365706976,0.3027999910888121,0.15307374353716754,0.5518135027992095,0.14764771305177346,0.06815470831805295,1.1543851874982707,0.20029284957808033,0.5757386813430634,0.7013419586673652,0.16294097883271452,0.6292956244218851,0.16163788643207097,0.8244542620408507,2.213187756720843,0.5355236350547226,0.29425778195950814,1.1454907379241748,0.3122423209364252,0.3880055335715853,0.28826044257213385
roleMixin,0.07402259614758129,0.5729827211108679,0.08805495127362659,0.24144994459269825,0.10213818842613931,0.6260321290906841,0.13767423674820004,0.10848227068914038,0.6441750960956785,0.10606956152569207,0.3759776665839618,0.30958420520070395,0.24866677777437396,0.44355661363414617,0.10560842312695616,0.6026065657225449,0.5355236350547226,1.5153468145844302,0.3090686409319101,0.6620192878382082,0.4992539404937639,0.22800708603710246,0.13299494152763985
situation,0.05449732345575154,0.391012229124683,0.06548988428391264,0.18205674822872936,0.0476770408584396,0.5606512059038751,0.1533136435486654,0.04085297911175906,0.3915706775936882,0.024429836684906704,0.16747730155450216,0.16827022841349495,0.07596784719697022,0.27518549163146405,0.12443568965655652,0.2257780685451199,0.29425778195950814,0.3090686409319101,0.837563777662948,0.38809601964889673,0.2314357838618576,0.16562806648265654,0.1481130601697062
subkind,0.018844441752772695,1.0002611851478351,0.4823729140829991,0.45298501969964977,0.19518590189393822,0.7315727534151037,0.12449145887425109,0.09236252396664149,1.4865223590402739,0.2369333089069305,0.77991198320996,0.8690886297817397,0.24044144349227967,0.9343969050060228,0.10682812877106715,1.141258818233356,1.1454907379241748,0.6620192878382082,0.38809601964889673,2.6285936266406926,0.4425910975622943,0.3187762655981935,0.32400205352194317
type,0.054497323455751555,0.5142077129996176,0.1431502730120274,0.1879166145847068,0.13481292450838522,0.5205674379649495,0.08446780210122548,0.14717107715531558,0.42173758540632,0.04842739830923042,0.32791793810010395,0.1946426342967384,0.1966874774143724,0.2565494132324542,0.09909187875039344,0.371192151074984,0.3122423209364252,0.4992539404937639,0.2314357838618576,0.4425910975622943,0.9595962103060968,0.15723439202631267,0.03495941475845314
