Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,39,0.2932330827067669,15,0.11278195488721804,0.004775315293253337,0.02142857142857143
characterization,625,4.6992481203007515,78,0.5864661654135338,0.07652748867393168,0.11142857142857143
comparative,38,0.2857142857142857,7,0.05263157894736842,0.004652871311375046,0.01
componentOf,554,4.165413533834586,47,0.3533834586466165,0.06783396596057303,0.06714285714285714
creation,107,0.8045112781954887,25,0.18796992481203006,0.013101506060977102,0.03571428571428571
derivation,220,1.6541353383458646,40,0.3007518796992481,0.02693767601322395,0.05714285714285714
externalDependence,123,0.924812030075188,28,0.21052631578947367,0.015060609771029753,0.04
historicalDependence,58,0.43609022556390975,22,0.16541353383458646,0.0071017509489408595,0.03142857142857143
instantiation,97,0.7293233082706767,22,0.16541353383458646,0.011877066242194196,0.03142857142857143
manifestation,71,0.5338345864661654,20,0.15037593984962405,0.008693522713358638,0.02857142857142857
material,661,4.969924812030075,58,0.43609022556390975,0.08093547202155014,0.08285714285714285
mediation,2015,15.150375939849624,84,0.631578947368421,0.2467246234847557,0.12
memberOf,204,1.5338345864661653,32,0.24060150375939848,0.024978572303171298,0.045714285714285714
participation,264,1.9849624060150375,37,0.2781954887218045,0.03232521121586874,0.05285714285714286
participational,18,0.13533834586466165,5,0.03759398496240601,0.002203991673809232,0.007142857142857143
subCollectionOf,27,0.20300751879699247,6,0.045112781954887216,0.0033059875107138486,0.008571428571428572
subQuantityOf,14,0.10526315789473684,4,0.03007518796992481,0.0017142157462960695,0.005714285714285714
termination,39,0.2932330827067669,6,0.045112781954887216,0.004775315293253337,0.008571428571428572
triggers,21,0.15789473684210525,12,0.09022556390977443,0.0025713236194441044,0.017142857142857144
none,2432,18.285714285714285,116,0.8721804511278195,0.29778376392800293,0.1657142857142857
other,540,4.06015037593985,36,0.2706766917293233,0.06611975021427696,0.05142857142857143
