year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.0001224439818782907,0.0,0.0004897759275131628,0.0,0.0002448879637565814,0.0,0.0,0.0,0.0,0.0002448879637565814,0.0007346638912697441,0.0001224439818782907,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897759275131628,0.0006122199093914534
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024488796375658137,0.0
2011,0.0,0.0,0.0,0.0002448879637565814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006122199093914534
2012,0.0,0.0,0.0,0.0,0.0,0.0002448879637565814,0.0,0.0,0.0,0.0,0.0009795518550263255,0.002081547691930942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003428431492592139,0.0006122199093914534
2013,0.0,0.0,0.0,0.0013468838006611976,0.0,0.0002448879637565814,0.0,0.0,0.0,0.0,0.0002448879637565814,0.0004897759275131628,0.0004897759275131628,0.0,0.0,0.0008571078731480347,0.0,0.0,0.0,0.0,0.00036733194563487204
2014,0.0,0.0,0.0,0.00036733194563487204,0.0,0.0006122199093914534,0.0,0.0,0.0,0.0,0.0006122199093914534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012244398187829068,0.0
2015,0.0,0.016774825517325825,0.0,0.03563119872658259,0.0,0.011999510224072488,0.0002448879637565814,0.0,0.0,0.0,0.03183543528835558,0.15464674911228113,0.014815721807273172,0.0,0.0,0.0014693277825394882,0.00036733194563487204,0.0,0.0,0.017754377372352147,0.036243418635974044
2016,0.0,0.002081547691930942,0.0018366597281743603,0.0006122199093914534,0.0,0.0,0.0007346638912697441,0.0,0.0,0.0,0.0001224439818782907,0.003061099546957267,0.0004897759275131628,0.0004897759275131628,0.0,0.0,0.0,0.0,0.0,0.003918207420105302,0.004163095383861884
2017,0.0,0.00036733194563487204,0.0,0.0002448879637565814,0.0,0.0004897759275131628,0.0,0.0,0.0,0.0,0.0024488796375658137,0.0013468838006611976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038569854291661564,0.0024488796375658137
2018,0.00036733194563487204,0.002203991673809232,0.0,0.0012244398187829068,0.0,0.0007346638912697441,0.0002448879637565814,0.0006122199093914534,0.0002448879637565814,0.00036733194563487204,0.0017142157462960695,0.001959103710052651,0.0004897759275131628,0.0013468838006611976,0.0,0.0,0.0,0.0,0.0002448879637565814,0.021795028774335742,0.0002448879637565814
2019,0.0,0.002326435655687523,0.0,0.0014693277825394882,0.0,0.0007346638912697441,0.0,0.0002448879637565814,0.0006122199093914534,0.0001224439818782907,0.0013468838006611976,0.006979306967062569,0.0009795518550263255,0.0009795518550263255,0.0,0.0,0.0,0.0,0.0,0.010652626423411289,0.009673074568384964
2020,0.0,0.004040651401983592,0.0,0.00538753520264479,0.0004897759275131628,0.001101995836904616,0.0012244398187829068,0.0,0.0004897759275131628,0.00036733194563487204,0.0007346638912697441,0.004775315293253337,0.0,0.0013468838006611976,0.0,0.0,0.0,0.0,0.0002448879637565814,0.04199828578425371,0.005999755112036244
2021,0.0007346638912697441,0.010530182441532998,0.0001224439818782907,0.008693522713358638,0.0008571078731480347,0.0007346638912697441,0.0018366597281743603,0.0012244398187829068,0.0014693277825394882,0.001101995836904616,0.013836169952246846,0.012244398187829068,0.0014693277825394882,0.0036733194563487205,0.0001224439818782907,0.0,0.0012244398187829068,0.0,0.00036733194563487204,0.031590547324599,0.0009795518550263255
2022,0.0008571078731480347,0.006734419003305988,0.0,0.004163095383861884,0.0033059875107138486,0.0035508754744704297,0.0025713236194441044,0.0025713236194441044,0.004285539365740174,0.0006122199093914534,0.006611975021427697,0.01983592506428309,0.0018366597281743603,0.011019958369046162,0.001101995836904616,0.0009795518550263255,0.0001224439818782907,0.0001224439818782907,0.0004897759275131628,0.04983470062446431,0.0002448879637565814
2023,0.001101995836904616,0.013223950042855395,0.002081547691930942,0.005632423166401371,0.0014693277825394882,0.0018366597281743603,0.001959103710052651,0.0,0.0008571078731480347,0.0002448879637565814,0.007713970858332313,0.017631933390473857,0.004040651401983592,0.001101995836904616,0.0,0.0,0.0,0.0004897759275131628,0.00036733194563487204,0.04126362189298396,0.001591771764417779
2024,0.0007346638912697441,0.012489286151585649,0.0004897759275131628,0.002326435655687523,0.004897759275131627,0.004407983347618464,0.0028162115832006855,0.0017142157462960695,0.0028162115832006855,0.003061099546957267,0.008815966695236929,0.018489041263621893,0.0002448879637565814,0.009795518550263255,0.0008571078731480347,0.0,0.0,0.0024488796375658137,0.00036733194563487204,0.021795028774335742,0.002326435655687523
2025,0.0009795518550263255,0.005632423166401371,0.0001224439818782907,0.0,0.002081547691930942,0.0,0.003428431492592139,0.0007346638912697441,0.001101995836904616,0.0028162115832006855,0.0036733194563487205,0.0024488796375658137,0.0,0.0025713236194441044,0.0001224439818782907,0.0,0.0,0.0017142157462960695,0.0004897759275131628,0.011019958369046162,0.0
