Group,DistanceFromOrigin
sortal,4687.994372376529
non_sortal,666.942844201532
rigid,3266.4272891699284
non_rigid,1951.061006206763
abstracts,43.01161251266171
temporal,145.0284362620433
other,62.8222867669225
none,229.27415841002545
rigid_sortal,2981.5637231885567
rigid_non_sortal,293.2255830727786
non_rigid_sortal,1573.0006773033094
non_rigid_non_sortal,382.51847701208897
undef,288.5043559063402
