Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.26638838530773584,positive,weak
creation,characterization,0.020235902183138397,positive,very_weak
derivation,characterization,0.05911279166490187,positive,very_weak
externalDependence,characterization,0.3384570248010292,positive,weak
historicalDependence,characterization,0.1639344385476764,positive,very_weak
instantiation,characterization,0.25158851058193993,positive,weak
manifestation,characterization,0.29745822398095373,positive,weak
material,characterization,0.19641568931441797,positive,very_weak
mediation,characterization,0.16646144046325664,positive,very_weak
memberOf,characterization,0.03260992481873853,positive,very_weak
participation,characterization,0.20036455947228518,positive,weak
none,characterization,0.03156770578868528,positive,very_weak
other,characterization,0.008134218866867571,positive,very_weak
characterization,componentOf,0.26638838530773584,positive,weak
creation,componentOf,0.04821864588424485,positive,very_weak
derivation,componentOf,0.13244605439686333,positive,very_weak
externalDependence,componentOf,0.04176621127322988,positive,very_weak
historicalDependence,componentOf,0.12707061143827797,positive,very_weak
instantiation,componentOf,0.26265133730911366,positive,weak
manifestation,componentOf,0.2639126230641688,positive,weak
material,componentOf,0.22122671037635705,positive,weak
mediation,componentOf,0.1933609615720551,positive,very_weak
memberOf,componentOf,0.27544879320050747,positive,weak
participation,componentOf,0.00625968401293258,positive,very_weak
none,componentOf,0.03272949809643915,positive,very_weak
other,componentOf,0.031976632449147675,positive,very_weak
characterization,creation,0.020235902183138397,positive,very_weak
componentOf,creation,0.04821864588424485,positive,very_weak
derivation,creation,0.038055380710761796,positive,very_weak
externalDependence,creation,0.1882760308640026,positive,very_weak
historicalDependence,creation,0.31229880790162484,positive,weak
instantiation,creation,0.3666154224864604,positive,weak
manifestation,creation,0.3853940084829119,positive,weak
material,creation,0.04252599260004516,positive,very_weak
mediation,creation,0.06765762488595109,positive,very_weak
memberOf,creation,0.1959768803178485,positive,very_weak
participation,creation,0.650025132811158,positive,strong
none,creation,0.06462715688318367,positive,very_weak
other,creation,0.05290904666404091,positive,very_weak
characterization,derivation,0.05911279166490187,positive,very_weak
componentOf,derivation,0.13244605439686333,positive,very_weak
creation,derivation,0.038055380710761796,positive,very_weak
externalDependence,derivation,0.1213312644011185,positive,very_weak
historicalDependence,derivation,0.16674790240112172,positive,very_weak
instantiation,derivation,0.19937195477034358,positive,very_weak
manifestation,derivation,0.21854317876352045,positive,weak
material,derivation,0.3983315099020742,positive,weak
mediation,derivation,0.3277657069864312,positive,weak
memberOf,derivation,0.1678347417893591,positive,very_weak
participation,derivation,0.0851228542530031,positive,very_weak
none,derivation,0.08757270429842996,positive,very_weak
other,derivation,0.24809175645456233,positive,weak
characterization,externalDependence,0.3384570248010292,positive,weak
componentOf,externalDependence,0.04176621127322988,positive,very_weak
creation,externalDependence,0.1882760308640026,positive,very_weak
derivation,externalDependence,0.1213312644011185,positive,very_weak
historicalDependence,externalDependence,0.3043141751099163,positive,weak
instantiation,externalDependence,0.5033460296912488,positive,moderate
manifestation,externalDependence,0.38784055734144673,positive,weak
material,externalDependence,0.2899323615723586,positive,weak
mediation,externalDependence,0.024047670119255692,positive,very_weak
memberOf,externalDependence,0.12123353639101704,positive,very_weak
participation,externalDependence,0.23550210239692349,positive,weak
none,externalDependence,0.04816111323058892,positive,very_weak
other,externalDependence,0.11294579034512892,positive,very_weak
characterization,historicalDependence,0.1639344385476764,positive,very_weak
componentOf,historicalDependence,0.12707061143827797,positive,very_weak
creation,historicalDependence,0.31229880790162484,positive,weak
derivation,historicalDependence,0.16674790240112172,positive,very_weak
