stereotype,total_correlation,rank
category,1.1306650502229676,7
collective,0.7977254045340674,10
datatype,1.2175200563896764,6
kind,1.0600024862981914,9
mode,1.494977112617145,4
phase,1.851445784765024,2
relator,1.7983997327722223,3
role,1.450556038040105,5
roleMixin,1.0730571876080583,8
subkind,1.9026247729742316,1
