abstract,abstractNature,aggregationKind,attribute,begin,bringsAbout,cardinality,Cardinality,cardinalityValue,categorizer,category,characterization,Class,collective,collectiveNature,comparative,componentOf,composite,creation,datatype,derivation,description,end,enumeration,event,eventNature,externalDependence,extrinsicModeNature,functionalComplexNature,general,generalization,Generalization,GeneralizationSet,historicalDependence,historicalRole,historicalRoleMixin,instantiation,intrinsicModeNature,isAbstract,isComplete,isDerived,isDisjoint,isExtensional,isOrdered,isPowertype,isReadOnly,kind,literal,Literal,lowerBound,manifestation,material,mediation,memberOf,mixin,mode,name,none,Note,order,participation,participational,phase,phaseMixin,property,Property,propertyType,quality,qualityNature,quantity,quantityNature,redefinesProperty,Relation,relationEnd,relator,relatorNature,restrictedTo,role,roleMixin,shared,situation,situationNature,sourceEnd,specific,stereotype,subCollectionOf,subkind,subQuantityOf,subsetsProperty,targetEnd,termination,triggers,type,typeNature,upperBound
1.0,,0.12505920158162218,0.5463972304611893,,0.11041161116641551,0.04952897159161423,0.04952897159161423,0.04952897159161423,0.06254829030933202,0.14695010752405374,0.12766004627222277,0.1486072866214454,0.23397850523119126,,0.23269875349390606,0.29457799243023935,0.10797387977579673,0.03523417147186064,0.856708087512431,0.025102292850249047,0.15138236779825817,,0.526256900794727,0.07022587219805303,,-0.05164708743330791,,,0.05531748379684512,-0.06129614394268846,0.05531748379684512,-0.06587932185659326,0.22036132797744304,0.005917588663466162,0.136410392027636,0.10760897408084749,,0.1486072866214454,-0.06587932185659326,0.1188220884137768,-0.06587932185659326,0.1486072866214454,0.12505920158162218,0.1486072866214454,0.12505920158162218,0.16283594415388516,0.45692134757987296,0.45692134757987296,0.07536949369541021,-0.005159348309427302,0.10913026734592671,0.08490548999523839,0.19400028847028566,0.1433753012966151,0.1441060757499186,0.19243913299241558,0.12085159477066709,,0.1486072866214454,0.08814217311172366,0.07470005070116288,0.031454567044447164,0.16048122988419897,,0.12505920158162218,0.12011718694977756,0.1431527268172181,,0.29449694844822943,,0.1414292135954785,0.05434589485667514,0.05434589485667514,0.0022168289012943518,,0.2059266701871701,-0.02430022124690435,-0.0027837382549976415,0.22857558458615024,0.1499198103911664,,0.05434589485667514,0.05531748379684512,0.17384951021522627,0.17178779588024917,0.1382629790862889,0.12486332501512128,0.1414292135954785,0.05434589485667514,0.1720938502171259,0.006011709326547703,0.17379529782292166,,0.07536949369541021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12505920158162218,,1.0,0.35239106100010886,,0.20958113096726344,0.9152733600416956,0.9152733600416956,0.9152733600416956,-0.00021473778791798455,0.4232685573264421,0.4265408684248047,0.8394229587705127,0.14481465205164357,,0.23054545146087999,0.4106136090714765,0.49058459889105677,0.24970634772417216,0.08348975361248633,0.2833511601966553,0.2579451592129116,,0.08363097273677556,0.37774841550694427,,0.15738781963270132,,,0.6506126988350157,0.3582166561077209,0.6506126988350157,0.3536925730147041,0.18557090945599589,0.16871973011272284,0.00844496723877885,0.23292724789646083,,0.8394229587705127,0.3536925730147041,0.9876486347215999,0.3536925730147041,0.8394229587705127,1.0,0.8394229587705127,1.0,0.43766660802268964,0.17994736573163078,0.17994736573163078,0.8251330200559072,0.19122455335071264,0.3933307774726975,0.4468774157876077,0.25238511971310645,0.23551633562116575,0.37846832934211705,0.9017653284984367,0.9947439749398947,,0.8394229587705127,0.3274259317083744,0.03523304632718819,0.23404732704980719,-0.035472082123826174,,1.0,0.9907775582439234,0.254286433848943,,0.13722340256353902,,0.13330576190421756,0.9830870393681173,0.9830870393681173,0.43206761790100295,,0.7978147090101536,0.2732796712653646,0.4542713519738048,0.24865767837404795,0.20232470569250235,,0.9830870393681173,0.6506126988350157,0.8576996697071618,0.18733056115696767,0.40334941867685603,0.30567388229041836,0.13330576190421756,0.9830870393681173,0.09072523255480361,0.07837750963460989,0.33248211538789657,,0.8251330200559072
0.5463972304611893,,0.35239106100010886,1.0,,-0.05729181905450035,0.24101298271956847,0.24101298271956847,0.24101298271956847,0.15764523430959848,-0.026463716986110223,-0.04952811371432891,0.3185965984167792,0.21381608575066813,,0.20865640118922812,0.2612457528253857,0.14637947149171418,0.09004711424544612,0.49255214760871674,0.1967634773665031,0.24598186447465853,,0.3402999695171481,0.090905035690275,,0.054662033153206925,,,0.23506431838960096,0.16945181419785108,0.23506431838960096,0.1669301958109807,0.11831740278080027,0.18454631417671047,0.1259199854320418,0.12447942378756262,,0.3185965984167792,0.1669301958109807,0.32206275188781025,0.1669301958109807,0.3185965984167792,0.35239106100010886,0.3185965984167792,0.35239106100010886,0.27798890082265587,0.2807852747253663,0.2807852747253663,0.28125582436119506,-0.0947757756921561,0.17161916435368452,0.30243540612780784,0.1920853743518212,0.12211697452849206,0.11208338259717864,0.39227536758785575,0.3527924634213979,,0.3185965984167792,0.07776188373767992,0.08172307028749173,0.2044224968518845,0.17819269264952758,,0.35239106100010886,0.27709603931254334,0.06556000281793097,,0.2714270544118575,,0.09470096073582168,0.2253398307254359,0.2253398307254359,0.27468526209723715,,0.3407036783568066,0.13847246483001197,0.07842106601830347,0.1371195753311308,0.039267194750245274,,0.2253398307254359,0.23506431838960096,0.3027174290340184,0.20598320811437368,0.3084214112978888,0.2309681737013892,0.09470096073582168,0.2253398307254359,0.13895734122499395,-0.1325269851908378,0.21800926814476682,,0.28125582436119506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11041161116641551,,0.20958113096726344,-0.05729181905450035,,1.0,0.2311891214672344,0.2311891214672344,0.2311891214672344,-0.042941834012303906,0.2578642743422778,0.2753960972024054,0.17367792899961196,-0.08595313567247372,,0.31052244796142886,0.037158671330160126,-0.006966327746361529,0.17834707084263074,0.08685893190889245,-0.008848238966486668,-0.07797372813268037,,0.03323874175121796,0.40311025435787046,,0.20391418815228005,,,0.14256799020638022,0.3035359313480533,0.14256799020638022,0.3163593091994428,0.37736142222445146,-0.06123708901053641,0.12024847950656137,0.2792971395447729,,0.17367792899961196,0.3163593091994428,0.21119874193367177,0.3163593091994428,0.17367792899961196,0.20958113096726344,0.17367792899961196,0.20958113096726344,-0.14874188866103005,0.15143188617634037,0.15143188617634037,0.24872920964721512,0.3688230886047048,0.1269845161168218,-0.095736169511561,-0.06209853927433442,-0.09107358298499717,0.02278878512229226,0.226492719989582,0.2190765195544044,,0.17367792899961196,0.4747310981824541,0.0780343830128025,-0.023483547235180237,0.025477273793396416,,0.20958113096726344,0.2229408205233026,0.2635279471474364,,-0.023951943093862272,,-0.030238728724592046,0.20970093184148708,0.20970093184148708,-0.038450478317546485,,0.22718282971444523,-0.22207989927693375,0.2073074956824091,0.12611640130149573,0.7126376918265018,,0.20970093184148708,0.14256799020638022,0.23688722643991622,-0.0756317360462962,0.07016050500232494,-0.06123817004977124,-0.030238728724592046,0.20970093184148708,0.3258517982676289,0.7153966492032395,0.17680073640552108,,0.24872920964721512
0.04952897159161423,,0.9152733600416956,0.24101298271956847,,0.2311891214672344,1.0,1.0,1.0,-0.021919483916607887,0.41190081471464157,0.4495964987725821,0.7450029391994726,0.1711857031133675,,0.19829768138919193,0.4408786974337468,0.5363859489457945,0.2511396042912078,0.006928471046298603,0.2870823602265641,0.22271078074599762,,-0.0020369853844297422,0.4127201022732857,,0.19133423618345136,,,0.5913259320223949,0.39116494783829125,0.5913259320223949,0.38206921978834507,0.20864445879007623,0.1703015315984743,0.010746862088935041,0.2480735112942125,,0.7450029391994726,0.38206921978834507,0.9031093146729674,0.38206921978834507,0.7450029391994726,0.9152733600416956,0.7450029391994726,0.9152733600416956,0.31217265083174023,0.09236037784575551,0.09236037784575551,0.8758785347918521,0.24703523352678647,0.4394403055719062,0.46066456434584174,0.28573745962465064,0.2046808593719852,0.3340465201093171,0.7966978827520789,0.9096191077351737,,0.7450029391994726,0.3630722794511772,0.03656882812716161,0.22631396229194345,-0.05556207885647113,,0.9152733600416956,0.9211062647287184,0.13490986275881495,,0.17574483975385413,,0.1385390711408257,0.9275997840174436,0.9275997840174436,0.4704055129591142,,0.7070199870676902,0.22414395575766458,0.4599590881811061,0.2496020894006296,0.2217450028720324,,0.9275997840174436,0.5913259320223949,0.7884897506184526,0.17877859762847106,0.3230326215286103,0.30568630995245694,0.1385390711408257,0.9275997840174436,0.05106174380465332,0.1290201890838356,0.3589040881965955,,0.8758785347918521
0.04952897159161423,,0.9152733600416956,0.24101298271956847,,0.2311891214672344,1.0,1.0,1.0,-0.021919483916607887,0.41190081471464157,0.4495964987725821,0.7450029391994726,0.1711857031133675,,0.19829768138919193,0.4408786974337468,0.5363859489457945,0.2511396042912078,0.006928471046298603,0.2870823602265641,0.22271078074599762,,-0.0020369853844297422,0.4127201022732857,,0.19133423618345136,,,0.5913259320223949,0.39116494783829125,0.5913259320223949,0.38206921978834507,0.20864445879007623,0.1703015315984743,0.010746862088935041,0.2480735112942125,,0.7450029391994726,0.38206921978834507,0.9031093146729674,0.38206921978834507,0.7450029391994726,0.9152733600416956,0.7450029391994726,0.9152733600416956,0.31217265083174023,0.09236037784575551,0.09236037784575551,0.8758785347918521,0.24703523352678647,0.4394403055719062,0.46066456434584174,0.28573745962465064,0.2046808593719852,0.3340465201093171,0.7966978827520789,0.9096191077351737,,0.7450029391994726,0.3630722794511772,0.03656882812716161,0.22631396229194345,-0.05556207885647113,,0.9152733600416956,0.9211062647287184,0.13490986275881495,,0.17574483975385413,,0.1385390711408257,0.9275997840174436,0.9275997840174436,0.4704055129591142,,0.7070199870676902,0.22414395575766458,0.4599590881811061,0.2496020894006296,0.2217450028720324,,0.9275997840174436,0.5913259320223949,0.7884897506184526,0.17877859762847106,0.3230326215286103,0.30568630995245694,0.1385390711408257,0.9275997840174436,0.05106174380465332,0.1290201890838356,0.3589040881965955,,0.8758785347918521
0.04952897159161423,,0.9152733600416956,0.24101298271956847,,0.2311891214672344,1.0,1.0,1.0,-0.021919483916607887,0.41190081471464157,0.4495964987725821,0.7450029391994726,0.1711857031133675,,0.19829768138919193,0.4408786974337468,0.5363859489457945,0.2511396042912078,0.006928471046298603,0.2870823602265641,0.22271078074599762,,-0.0020369853844297422,0.4127201022732857,,0.19133423618345136,,,0.5913259320223949,0.39116494783829125,0.5913259320223949,0.38206921978834507,0.20864445879007623,0.1703015315984743,0.010746862088935041,0.2480735112942125,,0.7450029391994726,0.38206921978834507,0.9031093146729674,0.38206921978834507,0.7450029391994726,0.9152733600416956,0.7450029391994726,0.9152733600416956,0.31217265083174023,0.09236037784575551,0.09236037784575551,0.8758785347918521,0.24703523352678647,0.4394403055719062,0.46066456434584174,0.28573745962465064,0.2046808593719852,0.3340465201093171,0.7966978827520789,0.9096191077351737,,0.7450029391994726,0.3630722794511772,0.03656882812716161,0.22631396229194345,-0.05556207885647113,,0.9152733600416956,0.9211062647287184,0.13490986275881495,,0.17574483975385413,,0.1385390711408257,0.9275997840174436,0.9275997840174436,0.4704055129591142,,0.7070199870676902,0.22414395575766458,0.4599590881811061,0.2496020894006296,0.2217450028720324,,0.9275997840174436,0.5913259320223949,0.7884897506184526,0.17877859762847106,0.3230326215286103,0.30568630995245694,0.1385390711408257,0.9275997840174436,0.05106174380465332,0.1290201890838356,0.3589040881965955,,0.8758785347918521
0.06254829030933202,,-0.00021473778791798455,0.15764523430959848,,-0.042941834012303906,-0.021919483916607887,-0.021919483916607887,-0.021919483916607887,1.0,-0.07577343863772722,0.0639040813582496,0.08335246842799575,-0.0007837012395033204,,-0.029598953354553086,0.03210652090455654,-0.020211018458224244,-0.05397102760900651,-0.06719881054137275,0.13674022998652405,-0.05907802081317061,,0.21121691893684724,0.022326831878200715,,0.25231950062135894,,,0.08729775653080561,0.12381813607512378,0.08729775653080561,0.13449103342331375,-0.050447960019532376,-0.023965518126966838,-0.020668818221788607,0.3118892985103569,,0.08335246842799575,0.13449103342331375,0.019217925225960508,0.13449103342331375,0.08335246842799575,-0.00021473778791798455,0.08335246842799575,-0.00021473778791798455,0.1079497556048227,0.20908053742366267,0.20908053742366267,0.017044615604081974,0.1575706961611803,-0.031233671307264115,0.14868028831371996,0.04621356693724997,-0.06081049906987911,0.07186736703720174,0.049878323759466256,0.010981857561928828,,0.08335246842799575,-0.07500209763582356,-0.023965941198438662,0.20279302729441973,0.22836442403235324,,-0.00021473778791798455,-0.045129205364010286,0.08394430396988914,,0.08551183396587428,,-0.011834115780078218,-0.037707505369158366,-0.037707505369158366,0.10102108327809951,,0.01589156542200823,0.1542787889833015,0.021477239276317645,-0.06658625090756728,-0.06071840196345063,,-0.037707505369158366,0.08729775653080561,0.08048010992275043,-0.029598953354553086,0.06476483393351343,-0.023965941198438662,-0.011834115780078218,-0.037707505369158366,-0.020668818221788607,-0.038871281636377215,0.22613622009658652,,0.017044615604081974
