Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.13792621754620035,positive,very_weak
event,category,0.07688905660876631,positive,very_weak
kind,category,0.2723563872636615,positive,weak
mode,category,0.3041150358351907,positive,weak
phase,category,0.4107981475226449,positive,moderate
quality,category,0.14992741837125875,positive,very_weak
relator,category,0.014543917754698401,negative,very_weak
role,category,0.0011699395401689719,negative,very_weak
roleMixin,category,0.2647186950258505,positive,weak
situation,category,0.03058565502148561,negative,very_weak
subkind,category,0.5716697747086742,positive,moderate
characterization,category,0.3520687019053423,positive,weak
componentOf,category,0.045066302673059215,positive,very_weak
derivation,category,0.018504019774061665,positive,very_weak
material,category,0.2616411501364417,positive,weak
mediation,category,0.3584001135156788,positive,weak
participation,category,0.3147237937104992,positive,weak
category,collective,0.13792621754620035,positive,very_weak
event,collective,0.29144899230578075,negative,weak
kind,collective,0.1353136397957936,positive,very_weak
mode,collective,0.3670509295360217,positive,weak
phase,collective,0.09995386886508824,positive,very_weak
quality,collective,0.013456243499616728,positive,very_weak
relator,collective,0.09905331639419108,negative,very_weak
role,collective,0.10717158701431787,negative,very_weak
roleMixin,collective,0.05869201093291453,negative,very_weak
situation,collective,0.22483295725209348,negative,weak
subkind,collective,0.09756111643298218,positive,very_weak
characterization,collective,0.07730512061704706,positive,very_weak
componentOf,collective,0.2344160142773788,positive,weak
derivation,collective,0.09537591900994895,positive,very_weak
material,collective,0.02982659897631923,negative,very_weak
mediation,collective,0.05103519349387431,positive,very_weak
participation,collective,0.1268700153012355,positive,very_weak
category,event,0.07688905660876631,positive,very_weak
collective,event,0.29144899230578075,negative,weak
kind,event,0.3928644582117605,negative,weak
mode,event,0.1351496344457591,positive,very_weak
phase,event,0.008171992558862995,negative,very_weak
quality,event,0.07658271467078105,positive,very_weak
relator,event,0.4473158784668012,negative,moderate
role,event,0.016450423484138974,negative,very_weak
roleMixin,event,0.3565544523474991,positive,weak
situation,event,0.44458820129491755,positive,moderate
subkind,event,0.07023722575263718,positive,very_weak
characterization,event,0.12469981243217727,positive,very_weak
componentOf,event,0.2991194366732607,negative,weak
derivation,event,0.19810042090684757,negative,very_weak
material,event,0.06918396239828496,positive,very_weak
mediation,event,0.12616225522121322,negative,very_weak
participation,event,0.33965715026498217,positive,weak
category,kind,0.2723563872636615,positive,weak
collective,kind,0.1353136397957936,positive,very_weak
event,kind,0.3928644582117605,negative,weak
mode,kind,0.019055590930184253,negative,very_weak
phase,kind,0.02477976589073647,positive,very_weak
quality,kind,0.3462435712118665,negative,weak
relator,kind,0.1569782911135296,positive,very_weak
role,kind,0.4181363897286609,positive,moderate
roleMixin,kind,0.44324405556508784,negative,moderate
situation,kind,0.34904604660395355,negative,weak
subkind,kind,0.46609229270702757,positive,moderate
characterization,kind,0.14912800311820187,negative,very_weak
componentOf,kind,0.4123710822212352,positive,moderate
derivation,kind,0.2516930549463375,positive,weak
material,kind,0.4933899261045578,positive,moderate
mediation,kind,0.01846429502098608,positive,very_weak
participation,kind,0.3128280285160948,negative,weak
category,mode,0.3041150358351907,positive,weak
collective,mode,0.3670509295360217,positive,weak
event,mode,0.1351496344457591,positive,very_weak
kind,mode,0.019055590930184253,negative,very_weak
phase,mode,0.24286163099512437,positive,weak
quality,mode,0.11772921539039854,negative,very_weak
relator,mode,0.005210178118524003,negative,very_weak
role,mode,0.03031905345570988,positive,very_weak
roleMixin,mode,0.4377658168096019,positive,moderate
situation,mode,0.11519177042968581,negative,very_weak
subkind,mode,0.1517515556397332,positive,very_weak
characterization,mode,0.3917199364847449,positive,weak
componentOf,mode,0.0740586939963128,positive,very_weak
derivation,mode,0.0019087992282052686,negative,very_weak
material,mode,0.05430915611921601,negative,very_weak
mediation,mode,0.31565528537102333,positive,weak
participation,mode,0.12226390804734412,positive,very_weak
category,phase,0.4107981475226449,positive,moderate
collective,phase,0.09995386886508824,positive,very_weak
event,phase,0.008171992558862995,negative,very_weak
kind,phase,0.02477976589073647,positive,very_weak
mode,phase,0.24286163099512437,positive,weak
quality,phase,0.017091075731200795,positive,very_weak
relator,phase,0.010195974450841975,negative,very_weak
role,phase,0.3007799371681503,positive,weak
roleMixin,phase,0.28069242096290903,positive,weak
situation,phase,0.008948366775453085,negative,very_weak
subkind,phase,0.2025401635560019,positive,weak
characterization,phase,0.05207750776118024,negative,very_weak
componentOf,phase,0.016870162440744737,positive,very_weak
derivation,phase,0.13760383899595394,positive,very_weak
material,phase,0.13081383516148337,positive,very_weak
mediation,phase,0.10306073534060219,positive,very_weak
participation,phase,0.12311003712908127,negative,very_weak
category,quality,0.14992741837125875,positive,very_weak
collective,quality,0.013456243499616728,positive,very_weak
event,quality,0.07658271467078105,positive,very_weak
kind,quality,0.3462435712118665,negative,weak
mode,quality,0.11772921539039854,negative,very_weak
phase,quality,0.017091075731200795,positive,very_weak
relator,quality,0.04000661275149336,positive,very_weak
