Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.013888888888888888,1,0.013888888888888888,0.0003544842254519674,0.0019083969465648854
category,210,2.9166666666666665,50,0.6944444444444444,0.07444168734491315,0.09541984732824428
collective,33,0.4583333333333333,18,0.25,0.011697979439914925,0.03435114503816794
datatype,64,0.8888888888888888,17,0.2361111111111111,0.022686990428925913,0.03244274809160305
enumeration,38,0.5277777777777778,4,0.05555555555555555,0.01347040056717476,0.007633587786259542
event,187,2.5972222222222223,32,0.4444444444444444,0.0662885501595179,0.061068702290076333
historicalRole,23,0.3194444444444444,4,0.05555555555555555,0.00815313718539525,0.007633587786259542
historicalRoleMixin,9,0.125,3,0.041666666666666664,0.0031903580290677065,0.0057251908396946565
kind,486,6.75,62,0.8611111111111112,0.17227933356965616,0.1183206106870229
mixin,14,0.19444444444444445,11,0.1527777777777778,0.004962779156327543,0.02099236641221374
mode,124,1.7222222222222223,34,0.4722222222222222,0.04395604395604396,0.0648854961832061
phase,150,2.0833333333333335,26,0.3611111111111111,0.053172633817795106,0.04961832061068702
phaseMixin,20,0.2777777777777778,8,0.1111111111111111,0.007089684509039348,0.015267175572519083
quality,131,1.8194444444444444,32,0.4444444444444444,0.04643743353420773,0.061068702290076333
quantity,6,0.08333333333333333,5,0.06944444444444445,0.0021269053527118043,0.009541984732824428
relator,218,3.0277777777777777,56,0.7777777777777778,0.07727756114852889,0.10687022900763359
role,305,4.236111111111111,49,0.6805555555555556,0.10811768876285005,0.09351145038167939
roleMixin,177,2.4583333333333335,30,0.4166666666666667,0.06274370790499822,0.05725190839694656
situation,56,0.7777777777777778,14,0.19444444444444445,0.019851116625310174,0.026717557251908396
subkind,503,6.986111111111111,52,0.7222222222222222,0.1783055654023396,0.09923664122137404
type,66,0.9166666666666666,16,0.2222222222222222,0.02339595887982985,0.030534351145038167
