stereotype,total_correlation,rank
category,2.308539057707316,6
collective,1.7664095281795253,13
datatype,1.5227433438869817,14
event,2.316802573782658,5
kind,3.1247109239178843,1
mode,1.7727793549348754,12
phase,2.1504313114453946,9
quality,2.0853795017946997,10
relator,2.278303385073174,8
role,2.301359441746086,7
roleMixin,2.0285373716924955,11
situation,2.7381292797347596,3
subkind,2.354323764697754,4
type,2.758493758880082,2
