stereotype,total_correlation,rank
category,2.149952178445617,7
collective,1.769114362361873,14
datatype,1.4196022048631285,16
event,2.2186540777388615,5
kind,3.0806403171425307,1
mixin,1.4305179575984868,15
mode,1.964056452887586,13
phase,2.0415830660344136,12
phaseMixin,2.077653784004169,10
quality,2.1366291388366934,8
relator,2.0886787540032894,9
role,2.167404124149722,6
roleMixin,2.042343761583966,11
situation,2.6692870526115198,3
subkind,2.328124220005061,4
type,2.829886788977494,2
