Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
mode,0.02113015313823364,0.6848487103741383,0.30456972142295546,0.25364620508828767,0.039580797571133065,0.6325858843770579,0.0266669048178066,0.020757605794421874,0.8656353953038876,0.15490134032395944,1.8226804755505757,0.4421533492021289,0.11856856312081611,0.5060923299607867,0.156316117366433,0.6253480015882023,0.7288683788940666,0.4833830490262847,0.1526470368539476,0.9471882940234041,0.41872410619893624,0.37399594650274526,0.18095303170976385
phase,0.003968681325140937,0.496788980543842,0.3240009653682327,0.2367697396636783,0.09149451885973606,0.5383112773943387,0.03839120038853768,0.01205139871412169,0.7813990932909115,0.15249957653177199,0.4421533492021289,1.464485963608459,0.13937506272214004,0.3969332781141099,0.12590050345795023,0.6131060208387152,0.720803109829539,0.3808004422629931,0.16202537528213212,0.8814484778262798,0.18323965595814207,0.2124191288462115,0.22949997261531613
phaseMixin,0.054226612721637,0.16121917319843657,0.046015498733314904,0.10545455152751454,0.05698952937478584,0.09499004818125065,0.0031419001874328917,0.07398773741614978,0.1414081970951515,0.018803801635464655,0.11856856312081611,0.13937506272214004,0.3644976473479905,0.10229442901306585,0.007258930295075031,0.09864208820280866,0.11527083223832801,0.17598407932003401,0.04603671376371611,0.1573223402633375,0.1434462686630209,0.050135490430782574,0.05110840517479739
quality,0.02524429262498843,0.6254672156946811,0.16776176443897653,0.19214665732758743,0.07332462167309683,0.5044423381792278,0.048006569524410715,0.022119510907976987,0.7789400312974526,0.1813438991005519,0.5060923299607867,0.3969332781141099,0.10229442901306585,1.606706854072076,0.07901669117440838,0.5808810981551267,0.6339980068633615,0.40014809210125524,0.22860876145970765,0.9707748859410934,0.2687964527830519,0.283701402520852,0.13269180747781592
quantity,0.0008747360998011197,0.1255585283520221,0.1085785236438901,0.08722764508036995,0.022442921141972876,0.1786498397576967,0.10967175287252952,0.034169123965978286,0.2174455681597651,0.053895909077545226,0.156316117366433,0.12590050345795023,0.007258930295075031,0.07901669117440838,0.3862600013177652,0.19206561359551205,0.25219015466733397,0.11005859395670603,0.09773898393186944,0.2066018768840864,0.09886161252190873,0.04373499126924096,0.08995880945085746
relator,0.013855423362460845,0.6657803345314344,0.3788678568238822,0.2693017897434688,0.1009842973727626,0.6265404333707105,0.10687434654053715,0.06872748358924113,1.135628658755868,0.20915498082832693,0.6253480015882023,0.6131060208387152,0.09864208820280866,0.5808810981551267,0.19206561359551205,2.2603430484690854,0.8748257764141579,0.5418262378593286,0.20627385747553229,1.1319872909277209,0.3686352248080359,0.26178978096230876,0.26194479088358813
role,0.011438674735562628,0.7356131995956621,0.3599053984322301,0.3135481708750273,0.1086644415057065,0.6837274241840007,0.10529659660166638,0.04952922732682786,1.285007283768456,0.23507260720295242,0.7288683788940666,0.720803109829539,0.11527083223832801,0.6339980068633615,0.25219015466733397,0.8748257764141579,2.3942412709470737,0.529901605227498,0.24844536855429794,1.1853675108075046,0.36511713057668427,0.4682620696394398,0.32191402213478637
roleMixin,0.054226612721636376,0.5419205699340266,0.17504057394354974,0.19411909955672982,0.07193505303586072,0.7147127750402587,0.10143812243416067,0.08213338556354084,0.6650366288252756,0.09534811986357586,0.4833830490262847,0.3808004422629931,0.17598407932003401,0.40014809210125524,0.11005859395670603,0.5418262378593286,0.529901605227498,1.6489927176329247,0.2941608163161589,0.6556523829914405,0.44709731763872496,0.2835795249419747,0.16314213324939572
situation,0.03259833792860587,0.34914241338980945,0.0645142799407119,0.12059918846827195,0.03771923996613593,0.5211868937240207,0.11190431305129148,0.02300250014981923,0.34596183745108566,0.028684281115894827,0.1526470368539476,0.16202537528213212,0.04603671376371611,0.22860876145970765,0.09773898393186944,0.20627385747553229,0.24844536855429794,0.2941608163161589,0.8027034955351577,0.35084962064197733,0.16384332239748478,0.13147317232339226,0.20294450561909322
subkind,0.012744584810205857,1.090613734101442,0.5370618745940088,0.4294672994002301,0.14201119714100519,0.9087288623701112,0.08899361361117661,0.0664612562718121,1.5593707658986886,0.2669495316667138,0.9471882940234041,0.8814484778262798,0.1573223402633375,0.9707748859410934,0.2066018768840864,1.1319872909277209,1.1853675108075046,0.6556523829914405,0.35084962064197733,2.785798672117662,0.47664614693666657,0.4865970500917427,0.34469525032849835
type,0.04089685924933109,0.5062139026895423,0.2101463189130356,0.16371911776444756,0.0701015776305261,0.4908472354600805,0.06127444101167521,0.10974543590671065,0.4330015594939774,0.10119827205302612,0.41872410619893624,0.18323965595814207,0.1434462686630209,0.2687964527830519,0.09886161252190873,0.3686352248080359,0.36511713057668427,0.44709731763872496,0.16384332239748478,0.47664614693666657,1.006751078212915,0.21678531439633614,0.07098555836908715
none,0.03586562709774815,0.37292542201302115,0.10050057277221297,0.1070062325223171,0.01055343835994859,0.4204234128438684,0.03857754576007287,0.026500111697707322,0.49193211855511354,0.09339619612979001,0.37399594650274526,0.2124191288462115,0.050135490430782574,0.283701402520852,0.04373499126924096,0.26178978096230876,0.4682620696394398,0.2835795249419747,0.13147317232339226,0.4865970500917427,0.21678531439633614,0.9139957335748179,0.09364188089610082
other,0.0015054854901156156,0.23681760232286567,0.08380555336550169,0.07064315115299788,0.007690024462078539,0.29353325470853686,0.05850832195706502,0.0045645373209306506,0.3616322587998061,0.028018950487976008,0.18095303170976385,0.22949997261531613,0.05110840517479739,0.13269180747781592,0.08995880945085746,0.26194479088358813,0.32191402213478637,0.16314213324939572,0.20294450561909322,0.34469525032849835,0.07098555836908715,0.09364188089610082,0.7365052384513736
